node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,2.83864,30.4387,12.8269,0.153681,600,340430,40374,0,0,0,0,0,0,527,0
1,0,102.328,160.765,42.346,1,2.42166,42.0131,17.6115,0.206821,1057,277340,29655,0,0,0,0,0,0,527,574
2,0,176.604,150.018,57.3482,1,12.4698,36.9566,11.186,0.202041,3762,1468434,29430,0,0,0,0,0,0,527,1228
3,0,231.848,174.163,117.616,2,1.54744,33.0105,8.56768,0.143752,331,185486,39989,0,0,0,0,0,0,527,0
4,0,5.89971,110.056,120.034,2,3.70744,28.9052,12.9408,0.151845,781,444686,40951,0,0,0,0,0,0,527,0
5,0,44.2542,62.2877,102.238,2,0.008448,35.3589,13.8193,0.163955,12,768,34302,0,0,0,0,0,0,527,0
6,0,243.576,18.146,159.619,2,3.02614,15.6773,10.2359,0.0964644,640,362908,44402,0,0,0,0,0,0,527,0
7,0,132.174,57.8604,67.5218,1,7.51261,34.1046,16.1516,0.192563,3462,855988,31188,0,0,0,0,0,0,527,1981
8,0,72.8443,124.585,52.1573,1,6.67936,37.8332,16.6911,0.204012,1920,788840,30782,0,0,0,0,0,0,527,553
9,0,15.0154,216.276,142.927,2,1.90744,32.759,6.39394,0.136868,406,228686,40396,0,0,0,0,0,0,527,0
10,0,244.703,6.19701,168.65,3,2.37334,14.9899,6.93762,0.0810028,504,284572,44724,0,0,0,0,0,0,527,0
11,0,44.2104,80.8884,92.0477,2,3.91203,32.6593,14.0502,0.168738,822,469276,33857,0,0,0,0,0,0,527,0
12,0,132.342,232.833,108.082,2,0.008448,37.9632,14.6105,0.175274,12,768,34307,0,0,0,0,0,0,527,0
13,0,240.578,248.49,169.139,2,0.008448,13.7334,13.0221,0.089213,12,768,45846,0,0,0,0,0,0,527,0
14,0,187.323,96.8154,68.3995,1,0.080992,39.7616,16.4407,0.187611,248,4172,32306,0,0,0,0,0,0,527,234
15,0,93.9984,159.691,46.5246,1,3.25443,40.9891,17.9191,0.207209,685,390364,29727,0,0,0,0,0,0,527,0
16,0,39.2039,242.302,145.33,2,1.96024,22.7248,10.2066,0.116305,417,235022,42815,0,0,0,0,0,0,527,0
17,0,243.783,14.1756,162.455,2,0.008448,17.6787,9.67924,0.0912212,12,768,44605,0,0,0,0,0,0,527,0
18,0,65.6983,51.6378,94.333,2,0.008448,38.9561,12.9384,0.17301,12,768,33006,0,0,0,0,0,0,527,0
19,0,66.1705,54.6681,91.6923,2,2.85304,36.2684,12.8127,0.173114,603,342158,32939,0,0,0,0,0,0,527,0
20,0,18.3102,100.277,109.517,2,0.008448,33.2889,14.214,0.158371,12,768,35629,0,0,0,0,0,0,527,0
21,0,85.4267,190.675,76.6761,1,4.24978,38.7175,14.784,0.192504,1113,504510,32185,0,0,0,0,0,0,527,231
22,0,189.53,80.8295,78.1994,1,0.036304,37.7618,16.9168,0.182383,101,2114,33284,0,0,0,0,0,0,527,83
23,0,22.0207,129.479,103.077,2,3.46744,30.7266,14.1474,0.161138,731,415886,35155,0,0,0,0,0,0,527,0
24,0,156.375,82.571,52.7692,1,0.008448,39.133,21.0923,0.200779,12,768,30263,0,0,0,0,0,0,527,0
25,0,26.1888,161.918,105.482,2,0.008448,37.3123,10.9402,0.16087,12,768,34371,0,0,0,0,0,0,527,0
26,0,65.3813,116.463,60.2268,1,1.37464,42.3057,17.6946,0.204583,295,164750,31172,0,0,0,0,0,0,527,0
27,0,106.405,129.779,19.1988,1,5.06222,39.8878,18.4568,0.211356,1060,607338,29165,0,0,0,0,0,0,527,0
28,0,167.045,248.296,130.268,2,0.008448,30.1167,14.9313,0.150188,12,768,41476,0,0,0,0,0,0,527,0
29,0,153.076,77.7526,54.9596,1,1.29334,38.9556,19.9423,0.200638,279,154972,30369,0,0,0,0,0,0,527,0
30,0,81.2306,195.75,83.1948,1,3.86104,39.2753,14.5831,0.192398,813,463118,32399,0,0,0,0,0,0,527,0
31,0,228.29,217.853,138.89,2,0.008448,30.8056,7.61274,0.128089,12,768,40986,0,0,0,0,0,0,527,0
32,0,103.286,56.3174,72.0332,1,0.008448,38.5221,16.8375,0.18456,12,768,32064,0,0,0,0,0,0,527,0
33,0,156.587,2.24891,126.75,2,2.49166,26.2318,7.91135,0.122116,650,295858,40465,0,0,0,0,0,0,527,113
34,0,110.929,214.968,91.0618,2,2.79064,38.0955,15.3947,0.187603,590,334670,33146,0,0,0,0,0,0,527,0
35,0,154.372,79.9804,53.7538,1,1.30264,38.0345,20.8516,0.200629,280,156110,30399,0,0,0,0,0,0,527,0
36,0,181.925,25.2596,114.842,2,2.75704,25.8896,14.8646,0.145038,583,330638,35823,0,0,0,0,0,0,527,0
37,0,54.452,5.30147,138.942,2,0.008448,24.1975,13.7074,0.126378,12,768,42177,0,0,0,0,0,0,527,0
38,0,151.268,151.513,37.3228,1,5.28782,42.4303,14.6225,0.207802,1107,634410,28894,0,0,0,0,0,0,527,0
39,0,3.48191,31.9603,153.046,2,0.008448,22.7277,7.03551,0.0992388,12,768,43579,0,0,0,0,0,0,527,0
40,0,151.674,145.784,33.8152,1,5.26453,42.5969,14.506,0.207891,1103,631594,28487,0,0,0,0,0,0,527,0
41,0,110.552,71.2879,55.6214,1,1.29784,39.2872,18.4759,0.19687,279,155534,30863,0,0,0,0,0,0,527,0
42,0,44.2269,31.6602,123.437,2,0.008448,30.0114,12.6012,0.14207,12,768,40777,0,0,0,0,0,0,527,0
43,0,51.0938,216.897,117.928,2,5.15704,29.6,11.3045,0.153538,1083,618638,40295,0,0,0,0,0,0,527,0
44,0,100.627,7.74493,119.761,2,1.33654,26.9374,12.3891,0.135543,288,160156,40636,0,0,0,0,0,0,527,0
45,0,81.1482,155.854,53.6186,1,2.47384,43.0137,16.4708,0.206528,524,296654,30613,0,0,0,0,0,0,527,0
46,0,46.3212,111.909,79.7605,1,6.61443,34.3044,15.9825,0.189671,1385,793564,33235,0,0,0,0,0,0,527,0
47,0,71.4237,176.814,74.5325,1,0.008448,43.7706,14.4086,0.193959,12,768,31933,0,0,0,0,0,0,527,0
48,0,157.478,119.805,32.8912,1,5.24942,41.338,15.8994,0.208289,1099,629802,28557,0,0,0,0,0,0,527,0
49,0,203.567,29.6379,123.559,2,0.008448,27.3925,14.4215,0.139408,12,768,40943,0,0,0,0,0,0,527,0
50,0,129.157,79.2802,45.9085,1,1.24504,37.6342,20.2218,0.197004,268,149198,30043,0,0,0,0,0,0,527,0
51,0,170.004,6.48762,126.77,2,4.39203,25.7658,7.83013,0.126627,922,526876,40222,0,0,0,0,0,0,527,0
52,0,217.73,136.849,93.4841,2,2.58904,40.6198,11.2515,0.181534,548,310478,31847,0,0,0,0,0,0,527,0
53,0,227.356,145.681,104.424,2,3.72483,33.4154,10.2618,0.158007,783,446812,33500,0,0,0,0,0,0,527,0
54,0,17.3287,39.7619,137.327,2,0.008448,27.681,9.40248,0.12364,12,768,41816,0,0,0,0,0,0,527,0
55,0,174.632,66.0141,77.089,1,3.49144,33.7743,17.0562,0.181073,736,418766,32740,0,0,0,0,0,0,527,0
56,0,234.431,1.53245,164.983,2,0.008448,17.9229,8.48469,0.0880536,12,768,44566,0,0,0,0,0,0,527,0
57,0,163.961,212.456,95.7418,2,0.008448,39.5604,13.7467,0.177719,12,768,32841,0,0,0,0,0,0,527,0
58,0,242.069,133.811,117.4,2,4.52163,32.3596,8.32683,0.150693,949,542428,39399,0,0,0,0,0,0,527,0
59,0,233.898,167.817,117.013,2,2.84344,32.0136,8.48263,0.144466,601,341006,39898,0,0,0,0,0,0,527,0
60,0,181.027,186.724,83.3601,1,5.31094,37.9276,10.5651,0.179346,1116,637084,31200,0,0,0,0,0,0,527,0
61,0,46.6481,154.917,83.8692,1,0.008448,40.5637,13.0425,0.178716,12,768,32769,0,0,0,0,0,0,527,0
62,0,55.9965,19.0661,126.426,2,0.008448,29.2147,12.4534,0.138922,12,768,40789,0,0,0,0,0,0,527,0
63,0,80.1372,77.1645,65.5813,1,0.008448,40.1956,16.4582,0.188874,12,768,31770,0,0,0,0,0,0,527,0
64,0,36.3318,225.247,133.834,2,0.008448,30.8969,10.7332,0.138795,12,768,41202,0,0,0,0,0,0,527,0
65,0,163.662,7.60633,123.596,2,3.98883,25.9909,8.27733,0.127524,838,478492,40263,0,0,0,0,0,0,527,0
66,0,140.079,52.1931,74.3519,1,0.008448,39.8987,17.7083,0.192052,12,768,31612,0,0,0,0,0,0,527,0
67,0,32.6896,174.189,104.598,2,0.008448,37.6525,10.7601,0.161404,12,768,33826,0,0,0,0,0,0,527,0
68,0,57.5197,24.3117,121.209,2,0.008448,31.0774,13.712,0.149326,12,768,40339,0,0,0,0,0,0,527,0
69,0,198.296,157.618,80.2264,1,3.17464,38.3676,11.8626,0.178016,670,380750,31630,0,0,0,0,0,0,527,0
70,0,128.1,207.255,82.3132,1,3.49144,38.7818,14.2279,0.188337,736,418766,32142,0,0,0,0,0,0,527,0
71,0,61.1863,216.751,111.761,2,2.22904,34.1605,13.2558,0.165485,473,267278,34589,0,0,0,0,0,0,527,0
72,0,23.4499,27.3174,140.905,2,0.008448,28.0332,8.87638,0.12306,12,768,41606,0,0,0,0,0,0,527,0
73,0,1.97953,36.7595,151.395,2,0.008448,23.0893,6.77488,0.0995754,12,768,43478,0,0,0,0,0,0,527,0
74,0,80.4709,27.6231,107.075,2,7.15982,29.3948,11.3339,0.159629,1497,859050,33595,0,0,0,0,0,0,527,0
75,1,125,125,0,0,2.68776,42.7915,16.0185,0.204992,8790,125010,29283,0,0,0,0,0,0,0,0
