node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,167.274,46.2471,89.3819,1,1.56968,82.5909,18.9588,0.343731,5120,73330,76202,0,0,0,0,0,0,1054,4632
1,0,195.42,143.477,72.8036,1,54.1202,66.8347,25.1756,0.487102,16244,6375172,70360,0,0,0,0,0,0,1054,5262
2,0,110.478,45.9988,80.3248,1,0.531504,27.8484,49.1945,0.258581,1726,25014,89748,0,0,0,0,0,0,1054,1701
3,0,24.955,54.9132,122.152,2,0.330976,26.5462,11.7047,0.128606,1069,15716,108743,0,0,0,0,0,0,1054,1054
4,0,208.335,106.691,85.3223,1,0.008448,98.4672,29.9994,0.42825,12,768,73768,0,0,0,0,0,0,1054,0
5,0,188.643,249.216,139.571,3,11.5189,92.9687,34.2145,0.46234,2406,1382122,86871,0,0,0,0,0,0,1054,0
6,0,0.0207735,243.989,172.563,3,13.9422,62.3896,6.03349,0.274551,2910,1672938,97617,0,0,0,0,0,0,1054,0
7,0,104.78,170.389,49.6893,1,21.777,97.476,36.374,0.518757,6509,2565912,70581,0,0,0,0,0,0,1054,2097
8,0,188.157,144.715,66.1629,1,14.0581,104.478,27.8667,0.488011,2935,1686826,69837,0,0,0,0,0,0,1054,0
9,0,98.7352,119.893,26.7566,1,11.2686,83.1973,50.5194,0.483285,2353,1352106,73266,0,0,0,0,0,0,1054,0
10,0,97.7351,166.79,49.8981,1,10.6206,107.416,38.0369,0.520244,2218,1274346,70582,0,0,0,0,0,0,1054,0
11,0,189.032,208.42,105.162,2,29.0878,103.404,21.9217,0.514711,9031,3419230,70245,0,0,0,0,0,0,1054,3154
12,0,43.046,53.0384,109.064,2,7.13283,17.6383,19.6383,0.148031,1493,855772,96541,0,0,0,0,0,0,1054,0
13,0,218.679,108.182,95.1762,2,0.008448,97.9611,29.3921,0.424539,12,768,74740,0,0,0,0,0,0,1054,0
14,0,219.019,117.652,94.3062,2,14.3461,84.4223,30.4719,0.430801,2995,1721386,75393,0,0,0,0,0,0,1054,0
15,0,75.607,191.831,83.1023,1,41.9093,67.7244,15.9615,0.418651,10333,4990676,76523,0,0,0,0,0,0,1054,1696
16,0,2.58594,169.061,130.102,2,11.702,88.2815,9.97143,0.366516,2445,1404074,90317,0,0,0,0,0,0,1054,0
17,0,117.92,158.541,34.2804,1,10.2133,103.154,43.5827,0.523168,2134,1225450,69050,0,0,0,0,0,0,1054,0
18,0,230.107,32.9205,139.736,2,10.4832,65.8599,13.4911,0.299447,2191,1257820,91822,0,0,0,0,0,0,1054,0
19,0,209.849,176.215,99.1078,2,10.6686,117.17,17.3296,0.483894,2228,1280106,70681,0,0,0,0,0,0,1054,0
20,0,241.973,226.056,154.58,3,14.5909,95.0144,10.5883,0.400645,3046,1750762,84885,0,0,0,0,0,0,1054,0
21,0,73.2015,36.8591,102.235,2,10.4766,18.0933,14.7426,0.144375,2188,1257066,90512,0,0,0,0,0,0,1054,0
22,0,35.3138,238.575,144.716,2,6.88323,88.9398,11.509,0.357773,1441,825820,91435,0,0,0,0,0,0,1054,0
23,0,0.105888,72.678,135.411,3,8.29262,18.5794,10.3433,0.124051,1733,994986,109599,0,0,0,0,0,0,1054,0
24,0,122.193,7.48434,117.549,2,6.96963,21.6101,11.4777,0.133525,1459,836188,104249,0,0,0,0,0,0,1054,0
25,0,219.606,27.6606,135.74,2,10.0944,22.713,30.0769,0.209614,2110,1211164,104359,0,0,0,0,0,0,1054,0
26,0,176.198,6.79998,128.812,2,11.067,15.959,12.9383,0.133214,2311,1327914,105185,0,0,0,0,0,0,1054,0
27,0,47.4455,192.801,103.013,2,19.9583,83.646,9.87924,0.378278,5154,2371086,78027,0,0,0,0,0,0,1054,1054
28,0,194.663,242.746,136.81,3,11.0773,93.8932,33.8415,0.462707,2314,1329130,86493,0,0,0,0,0,0,1054,0
29,0,103.138,198.953,77.1172,1,7.60874,108.61,40.3547,0.521912,1593,912860,72460,0,0,0,0,0,0,1054,0
30,1,125,125,0,0,5.2027,95.3496,52.9669,0.51173,17076,240514,72795,0,0,0,0,0,0,0,0
