node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,178.278,73.7291,73.9407,1,12.8418,100.282,29.453,0.475257,2963,1534110,61751,12,0,0,0,0,0,1054,173
1,0,139.835,24.8351,101.258,2,26.2849,81.194,16.7795,0.414194,6067,3140002,63981,3,0,0,0,0,0,1054,437
2,0,27.1248,56.5281,119.449,3,6.61362,33.7763,32.4303,0.242734,1508,790510,90648,0,0,0,0,0,0,1046,0
3,0,187.696,203.712,100.63,2,2.31168,88.9144,22.9963,0.380741,687,272472,67707,0,0,0,0,0,0,1054,77
4,0,153.248,96.804,39.9121,1,11.145,84.699,48.5354,0.481264,2698,1328370,61442,0,0,0,0,0,0,1054,235
5,0,158.588,53.1744,79.291,1,7.26525,97.0101,22.8292,0.423682,2678,843884,64066,35,0,0,0,0,0,1054,1087
6,0,1.85794,105.955,124.606,2,25.714,19.7156,27.9227,0.244508,5744,3076396,88943,0,33,0,0,0,0,1032,155
7,0,221.339,165.95,104.681,2,18.8745,75.2257,28.7572,0.409525,4290,2256348,68229,59,0,0,0,0,0,1054,167
8,0,45.8361,8.93434,140.493,3,6.4267,35.9918,34.2007,0.255397,1534,766522,89887,0,0,0,0,0,0,1054,30
9,0,214.279,178.931,104.304,2,7.22818,85.3703,25.8835,0.39494,1841,859338,68010,39,0,0,0,0,0,1054,197
10,0,103.031,162.155,43.164,1,13.3504,62.1748,53.6474,0.430575,3410,1586964,66729,0,0,0,0,0,0,1054,432
11,0,122.577,179.502,54.5559,1,8.33883,78.68,38.2871,0.417686,2151,990730,65503,2,0,0,0,0,0,1054,249
12,0,121.182,131.513,7.55001,1,6.24477,76.3068,60.7806,0.477774,1587,742508,64324,0,0,0,0,0,0,1054,139
13,0,213.374,41.3988,121.652,2,14.1708,93.8556,12.2622,0.400962,3086,1697280,73438,3,0,0,0,0,0,1054,6
14,0,229.748,153.954,108.676,2,6.51458,85.0824,34.2293,0.419421,1946,767618,69261,34,0,0,0,0,0,1054,383
15,0,194.074,180.035,88.3182,1,26.3664,71.8058,22.2931,0.401551,5834,3155778,65451,23,0,0,0,0,0,1054,224
16,0,201.491,60.3697,100.139,2,18.2389,91.0943,22.0547,0.43796,4340,2175704,64555,162,0,0,0,0,0,1054,380
17,0,144.735,70.8551,57.6292,1,12.1691,92.2324,29.3497,0.445837,2931,1450792,63264,0,0,0,0,0,0,1054,263
18,0,242.563,33.6998,148.852,2,8.31099,90.8329,15.5491,0.38231,1870,993994,76298,2,0,0,0,0,0,1054,8
19,0,68.9064,233.976,122.565,2,16.3205,53.2249,11.4962,0.270139,3571,1954360,82216,2,0,0,0,0,0,1054,35
20,0,157.026,201.042,82.5111,1,1.65173,87.6258,30.404,0.398938,1055,181146,66843,0,0,0,0,0,0,1054,549
21,0,158.032,91.3302,47.1677,1,11.7399,88.5974,43.9789,0.481054,2900,1397892,61071,0,0,0,0,0,0,1054,363
22,0,17.517,232.974,152.351,2,13.2848,36.3613,19.6569,0.23101,2895,1591120,88604,0,0,0,0,0,0,1054,0
23,0,66.22,53.1215,92.8526,2,8.9209,67.0279,38.3223,0.380904,3327,1035264,71061,139,0,0,0,0,0,1054,1231
24,0,198.448,16.887,130.702,2,9.47429,96.7208,9.48097,0.385587,2105,1133766,74238,5,0,0,0,0,0,1054,0
25,0,141.722,229.315,105.647,2,7.15837,76.3934,28.871,0.374743,2033,846004,69245,67,0,0,0,0,0,1054,375
26,0,49.7778,215.718,117.848,2,18.862,48.3382,19.8896,0.290299,4160,2257906,82917,0,0,0,0,0,0,1054,82
27,0,169.874,15.5235,118.316,2,14.4225,94.0863,12.2045,0.402377,3138,1727496,73186,2,0,0,0,0,0,1054,8
28,0,62.6033,170.558,77.2584,1,2.12214,61.7382,36.2736,0.33378,1658,225476,74194,0,0,0,0,0,0,1054,1044
29,0,130.855,176.009,51.3443,1,12.0528,78.7052,37.8043,0.428541,2930,1436286,64196,0,0,0,0,0,0,1054,299
30,1,125,125,0,0,4.74686,79.1033,54.2388,0.460297,14628,242286,64764,0,0,0,0,0,0,0,0
