node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,9.28195,151.976,73.1321,0.781301,2496,1100340,207949,298,1,0,0,0,0,1016,364
1,0,102.328,160.765,42.346,1,7.82107,126.252,134.149,0.894076,3405,895914,194572,1706,2,0,0,0,0,1047,1714
2,0,176.604,150.018,57.3482,1,11.6745,148.088,103.028,0.875968,4478,1351838,191086,1331,6,0,0,0,0,1033,1938
3,0,231.848,174.163,117.616,2,10.6583,142.817,73.5261,0.75667,2662,1268398,208877,149,9,0,0,0,0,992,261
4,0,5.89971,110.056,120.034,2,7.68034,128.483,115.642,0.839352,1888,914730,211102,128,0,0,0,0,0,1014,92
5,0,44.2542,62.2877,102.238,2,4.58296,182.13,71.1637,0.859588,1400,539270,191149,86,4,0,0,0,0,1034,189
6,0,243.576,18.146,159.619,2,14.0408,129.008,46.7763,0.63275,3107,1680528,216341,24,0,0,0,0,0,970,38
7,0,132.174,57.8604,67.5218,1,4.14941,147.204,114.661,0.886714,2496,458772,196125,630,0,0,0,0,0,1029,1497
8,0,72.8443,124.585,52.1573,1,4.87032,125.108,138.12,0.89366,2039,559854,194685,925,29,0,0,0,0,818,919
9,0,15.0154,216.276,142.927,2,10.6115,162.078,49.8863,0.741921,2452,1267588,203681,62,0,0,0,0,0,1020,93
10,0,244.703,6.19701,168.65,3,11.2903,122.17,42.2836,0.585812,2540,1350324,220229,7,0,0,0,0,0,956,50
11,0,44.2104,80.8884,92.0477,2,7.32158,170.691,82.6018,0.868714,2138,863886,191446,663,5,0,0,0,0,1034,414
12,0,132.342,232.833,108.082,2,5.01826,139.509,106.661,0.837294,1306,595938,206271,129,0,0,0,0,0,1010,26
13,0,240.578,248.49,169.139,2,11.421,103.959,43.8055,0.530618,2538,1366710,225000,0,0,0,0,0,0,922,14
14,0,187.323,96.8154,68.3995,1,4.56658,141.444,115.822,0.872776,2529,510126,198016,174,2,0,0,0,0,1028,1410
15,0,93.9984,159.691,46.5246,1,8.4724,128.2,131.15,0.89274,2967,987842,194471,954,0,0,0,0,0,1040,1105
16,0,39.2039,242.302,145.33,2,11.3856,156.955,45.5769,0.713057,2545,1362116,206270,36,0,0,0,0,0,999,16
17,0,243.783,14.1756,162.455,2,8.70082,133.011,43.9745,0.618953,2005,1039482,216834,0,0,0,0,0,0,939,40
18,0,65.6983,51.6378,94.333,2,5.72066,177.464,78.725,0.873032,2102,664634,191060,324,0,0,0,0,0,1028,715
19,0,66.1705,54.6681,91.6923,2,7.79592,174.862,79.8312,0.874962,2107,923922,190850,374,5,0,0,0,0,1028,296
20,0,18.3102,100.277,109.517,2,7.70954,145.196,103.275,0.853937,2209,910676,201675,298,9,0,0,0,0,1019,383
21,0,85.4267,190.675,76.6761,1,5.89152,164.851,89.7747,0.868391,2926,666216,192446,348,5,0,0,0,0,1024,1557
22,0,189.53,80.8295,78.1994,1,6.23125,140.644,112.792,0.865558,2075,729106,199468,195,0,0,0,0,0,1028,616
23,0,22.0207,129.479,103.077,2,5.85208,124.53,127.786,0.86056,1562,694022,206342,203,8,0,0,0,0,1025,89
24,0,156.375,82.571,52.7692,1,6.91922,122.873,137.429,0.890738,2588,802790,197275,866,0,0,0,0,0,984,1055
25,0,26.1888,161.918,105.482,2,9.91646,157.516,85.3528,0.842618,2598,1177206,197274,193,7,0,0,0,0,1026,313
26,0,65.3813,116.463,60.2268,1,4.58389,135.091,128.017,0.892306,2376,515962,193716,994,0,0,0,0,0,1001,1335
27,0,106.405,129.779,19.1988,1,7.06995,108.022,154.339,0.898102,2370,826864,196819,549,29,0,0,0,0,1047,749
28,0,167.045,248.296,130.268,2,12.5241,121.881,89.8708,0.747588,2909,1495694,217339,66,4,0,0,0,0,976,77
29,0,153.076,77.7526,54.9596,1,7.0213,124.666,135.632,0.891065,2765,811302,197873,1269,0,0,0,0,0,972,1193
30,0,81.2306,195.75,83.1948,1,8.42214,168.427,81.9165,0.862551,2352,996320,191780,479,0,0,0,0,0,1024,401
31,0,228.29,217.853,138.89,2,9.86533,136.65,50.9774,0.65831,2419,1175110,213658,18,0,0,0,0,0,1002,123
32,0,103.286,56.3174,72.0332,1,6.1035,140.702,119.162,0.886561,2256,708794,198368,969,5,0,0,0,0,996,865
33,0,156.587,2.24891,126.75,2,9.91139,139.876,91.3943,0.803939,2536,1178060,209452,147,0,0,0,0,0,1016,217
34,0,110.929,214.968,91.0618,2,7.49666,153.48,95.7099,0.855622,2320,881402,198757,140,22,0,0,0,0,1026,509
35,0,154.372,79.9804,53.7538,1,4.66762,125.411,137.242,0.89107,1931,537108,197816,814,9,0,0,0,0,1033,824
36,0,181.925,25.2596,114.842,2,9.47744,161.633,74.8671,0.819926,2506,1124536,198701,158,0,0,0,0,0,1031,297
37,0,54.452,5.30147,138.942,2,10.7611,155.826,67.6787,0.780885,2418,1287110,204620,138,0,0,0,0,0,995,3
38,0,151.268,151.513,37.3228,1,8.41822,133.857,124.761,0.890121,2840,984118,192713,657,0,0,0,0,0,1026,952
39,0,3.48191,31.9603,153.046,2,8.78794,157.717,45.3386,0.706145,2124,1047516,205895,36,0,0,0,0,0,1011,84
40,0,151.674,145.784,33.8152,1,8.7881,133.128,125.184,0.890336,3214,1021376,192564,1029,13,0,0,0,0,1021,1260
41,0,110.552,71.2879,55.6214,1,7.67848,125.394,134.22,0.890974,3943,865178,196870,1877,66,0,0,0,0,1007,2230
42,0,44.2269,31.6602,123.437,2,7.52542,171.132,66.9786,0.818789,1840,896518,199192,112,0,0,0,0,0,1024,96
43,0,51.0938,216.897,117.928,2,9.75104,174.099,61.2605,0.817034,2353,1162408,198799,153,0,0,0,0,0,1020,183
44,0,100.627,7.74493,119.761,2,8.15158,151.778,90.7141,0.835479,2025,970348,205244,102,17,0,0,0,0,991,88
45,0,81.1482,155.854,53.6186,1,5.06205,131.238,130.474,0.88925,3175,556556,195626,1362,7,0,0,0,0,972,2060
46,0,46.3212,111.909,79.7605,1,4.25706,135.704,125.559,0.885066,2080,482212,199807,597,0,0,0,0,0,1038,1073
47,0,71.4237,176.814,74.5325,1,6.38147,163.239,92.7642,0.874616,2479,738188,192077,604,0,0,0,0,0,1034,1008
48,0,157.478,119.805,32.8912,1,7.69182,129.853,130.225,0.892564,2897,891950,192553,952,97,0,0,0,0,1021,1086
49,0,203.567,29.6379,123.559,2,10.2173,157.412,70.0766,0.792353,2676,1212940,204916,275,0,0,0,0,0,1007,345
50,0,129.157,79.2802,45.9085,1,7.00099,111.546,149.21,0.892522,2314,819588,197081,931,3,0,0,0,0,1035,733
51,0,170.004,6.48762,126.77,2,11.2597,151.651,77.2727,0.800611,3038,1334546,205590,364,0,0,0,0,0,1022,510
52,0,217.73,136.849,93.4841,2,6.88419,150.355,93.8751,0.837047,1725,819124,197885,120,0,0,0,0,0,1019,55
53,0,227.356,145.681,104.424,2,8.21114,145.589,87.7811,0.80527,2047,977264,200499,185,5,0,0,0,0,1011,105
54,0,17.3287,39.7619,137.327,2,13.1691,159.801,56.3508,0.764402,2948,1575388,202313,117,1,0,0,0,0,999,55
55,0,174.632,66.0141,77.089,1,4.08621,150.371,106.433,0.869633,1889,465440,197003,180,1,0,0,0,0,1041,857
56,0,234.431,1.53245,164.983,2,9.23146,133.037,39.1992,0.604894,2063,1104420,216896,0,0,0,0,0,0,951,2
57,0,163.961,212.456,95.7418,2,9.05309,145.927,96.2009,0.837269,2593,1069404,201129,349,6,0,0,0,0,1008,522
58,0,242.069,133.811,117.4,2,9.41213,133.667,90.7305,0.779366,2266,1122132,211589,119,0,0,0,0,0,1002,95
59,0,233.898,167.817,117.013,2,6.68222,147.028,74.9493,0.762199,1716,794094,208479,48,0,0,0,0,0,1003,135
60,0,181.027,186.724,83.3601,1,6.34774,160.608,88.5385,0.851647,2340,737308,194585,177,0,0,0,0,0,1017,799
61,0,46.6481,154.917,83.8692,1,7.03778,145.774,109.481,0.874308,3062,806234,196438,343,19,0,0,0,0,1023,1451
62,0,55.9965,19.0661,126.426,2,7.99016,166.742,69.3288,0.813535,2016,950386,200849,234,0,0,0,0,0,1018,169
63,0,80.1372,77.1645,65.5813,1,3.66624,149.645,112.753,0.88688,3140,382920,194291,457,0,0,0,0,0,1031,2307
64,0,36.3318,225.247,133.834,2,10.6363,164.54,53.2594,0.761453,2373,1272588,202720,59,0,0,0,0,0,976,30
65,0,163.662,7.60633,123.596,2,11.6313,144.812,85.8763,0.807733,2942,1383306,207203,448,0,0,0,0,0,1000,336
66,0,140.079,52.1931,74.3519,1,5.3025,151.701,107.503,0.881687,1713,621700,195483,332,14,0,0,0,0,996,416
67,0,32.6896,174.189,104.598,2,12.0423,167.539,72.3827,0.83988,3487,1421604,193735,320,0,0,0,0,0,1035,783
68,0,57.5197,24.3117,121.209,2,8.89234,170.285,69.8977,0.83025,2215,1058382,199000,239,0,0,0,0,0,1016,218
69,0,198.296,157.618,80.2264,1,6.39602,156.409,92.9429,0.852493,2322,743774,194068,148,2,0,0,0,0,1010,811
70,0,128.1,207.255,82.3132,1,7.30277,148.035,103.795,0.863774,1804,869550,199404,257,2,0,0,0,0,1033,80
71,0,61.1863,216.751,111.761,2,8.22542,178.891,61.5439,0.828866,2135,976938,192538,155,0,0,0,0,0,1001,224
72,0,23.4499,27.3174,140.905,2,10.2221,162.187,53.3514,0.752536,2321,1222054,202476,95,0,0,0,0,0,946,25
73,0,1.97953,36.7595,151.395,2,9.86219,156.574,47.2207,0.712188,2298,1177622,205939,28,0,0,0,0,0,946,44
74,0,80.4709,27.6231,107.075,2,7.96309,160.32,88.0627,0.854485,2218,942154,197508,109,9,0,0,0,0,1026,323
75,0,157.335,105.314,37.8558,1,7.11341,121.502,139.4,0.893385,2486,829512,195207,877,12,0,0,0,0,1009,899
