node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,221.853,238.603,149.285,2,6.61595,131.671,39.4682,0.592518,1552,789746,155665,0,0,0,0,0,0,495,10
1,0,238.069,155.372,117.078,2,5.70454,138.707,47.7759,0.640626,1395,679588,151552,9,0,0,0,0,0,517,31
2,0,160.089,237.613,117.953,2,5.45357,129.356,75.8242,0.702111,1432,647328,154118,45,6,0,0,0,0,521,83
3,0,168.216,10.2933,122.578,2,7.44338,115.433,44.6176,0.558315,1757,888254,156751,17,2,0,0,0,0,515,20
4,0,210.394,204.139,116.426,2,5.98005,150.422,48.5369,0.683131,1696,706802,144851,26,0,0,0,0,0,519,281
5,0,195.628,183.817,91.9114,2,5.24763,155.088,57.17,0.725018,1584,617938,141350,111,2,0,0,0,0,522,284
6,0,119.347,216.551,91.7249,2,5.3156,137.11,78.3383,0.73588,1666,624466,145107,209,11,0,0,0,0,519,362
7,0,78.8811,226.633,111.608,2,6.61638,147.84,55.0851,0.69847,1855,782528,143512,35,0,0,0,0,0,507,267
8,0,0.342743,143.872,126.078,2,10.9714,114.851,67.8863,0.645696,2873,1302470,157452,62,1,0,0,0,0,505,351
9,0,118.631,68.0128,57.342,1,6.11088,121.43,82.5606,0.700337,2107,713292,142174,154,83,0,0,0,0,517,583
10,0,67.0997,246.779,134.842,2,7.62509,137.951,48.3744,0.646503,1721,911832,151423,13,0,0,0,0,0,506,2
11,0,232.429,46.2307,133.213,2,6.92608,107.355,48.3905,0.542238,1634,826544,160524,3,0,0,0,0,0,503,13
12,0,113.361,111.836,17.5717,1,4.89147,102.852,121.175,0.763061,1386,578170,146444,64,0,0,0,0,0,526,228
13,0,63.2435,218.549,112.095,2,6.77438,155.621,47.9381,0.70111,2137,795510,141034,286,0,0,0,0,0,522,564
14,0,72.2154,79.865,69.4506,1,6.39715,133.64,67.6328,0.692233,2031,750900,141715,386,0,0,0,0,0,522,549
15,0,143.985,202.009,79.3147,1,5.74157,126.514,94.4737,0.755763,1918,671664,147959,350,1,0,0,0,0,526,527
16,0,60.3712,208.728,105.77,2,5.26154,160.158,48.3729,0.712641,1467,622484,139193,52,0,0,0,0,0,520,179
17,0,186.783,110.327,63.5013,1,4.59413,123.154,90.683,0.728102,1918,528234,144397,155,4,0,0,0,0,524,812
18,0,22.2629,95.8373,106.796,2,5.72749,123.051,62.4758,0.637515,1509,679720,149925,31,10,0,0,0,0,520,97
19,0,104.514,191.243,69.3386,1,9.64968,137.857,79.8243,0.75777,3261,1127946,140078,688,4,0,0,0,0,526,1123
20,0,49.8195,12.2605,135.508,2,6.65875,93.312,58.2167,0.527291,1559,794928,164426,6,0,0,0,0,0,499,3
21,0,168.51,4.95508,127.687,2,8.19326,112.161,42.5573,0.543037,1917,978150,157670,7,0,0,0,0,0,512,32
22,0,199.142,178.877,91.6501,2,4.46219,155.334,57.6945,0.72497,1207,528806,141208,108,0,0,0,0,0,526,82
23,0,73.8338,82.2056,66.7034,1,4.61083,134.484,70.2325,0.697758,1795,533274,141734,122,5,0,0,0,0,523,651
24,0,67.0335,34.1387,107.777,2,4.6705,128.416,53.2167,0.621012,1525,547212,146255,62,2,0,0,0,0,514,285
25,0,92.9887,3.93546,125.225,2,5.86371,110.98,44.08,0.536412,1486,697300,158660,8,4,0,0,0,0,512,30
26,0,86.1819,240.905,122.233,2,4.06008,146.092,53.6726,0.679414,1053,482238,149089,2,7,0,0,0,0,511,22
27,0,48.9636,241.969,139.511,2,7.17674,140.022,43.3433,0.63514,1754,854996,151119,19,0,0,0,0,0,503,41
28,0,20.9459,57.5367,124.01,2,7.56957,114.646,43.7446,0.553199,1824,902420,157933,22,0,0,0,0,0,511,36
29,0,40.1187,232.428,136.914,2,8.19544,143.809,41.6492,0.64551,1909,978614,149978,8,0,0,0,0,0,504,12
30,0,231.438,211.776,137.329,2,7.75205,139.709,38.8394,0.621001,1774,926430,152209,4,0,0,0,0,0,523,8
31,0,113.874,135.701,15.4371,1,6.43118,104.092,122.975,0.778329,2134,752682,145866,243,0,0,0,0,0,527,658
32,0,83.8339,175.238,64.9501,1,10.3987,137.06,77.5875,0.750155,3681,1211498,139970,796,0,0,0,0,0,526,1386
33,0,158.488,95.4735,44.6462,1,6.46733,110.527,103.971,0.73655,1923,762264,143763,71,6,0,0,0,0,523,403
34,0,224.757,100.035,102.834,2,6.55694,118.733,73.3545,0.662147,1841,775434,150738,46,0,0,0,0,0,516,237
35,0,90.1404,206.131,88.3029,1,5.03755,150.558,66.0964,0.738972,1868,584862,140237,120,5,0,0,0,0,508,629
36,0,11.9831,179.055,125.279,2,5.23467,148.333,50.4509,0.680063,1353,621862,149118,42,0,0,0,0,0,520,48
37,0,25.2956,241.566,153.39,2,5.39686,131.87,39.3836,0.588834,1300,643408,154888,3,0,0,0,0,0,488,7
38,0,49.1196,202.475,108.445,2,6.56301,158.355,47.3776,0.707653,1836,776312,139541,106,0,0,0,0,0,519,259
39,0,73.8882,138.18,52.7837,1,6.72213,128.833,91.6226,0.757258,2008,792074,140603,59,4,0,0,0,0,526,440
40,0,197.454,161.52,81.1379,1,5.94237,146.07,67.6445,0.73219,2110,692156,142271,275,3,0,0,0,0,520,694
41,0,118.165,213.886,89.1485,1,10.2899,133.968,78.0987,0.74119,2857,1217666,144263,146,0,0,0,0,0,513,541
42,0,131.735,81.7919,43.7298,1,2.29006,117.235,98.4234,0.726495,894,264802,142702,10,0,0,0,0,0,521,234
43,0,188.16,247.449,137.779,2,7.24515,131.559,55.5741,0.647929,1702,864796,154599,18,0,0,0,0,0,503,15
44,0,150.803,193.153,72.8737,1,4.6783,125.818,96.8368,0.757777,2585,522748,147949,577,3,0,0,0,0,522,1458
45,0,220.187,52.7098,119.526,2,5.44752,115.304,53.3761,0.580426,1431,646596,158035,2,7,0,0,0,0,506,56
46,0,244.931,215.603,150.308,2,5.97643,131.796,33.0536,0.56942,1534,710238,155601,3,0,0,0,0,0,497,139
47,0,195.086,97.6253,75.242,1,7.39022,121.64,81.727,0.702525,2638,860466,145819,525,0,0,0,0,0,522,919
48,0,115.201,44.1224,81.469,1,3.52402,130.763,62.6006,0.656293,1297,409374,143338,12,1,0,0,0,0,512,327
49,0,116.438,109.269,17.9099,1,5.34867,103.698,119.891,0.763127,1652,628936,145945,157,16,0,0,0,0,524,375
50,0,114.689,158.975,35.505,1,5.63448,114.277,114.146,0.780192,1589,666174,142206,44,1,0,0,0,0,526,257
51,0,244.856,172.471,128.914,2,4.82787,143.241,36.3045,0.614579,1190,574924,150893,7,0,0,0,0,0,519,17
52,0,20.0176,58.5412,124.25,2,6.72022,115.27,43.6364,0.55209,1671,799924,157985,3,0,0,0,0,0,520,37
