node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,167.274,46.2471,89.3819,1,17.7523,34.7144,9.07451,0.205138,5765,2080682,37468,0,0,0,0,0,0,527,2051
1,0,195.42,143.477,72.8036,1,21.1703,37.3368,15.7899,0.247656,6507,2490114,35886,0,0,0,0,0,0,527,2202
2,0,110.478,45.9988,80.3248,1,0.360352,29.9196,21.6615,0.173138,1163,17132,42387,0,0,0,0,0,0,527,1104
3,0,24.955,54.9132,122.152,2,7.81056,10.7257,10.3171,0.0961779,2132,925152,53344,0,0,0,0,0,0,527,527
4,0,208.335,106.691,85.3223,1,5.18584,48.7536,14.9752,0.229716,1089,622094,37170,0,0,0,0,0,0,527,0
5,0,188.643,249.216,139.571,3,3.52803,43.4062,13.0545,0.199962,742,423196,45476,0,0,0,0,0,0,527,0
6,0,0.0207735,243.989,172.563,3,6.78062,24.7404,3.30534,0.116088,1418,813546,50570,0,0,0,0,0,0,527,0
7,0,104.78,170.389,49.6893,1,11.1948,41.7824,15.7998,0.229257,3319,1319696,36575,0,0,0,0,0,0,527,1044
8,0,188.157,144.715,66.1629,1,4.23843,53.4188,16.9631,0.248735,890,508444,35614,0,0,0,0,0,0,527,0
9,0,98.7352,119.893,26.7566,1,5.39342,41.5535,27.281,0.247426,1129,647082,37248,0,0,0,0,0,0,527,0
10,0,97.7351,166.79,49.8981,1,5.37422,45.7713,17.8336,0.229931,1125,644778,37078,0,0,0,0,0,0,527,0
11,0,189.032,208.42,105.162,2,12.1323,44.5202,11.7608,0.228044,3776,1425918,37117,0,0,0,0,0,0,527,1319
12,0,43.046,53.0384,109.064,2,1.34654,15.7561,15.4514,0.108514,290,161358,47566,0,0,0,0,0,0,527,0
13,0,218.679,108.182,95.1762,2,1.48024,51.1572,15.0559,0.225644,317,177422,37729,0,0,0,0,0,0,527,0
14,0,219.019,117.652,94.3062,2,3.11704,49.162,15.9993,0.227595,658,373838,38130,0,0,0,0,0,0,527,0
15,0,75.607,191.831,83.1023,1,12.877,33.4009,10.1982,0.188254,3492,1525812,39601,0,0,0,0,0,0,527,850
16,0,2.58594,169.061,130.102,2,5.92622,37.6771,7.30796,0.169704,1240,711018,47011,0,0,0,0,0,0,527,0
17,0,117.92,158.541,34.2804,1,5.15893,45.4474,19.7164,0.234409,1081,618922,36270,0,0,0,0,0,0,527,0
18,0,230.107,32.9205,139.736,2,5.90363,43.2183,5.87493,0.183323,1237,708266,44928,0,0,0,0,0,0,527,0
19,0,209.849,176.215,99.1078,2,5.40302,49.1686,11.5283,0.220333,1131,648234,37901,0,0,0,0,0,0,527,0
20,0,241.973,226.056,154.58,3,6.59523,36.804,6.78478,0.16728,1381,791260,45903,0,0,0,0,0,0,527,0
21,0,73.2015,36.8591,102.235,2,5.18702,25.4564,10.2737,0.13639,1086,622314,42787,0,0,0,0,0,0,527,0
22,0,35.3138,238.575,144.716,2,3.39843,38.4687,5.16778,0.156783,715,407644,47361,0,0,0,0,0,0,527,0
23,0,0.105888,72.678,135.411,3,4.13102,14.2816,5.98228,0.0813162,866,495594,53899,0,0,0,0,0,0,527,0
24,0,122.193,7.48434,117.549,2,3.70083,26.7674,9.18094,0.132164,778,443932,48920,0,0,0,0,0,0,527,0
25,0,219.606,27.6606,135.74,2,3.56163,29.8374,10.9396,0.147796,749,427228,49039,0,0,0,0,0,0,527,0
26,0,176.198,6.79998,128.812,2,5.62453,26.2876,5.95889,0.126237,1178,674794,49074,0,0,0,0,0,0,527,0
27,0,47.4455,192.801,103.013,2,9.48906,36.2148,5.60812,0.17104,2481,1126588,40329,0,0,0,0,0,0,527,527
28,0,194.663,242.746,136.81,3,5.54773,41.493,13.1433,0.200613,1162,665578,45329,0,0,0,0,0,0,527,0
29,0,103.138,198.953,77.1172,1,4.07224,47.8575,16.7892,0.229063,857,488462,37332,0,0,0,0,0,0,527,0
30,1,125,125,0,0,2.74173,47.3624,25.6558,0.252533,8982,127148,37041,0,0,0,0,0,0,0,0
