node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,175.491,182.627,76.6169,1,6.61451,165.508,90.8299,0.876509,3326,746990,198788,707,32,0,0,0,0,1018,1818
1,0,159.37,195.009,77.9902,1,5.09962,162.875,95.4843,0.878198,3427,555204,200416,633,12,0,0,0,0,1008,2306
2,0,211.677,223.328,131.077,2,7.45325,156.799,71.5569,0.786031,1774,889080,213397,40,0,0,0,0,0,1015,35
3,0,58.6594,2.84915,139.003,2,14.3162,155.33,59.2979,0.763146,3383,1708332,215309,161,0,0,0,0,0,1037,179
4,0,116.013,200.553,76.0853,1,7.61328,143.249,112.39,0.877507,2171,899556,203194,501,35,0,0,0,0,1005,398
5,0,38.4124,27.8273,130.154,2,9.3977,173.678,48.5614,0.772125,2279,1120016,209567,82,5,0,0,0,0,1036,139
6,0,22.2425,217.286,138.115,2,8.80166,149.958,61.179,0.73313,2074,1050432,217304,42,0,0,0,0,0,1003,108
7,0,110.518,32.2312,93.8923,2,7.16155,145.841,105.769,0.862572,2124,844218,210244,432,3,0,0,0,0,994,463
8,0,85.4024,101.698,45.9449,1,8.51483,111.892,146.186,0.888642,3451,981530,207550,1197,1,0,0,0,0,1004,1576
9,0,0.0664454,220.201,157.072,2,7.71334,132.557,48.3985,0.628896,1820,920488,225506,0,0,0,0,0,0,1007,50
10,0,236.442,233.763,155.72,2,8.5679,127.493,61.7616,0.659408,1972,1023660,226004,4,0,0,0,0,0,1015,15
11,0,13.9683,24.0889,150.037,2,13.2127,165.016,31.7173,0.699821,3011,1579328,212476,52,0,0,0,0,0,1008,66
12,0,221.601,99.6123,99.881,2,7.29664,146.426,102.95,0.855576,2117,861272,209667,172,0,0,0,0,0,1021,390
13,0,238.556,186.099,128.949,2,12.9183,150.925,74.1861,0.793432,3065,1541232,214521,298,0,0,0,0,0,1015,192
14,0,194.393,232.08,127.599,2,9.09966,155.433,74.5617,0.796982,2111,1086794,213077,105,1,0,0,0,0,1037,34
15,0,235.072,136.889,110.712,2,7.95413,136.067,112.688,0.855697,2008,946074,214514,201,1,0,0,0,0,1023,110
16,0,136.673,161.451,38.2749,1,7.71453,120.529,139.632,0.892919,3939,869780,202366,2249,161,0,0,0,0,1023,2153
17,0,33.8345,234.684,142.624,2,10.1505,150.702,56.7989,0.725503,2375,1211812,216898,23,0,0,0,0,0,995,76
18,0,81.9086,182.175,71.5947,1,8.40984,148.512,104.757,0.872263,3575,965430,202085,1191,52,0,0,0,0,1020,1653
19,0,47.8466,175.45,92.1837,2,7.27509,163.208,85.6537,0.853789,2078,859514,202696,254,0,0,0,0,0,1031,373
20,0,232.876,126.146,107.882,2,5.12467,131.457,119.984,0.85522,1473,605232,216355,135,0,0,0,0,0,1033,203
21,0,196.44,123.341,71.4592,1,4.1873,131.103,130.103,0.884646,2621,460508,210418,685,6,0,0,0,0,1035,1652
22,0,125.719,172.163,47.1688,1,8.02413,123.355,136.331,0.892367,3451,920192,202484,1590,11,0,0,0,0,1030,1697
23,0,115.097,164.373,40.5995,1,7.97765,123.101,136.767,0.892822,3580,911286,202006,1783,5,0,0,0,0,1032,1875
24,0,203.637,171.567,91.391,2,9.14954,167.707,83.3609,0.867391,3239,1065956,199607,476,8,0,0,0,0,1038,1148
25,0,61.8097,125.166,63.1905,1,7.54006,126.228,131.46,0.884093,3527,857860,206560,1844,1,0,0,0,0,1035,1892
26,0,166.655,5.40813,126.639,2,9.52424,134.935,94.0387,0.794993,2495,1130650,221294,98,0,0,0,0,0,1038,275
27,0,195.865,223.59,121.416,2,6.97867,160.912,76.3314,0.814075,1710,831294,211429,63,11,0,0,0,0,1029,75
