node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,42.7058,72.0099,97.879,2,5.48942,66.563,11.9126,0.279883,1149,658602,51593,0,0,0,0,0,0,527,0
1,0,41.0618,99.267,87.7941,1,26.6703,49.6627,12.3963,0.295764,9157,3114018,50649,0,0,0,0,0,0,527,3797
2,0,78.4453,5.35663,128.382,2,1.85944,53.8671,13.9743,0.232336,396,222926,63576,0,0,0,0,0,0,527,0
3,0,121.815,233.662,108.709,2,2.59384,39.7376,28.8002,0.237106,549,311054,60199,0,0,0,0,0,0,527,0
4,0,206.126,143.938,83.3072,1,13.7275,49.9935,13.9865,0.259025,6320,1564256,52375,0,0,0,0,0,0,527,3652
5,0,222.624,214.86,132.685,2,0.108048,54.4794,13.3279,0.226384,337,5418,63091,0,0,0,0,0,0,527,323
6,0,217.506,167.763,101.912,2,5.20213,57.4013,11.904,0.248358,1090,624106,52653,0,0,0,0,0,0,527,0
7,0,200.343,119.847,75.5195,1,5.20856,53.9829,16.5059,0.252324,1192,622462,52892,0,0,0,0,0,0,527,98
8,0,160.695,133.825,36.7697,1,5.54363,56.2032,19.5886,0.271118,1162,665066,50985,0,0,0,0,0,0,527,0
9,0,40.404,139.299,85.7959,1,4.67315,68.1274,15.9997,0.296001,1289,553208,50445,0,0,0,0,0,0,527,323
10,0,236.861,216.08,144.251,2,6.57123,46.1459,10.3292,0.210154,1376,788380,63478,0,0,0,0,0,0,527,0
11,0,177.2,101.221,57.3611,1,5.95502,54.9444,18.49,0.264631,1246,714474,51827,0,0,0,0,0,0,527,0
12,0,54.6324,106.508,72.757,1,5.88514,67.3865,17.1045,0.301254,1234,706026,50919,0,0,0,0,0,0,527,0
13,0,153.514,238.3,116.833,2,0.008448,52.9336,19.9682,0.243034,12,768,64488,0,0,0,0,0,0,527,0
14,0,162.124,226.981,108.528,2,2.04184,56.0724,18.8661,0.256601,434,244814,55068,0,0,0,0,0,0,527,0
15,0,24.8121,80.3519,109.686,2,5.41742,66.7492,11.4214,0.278627,1134,649962,51752,0,0,0,0,0,0,527,0
16,0,203.872,118.975,79.1015,1,0.008448,58.6682,16.5074,0.250614,12,768,53086,0,0,0,0,0,0,527,0
17,0,9.2104,131.552,115.975,2,3.56163,67.1425,14.9699,0.28558,749,427228,51795,0,0,0,0,0,0,527,0
18,0,216.746,121.821,91.8011,2,3.27363,55.8927,14.8142,0.246602,689,392668,53247,0,0,0,0,0,0,527,0
19,0,142.204,43.9009,82.9037,1,0.258512,42.4247,39.8146,0.274993,828,12442,58639,0,0,0,0,0,0,527,765
20,0,203.481,227.307,128.942,2,3.55864,54.188,12.2508,0.233325,750,426830,62720,0,0,0,0,0,0,527,0
21,0,188.552,204.539,101.81,2,3.33123,59.6735,15.0697,0.260248,701,399580,52679,0,0,0,0,0,0,527,0
22,0,99.8772,185.742,65.7328,1,5.09792,58.457,31.9821,0.318457,2400,579640,51763,0,0,0,0,0,0,527,1406
23,0,170.996,53.7205,84.8317,1,0.008448,40.7365,27.9889,0.229113,12,768,58010,0,0,0,0,0,0,527,0
24,0,65.6709,107.155,61.9548,1,6.28653,68.3113,17.3807,0.306595,1316,754232,49272,0,0,0,0,0,0,527,0
25,0,166.676,158.041,53.1849,1,5.89742,57.8453,16.6124,0.26785,1234,707562,51089,0,0,0,0,0,0,527,0
26,0,19.0084,229.318,148.716,2,0.008448,24.7031,19.9098,0.148738,12,768,72166,0,0,0,0,0,0,527,0
27,0,158.653,239.294,119.146,2,2.62264,52.6172,17.3846,0.242081,555,314510,63897,0,0,0,0,0,0,527,0
28,0,75.8368,13.1681,122.161,2,4.40163,54.6258,14.3363,0.244546,924,528028,62678,0,0,0,0,0,0,527,0
29,0,10.4123,118.652,114.763,2,5.52853,66.2053,14.2822,0.28672,1158,663274,51561,0,0,0,0,0,0,527,0
30,0,162.835,6.35464,124.532,2,3.45603,10.5388,23.1793,0.123914,727,414556,74758,0,0,0,0,0,0,527,0
31,0,121.782,175.241,50.3439,1,3.37443,62.6599,30.9162,0.323168,710,404764,50339,0,0,0,0,0,0,527,0
32,0,222.751,189.502,117.115,2,5.80142,54.5087,10.2335,0.235145,1214,696042,61674,0,0,0,0,0,0,527,0
33,0,129.987,240.467,115.574,2,1.47064,41.454,26.0236,0.229827,315,176270,60132,0,0,0,0,0,0,527,0
34,0,197.606,41.0768,110.972,2,2.48344,34.0666,21.249,0.192663,526,297806,59871,0,0,0,0,0,0,527,0
35,0,5.17404,182.465,132.893,2,3.48003,60.0854,15.8178,0.264611,732,417436,61475,0,0,0,0,0,0,527,0
36,0,102.561,138.301,26.0854,1,3.20163,64.4317,29.2533,0.322956,674,384028,49258,0,0,0,0,0,0,527,0
37,0,131.094,88.7692,36.7398,1,2.44504,56.7041,37.1502,0.320998,518,293198,51986,0,0,0,0,0,0,527,0
38,0,46.8491,187.826,100.273,2,0.008448,66.8884,20.3088,0.290686,12,768,52581,0,0,0,0,0,0,527,0
39,0,210.987,142.391,87.7281,1,0.008448,60.4178,15.042,0.251561,12,768,53058,0,0,0,0,0,0,527,0
40,0,196.273,42.1669,109.275,2,0.008448,36.4805,21.9565,0.194818,12,768,59495,0,0,0,0,0,0,527,0
41,0,29.8586,149.931,98.3535,2,5.55662,67.7689,14.5285,0.292847,1163,666666,50779,0,0,0,0,0,0,527,0
42,0,3.18616,36.3312,150.668,2,5.35203,60.2231,8.70935,0.247615,1122,642076,60894,0,0,0,0,0,0,527,0
43,0,26.7707,117.856,98.4887,2,5.22542,68.4206,15.1313,0.295925,1094,626922,51022,0,0,0,0,0,0,527,0
44,0,88.5149,196.441,80.2183,1,0.008448,57.427,32.7871,0.300742,12,768,55099,0,0,0,0,0,0,527,0
45,0,238.436,142.525,114.782,2,3.45603,54.7357,12.4625,0.235514,727,414556,53716,0,0,0,0,0,0,527,0
46,0,37.7569,107.133,89.0538,1,0.008448,71.7497,17.6974,0.298185,12,768,51353,0,0,0,0,0,0,527,0
47,0,228.398,238.117,153.253,3,3.41283,39.6208,14.9559,0.193299,718,409372,66112,0,0,0,0,0,0,527,0
48,0,83.1139,127.282,41.9482,1,5.62862,66.2254,19.3517,0.304019,1178,675306,49675,0,0,0,0,0,0,527,0
49,0,170.557,107.733,48.7193,1,1.26904,59.3767,19.8892,0.26845,273,152078,51537,0,0,0,0,0,0,527,0
50,0,81.3515,223.083,107.357,2,5.57582,33.9267,30.9625,0.234883,1167,668970,61333,0,0,0,0,0,0,527,0
51,0,46.1754,93.9701,84.7123,1,0.008448,74.6785,14.7698,0.298189,12,768,50613,0,0,0,0,0,0,527,0
52,0,90.3418,59.3606,74.2274,1,0.008448,64.2913,23.4391,0.292463,12,768,53522,0,0,0,0,0,0,527,0
53,0,26.4403,61.4151,117.29,2,1.27864,67.2791,10.9117,0.264898,275,153230,59959,0,0,0,0,0,0,527,0
54,0,231.455,89.7406,112.143,2,4.37763,45.41,15.6556,0.218144,919,525148,55562,0,0,0,0,0,0,527,0
55,0,202.081,181.972,95.8507,2,3.29314,60.701,14.1784,0.260575,694,394986,52150,0,0,0,0,0,0,527,0
56,0,229.812,181.104,118.883,2,2.51704,57.4791,10.0574,0.233512,533,301838,61726,0,0,0,0,0,0,527,0
57,0,169.391,133.934,45.281,1,5.91733,56.7322,17.6908,0.267801,1239,709930,50765,0,0,0,0,0,0,527,0
58,0,224.153,93.7882,103.949,2,2.65624,48.1526,16.5646,0.224578,562,318542,55229,0,0,0,0,0,0,527,0
59,0,19.4744,19.8608,148.963,2,5.09944,57.5232,8.69639,0.23773,1071,611726,61608,0,0,0,0,0,0,527,0
60,0,108.432,153.098,32.6188,1,5.20142,59.9719,31.7248,0.322994,1089,624042,50017,0,0,0,0,0,0,527,0
61,0,165.577,162.633,55.3422,1,2.80024,60.4845,17.0588,0.267812,592,335822,51568,0,0,0,0,0,0,527,0
62,0,47.6769,90.7771,84.5581,1,4.70104,68.7877,15.9656,0.298181,988,563918,50942,0,0,0,0,0,0,527,0
63,0,91.8077,243.228,122.799,2,3.64323,30.7167,24.8596,0.197398,766,437020,69677,0,0,0,0,0,0,527,0
64,0,142.13,177.541,55.2629,1,2.56504,58.4693,21.2067,0.274137,543,307598,51830,0,0,0,0,0,0,527,0
65,0,28.432,12.8954,147.962,2,0.008448,59.4037,10.2256,0.232126,12,768,62354,0,0,0,0,0,0,527,0
66,0,203.792,12.8165,137.089,2,0.008448,16.8648,14.2275,0.103669,12,768,74121,0,0,0,0,0,0,527,0
67,0,37.3964,9.50295,144.962,2,5.69944,54.5964,9.14037,0.231454,1196,683726,62084,0,0,0,0,0,0,527,0
68,0,111.965,125.675,13.0522,1,4.08782,60.3562,32.3327,0.322589,857,490410,50726,0,0,0,0,0,0,527,0
69,0,127.513,162.129,37.2141,1,5.32142,59.2566,32.4573,0.323451,1114,638442,50287,0,0,0,0,0,0,527,0
70,0,94.0105,163.122,49.1287,1,3.33123,61.985,31.3681,0.322281,701,399580,50418,0,0,0,0,0,0,527,0
71,0,208.754,44.0305,116.494,2,0.008448,37.1355,19.6621,0.189354,12,768,59274,0,0,0,0,0,0,527,0
