node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,120.2,228.73,103.841,2,5.35714,56.7645,21.8915,0.280044,1124,642666,51923,0,0,0,0,0,0,527,0
1,0,116.989,96.147,29.9444,1,3.29283,63.2673,32.6319,0.33064,693,394972,48119,0,0,0,0,0,0,527,0
2,0,73.4618,210.242,99.6115,2,6.30542,56.1414,15.8039,0.260836,1319,756522,50532,0,0,0,0,0,0,527,0
3,0,219.637,152.892,98.662,2,5.44504,54.6645,21.926,0.273452,1143,653198,54684,0,0,0,0,0,0,527,0
4,0,100.831,157.993,40.8987,1,14.1481,59.6804,21.805,0.318778,4736,1654854,45790,0,0,0,0,0,0,527,1865
5,0,87.1318,204.488,88.0472,1,0.320112,61.2333,19.1847,0.269127,1028,15342,49860,0,0,0,0,0,0,527,994
6,0,1.22637,89.2531,128.832,2,0.008448,39.6436,19.0516,0.195679,12,768,66800,0,0,0,0,0,0,527,0
7,0,0.364174,16.8468,165.019,2,0.008448,34.2739,6.43882,0.135737,12,768,68139,0,0,0,0,0,0,527,0
8,0,51.434,227.685,126.317,2,0.008448,56.4812,10.7413,0.224103,12,768,61125,0,0,0,0,0,0,527,0
9,0,42.453,238.761,140.554,2,3.99363,46.8642,7.81765,0.195585,839,479068,63179,0,0,0,0,0,0,527,0
10,0,59.8873,0.13586,140.822,2,0.008448,45.2569,6.99014,0.174185,12,768,65562,0,0,0,0,0,0,527,0
11,0,141.425,155.592,34.7226,1,7.5591,67.6434,24.8868,0.333631,2839,876752,45197,0,0,0,0,0,0,527,1311
12,0,59.1761,247.949,139.461,2,3.75843,47.8347,7.64448,0.197459,790,450844,62934,0,0,0,0,0,0,527,0
