node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,178.278,73.7291,73.9407,1,9.09758,55.9308,14.3914,0.264733,2096,1086894,38640,0,0,0,0,0,0,527,85
1,0,139.835,24.8351,101.258,2,1.14723,55.4885,15.9253,0.24187,715,126244,41936,0,0,0,0,0,0,527,334
2,0,27.1248,56.5281,119.449,2,5.44763,31.3424,15.4524,0.174141,1264,650618,51875,0,0,0,0,0,0,527,0
3,0,187.696,203.712,100.63,2,4.26814,36.4967,19.6349,0.201332,1056,508174,45609,0,0,0,0,0,0,527,52
4,0,153.248,96.804,39.9121,1,5.64123,56.4745,21.9341,0.280166,1270,674674,37817,0,0,0,0,0,0,527,11
5,0,158.588,53.1744,79.291,1,10.1618,52.4073,13.2817,0.252836,2219,1216974,39856,0,0,0,0,0,0,527,16
6,0,1.85794,105.955,124.606,2,8.21109,33.5298,14.4244,0.187218,1855,981866,50514,0,0,0,0,0,0,527,6
7,0,221.339,165.95,104.681,2,0.990144,42.3545,21.4602,0.216016,378,114696,45291,0,0,0,0,0,0,527,53
8,0,45.8361,8.93434,140.493,2,5.5233,22.2206,18.1729,0.153056,1286,659548,53770,0,0,0,0,0,0,527,0
9,0,214.279,178.931,104.304,2,0.769792,43.0791,19.8819,0.212436,312,88736,45167,0,0,0,0,0,0,527,29
10,0,103.031,162.155,43.164,1,6.54917,51.6544,24.3732,0.275256,1545,781566,38577,0,0,0,0,0,0,527,55
11,0,122.577,179.502,54.5559,1,6.29096,51.3448,18.0852,0.252403,1407,752602,40179,0,0,0,0,0,0,527,18
12,0,121.182,131.513,7.55001,1,3.61221,51.1097,33.0427,0.292549,938,429014,38624,0,0,0,0,0,0,527,87
13,0,213.374,41.3988,121.652,2,6.18632,50.7641,7.24978,0.214001,1406,739546,46386,0,0,0,0,0,0,527,0
14,0,229.748,153.954,108.676,2,1.32598,44.8684,21.0877,0.224274,552,152500,44558,0,0,0,0,0,0,527,118
15,0,194.074,180.035,88.3182,1,9.61678,35.7526,20.6265,0.219986,2093,1151866,44019,0,0,0,0,0,0,527,1
16,0,201.491,60.3697,100.139,2,4.07344,53.5878,12.0005,0.232206,1142,481772,41637,0,0,0,0,0,0,527,204
17,0,144.735,70.8551,57.6292,1,1.8317,56.8658,21.2572,0.266515,506,216818,39953,0,0,0,0,0,0,527,8
18,0,242.563,33.6998,148.852,2,5.56811,48.6607,4.34491,0.195246,1283,665222,47466,0,0,0,0,0,0,527,0
19,0,68.9064,233.976,122.565,2,8.90032,44.4282,8.72589,0.206848,1975,1065140,47485,0,0,0,0,0,0,527,0
20,0,157.026,201.042,82.5111,1,4.04544,43.374,20.6916,0.227037,1144,478224,43056,0,0,0,0,0,0,527,169
21,0,158.032,91.3302,47.1677,1,1.78582,61.205,20.4787,0.278232,486,211564,37761,0,0,0,0,0,0,527,11
22,0,17.517,232.974,152.351,2,5.95208,33.379,10.5606,0.166306,1369,711154,51988,0,0,0,0,0,0,527,0
23,0,66.22,53.1215,92.8526,2,11.0803,38.6123,22.3652,0.240193,2762,1318746,44046,0,0,0,0,0,0,527,298
24,0,198.448,16.887,130.702,2,3.98594,50.6225,6.56673,0.203917,949,475466,47210,0,0,0,0,0,0,527,0
25,0,141.722,229.315,105.647,2,0.8548,45.5249,18.0075,0.214624,514,94514,44421,0,0,0,0,0,0,527,203
26,0,49.7778,215.718,117.848,2,7.90944,45.2665,9.09336,0.207564,1775,946080,47787,0,0,0,0,0,0,527,0
27,0,169.874,15.5235,118.316,2,7.32904,51.2677,9.75171,0.227828,1648,876578,45906,0,0,0,0,0,0,527,0
28,0,62.6033,170.558,77.2584,1,0.607072,53.2304,17.4616,0.237664,326,68060,42588,0,0,0,0,0,0,527,48
29,0,130.855,176.009,51.3443,1,1.62931,55.1821,20.9925,0.259347,426,193440,39832,0,0,0,0,0,0,527,5
30,0,85.6778,223.072,105.662,2,5.75053,49.7762,12.0048,0.225105,1685,678376,42573,0,0,0,0,0,0,527,374
31,0,162.881,56.7952,78.0183,1,0.587168,59.1409,14.8139,0.248473,353,64924,40488,0,0,0,0,0,0,527,123
32,0,178.543,223.905,112.468,2,0.893504,40.2189,15.4577,0.188567,465,100528,46254,0,0,0,0,0,0,527,152
33,0,127.467,193.443,68.4879,1,0.403888,56.3728,16.4852,0.244207,229,44990,40822,0,0,0,0,0,0,527,54
34,0,33.5207,166.029,100.259,2,12.0583,39.9064,14.9979,0.223209,3016,1434908,44213,0,0,0,0,0,0,527,351
35,0,113.071,95.7891,31.5526,1,1.91811,53.8426,29.412,0.283909,568,226132,38503,0,0,0,0,0,0,527,42
36,0,166.445,143.985,45.586,1,5.70074,52.6838,22.284,0.268895,1293,681560,38837,0,0,0,0,0,0,527,14
37,0,73.7226,56.1034,85.8842,1,1.1432,48.8253,23.5622,0.245102,694,126244,43697,0,0,0,0,0,0,527,329
38,0,195.795,55.4109,99.27,2,0.76304,56.8562,12.2232,0.232808,294,88324,41465,0,0,0,0,0,0,527,32
39,0,84.7077,50.9539,84.2988,1,0.830368,50.0635,23.8321,0.249086,546,90692,42966,0,0,0,0,0,0,527,195
40,0,39.2283,70.577,101.581,2,1.00459,42.364,20.1506,0.211731,559,112158,45862,0,0,0,0,0,0,527,201
41,0,170.199,77.4615,65.5959,1,1.77222,63.1473,16.7369,0.272188,470,210248,38405,0,0,0,0,0,0,527,20
42,0,211.187,70.4748,101.986,2,4.39061,54.6142,12.0615,0.236888,1143,521394,41232,0,0,0,0,0,0,527,119
43,0,167.877,61.577,76.5566,1,6.79898,54.4848,14.5721,0.252853,1503,813800,39983,0,0,0,0,0,0,527,6
44,0,228.416,72.593,115.937,2,0.749552,55.798,12.0908,0.228795,489,81958,42364,0,0,0,0,0,0,527,229
45,0,144.957,172.356,51.3897,1,3.89696,51.5226,23.8742,0.264313,927,464872,39622,0,0,0,0,0,0,527,1
46,0,238.573,114.667,114.042,2,1.12541,49.2765,18.9226,0.231081,524,128100,43639,0,0,0,0,0,0,527,133
47,0,65.2077,122.525,59.8435,1,7.56334,46.2169,25.3407,0.263736,1764,903082,41617,0,0,0,0,0,0,527,57
48,0,168.114,83.2656,60.0048,1,1.79166,60.6936,19.2119,0.272324,473,212606,38841,0,0,0,0,0,0,527,10
49,0,74.0318,174.046,70.7337,1,2.87862,52.2444,17.6839,0.24269,761,341564,41940,0,0,0,0,0,0,527,47
50,1,125,125,0,0,2.9932,52.5366,29.4084,0.283127,7936,183686,38644,0,0,0,0,0,0,0,0
