node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,178.278,73.7291,73.9407,1,2.1741,28.7942,8.27499,0.130811,555,258442,20140,0,0,0,0,0,0,527,0
1,0,139.835,24.8351,101.258,2,8.70896,20.1314,3.59091,0.108104,1966,1041436,21271,0,0,0,0,0,0,527,0
2,0,27.1248,56.5281,119.449,3,4.34763,0.996544,14.7881,0.0671075,1028,518782,31417,0,0,0,0,0,0,527,0
3,0,187.696,203.712,100.63,2,3.44472,26.5437,9.50908,0.131658,826,410766,21813,0,0,0,0,0,0,527,0
4,0,153.248,96.804,39.9121,1,6.22688,24.9574,10.2157,0.138,1455,743440,19062,0,0,0,0,0,0,527,13
5,0,158.588,53.1744,79.291,1,0.680944,26.4635,5.88394,0.110095,513,72806,21610,0,0,0,0,0,0,527,272
6,0,1.85794,105.955,124.606,2,0.3872,7.97734,12.8245,0.07063,261,42136,30245,0,0,0,0,0,0,527,0
7,0,221.339,165.95,104.681,2,3.39205,25.0497,10.5654,0.130024,813,404494,21716,0,0,0,0,0,0,527,0
8,0,45.8361,8.93434,140.493,3,0.267552,10.039,8.18233,0.0616295,237,27756,30171,0,0,0,0,0,0,527,0
9,0,214.279,178.931,104.304,2,0.271552,29.9697,8.96412,0.130685,162,30056,21222,0,0,0,0,0,0,527,0
10,0,103.031,162.155,43.164,1,3.95646,29.4342,11.6977,0.150295,996,470654,18816,0,0,0,0,0,0,527,24
11,0,122.577,179.502,54.5559,1,1.82952,32.1032,11.316,0.150829,582,214722,19538,0,0,0,0,0,0,527,66
12,0,121.182,131.513,7.55001,1,3.96608,29.4642,14.4734,0.159679,1152,468112,18431,0,0,0,0,0,0,527,192
13,0,213.374,41.3988,121.652,2,2.90336,23.2006,4.53029,0.102114,720,345640,26231,0,0,0,0,0,0,527,0
14,0,229.748,153.954,108.676,2,3.89869,24.011,11.3827,0.130975,1022,462808,21911,0,0,0,0,0,0,527,67
15,0,194.074,180.035,88.3182,1,2.88928,28.323,8.79363,0.133353,714,344024,20741,0,0,0,0,0,0,527,0
16,0,201.491,60.3697,100.139,2,0.353216,27.4207,7.11602,0.1163,225,38752,21808,0,0,0,0,0,0,527,0
17,0,144.735,70.8551,57.6292,1,6.20872,23.7951,7.11579,0.123732,1431,741746,20439,0,0,0,0,0,0,527,44
18,0,242.563,33.6998,148.852,2,1.20062,22.0343,5.244,0.0949297,367,141270,27064,0,0,0,0,0,0,527,0
19,0,68.9064,233.976,122.565,2,5.96938,28.5379,3.40247,0.126366,1360,713532,23935,0,0,0,0,0,0,527,0
20,0,157.026,201.042,82.5111,1,0.29152,32.9506,11.0962,0.147794,163,32528,20474,0,0,0,0,0,0,527,0
21,0,158.032,91.3302,47.1677,1,3.63208,28.0394,9.59522,0.137556,845,433730,18951,0,0,0,0,0,0,527,0
22,0,17.517,232.974,152.351,2,8.33627,15.2713,4.29755,0.093017,1858,997442,27519,0,0,0,0,0,0,527,0
23,0,66.22,53.1215,92.8526,2,0.596416,22.0409,10.0424,0.108933,755,56432,22641,0,0,0,0,0,0,527,448
24,0,198.448,16.887,130.702,2,1.52931,23.2521,3.44064,0.0940735,433,180772,26672,0,0,0,0,0,0,527,0
25,0,141.722,229.315,105.647,2,11.543,23.479,8.24931,0.144238,2653,1379198,20700,0,0,0,0,0,0,527,148
26,0,49.7778,215.718,117.848,2,8.3143,25.956,3.31592,0.125287,1851,994864,23895,0,0,0,0,0,0,527,3
27,0,169.874,15.5235,118.316,2,3.16706,22.9153,3.0668,0.0971638,774,377306,26055,0,0,0,0,0,0,527,0
28,0,62.6033,170.558,77.2584,1,3.95814,26.2492,9.42105,0.132095,1380,461648,21488,0,0,0,0,0,0,527,467
29,0,130.855,176.009,51.3443,1,4.56435,29.831,11.2857,0.15227,1399,536968,19369,0,0,0,0,0,0,527,375
30,1,125,125,0,0,1.85811,30.1706,12.1737,0.147341,5173,108112,19061,0,0,0,0,0,0,0,0
