node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,73.6085,13.2137,123.034,2,10.4722,112.419,40.0197,0.543038,2375,1252024,136356,15,0,0,0,0,0,1054,43
1,0,79.3721,245.987,129.305,2,12.4434,132.578,42.257,0.624261,2861,1486758,132457,27,0,0,0,0,0,1054,76
2,0,127.255,196.795,71.8306,1,13.7603,145.004,58.0291,0.722645,4475,1612642,114707,1049,0,0,0,0,0,1047,1507
3,0,118.513,154.68,30.3812,1,10.889,124.917,91.4381,0.75748,2942,1290522,112340,36,0,0,0,0,0,1054,541
4,0,68.657,139.991,58.3032,1,10.5959,107.427,99.6541,0.725588,3344,1244228,120360,48,0,0,0,0,0,1054,955
5,0,5.07699,166.138,126.783,2,22.8818,69.5996,69.252,0.539111,5114,2737490,147261,9,0,0,0,0,0,1054,124
6,0,100.557,225.311,103.246,2,10.2572,149.882,47.5506,0.692299,2942,1211536,117665,256,0,0,0,0,0,1054,647
7,0,184.71,68.6947,82.0705,1,18.3011,131.664,64.9787,0.716481,5636,2152378,116209,1423,0,0,0,0,0,1047,1730
8,0,121.146,133.759,9.56966,1,8.28357,121.187,97.8953,0.757885,2043,986414,113683,5,0,0,0,0,0,1054,199
9,0,238.978,113.743,114.532,2,10.9279,111.022,74.6085,0.655196,3222,1288664,126908,64,0,0,0,0,0,1054,715
10,0,86.8709,140.609,41.2002,1,10.1821,107.032,105.697,0.743039,2544,1211706,117537,3,0,0,0,0,0,1054,265
11,0,128.075,86.598,38.525,1,5.94787,129.29,86.2288,0.738222,1707,702516,111697,6,0,0,0,0,0,1054,317
12,0,86.2107,236.559,118.11,2,14.4744,142.308,41.906,0.662295,3389,1727968,129047,210,0,0,0,0,0,1054,169
13,0,230.072,238.358,154.564,2,16.6824,74.5039,39.6763,0.436209,3612,1998610,146258,0,0,0,0,0,0,1054,1
14,0,233.715,27.2356,146.208,2,12.2436,119.557,30.8562,0.542189,2717,1465236,133793,2,0,0,0,0,0,1054,13
15,0,47.0651,90.4162,85.2637,1,5.99691,120.449,61.6787,0.627083,2383,692422,120541,295,0,0,0,0,0,1054,899
16,0,234.396,17.6142,153.294,2,12.9244,107.581,31.3243,0.506098,2863,1546842,137243,0,0,0,0,0,0,1054,19
17,0,133.573,96.743,29.529,1,9.08056,127.63,86.1562,0.742888,2214,1081934,110861,2,0,0,0,0,0,1054,185
18,0,83.9987,59.3046,77.4403,1,10.8313,139.913,52.1471,0.676306,3345,1273638,113508,693,0,0,0,0,0,1054,897
19,0,131.173,79.5495,45.8678,1,6.85867,129.807,83.3323,0.733327,1953,810462,112099,21,0,0,0,0,0,1054,400
20,0,191.198,65.7397,88.8482,1,6.80136,147.13,57.5682,0.704999,3049,776994,115812,246,0,0,0,0,0,1054,1479
21,0,171.085,117.434,46.7024,1,6.95786,132.572,86.926,0.754853,2066,820148,110929,6,0,0,0,0,0,1054,474
22,0,146.246,153.22,35.3237,1,5.72581,139.154,82.9933,0.759577,1647,676198,109930,11,0,0,0,0,0,1054,316
23,0,205.778,40.9711,116.559,2,12.0322,135.459,46.9121,0.64801,3158,1428238,120140,265,0,0,0,0,0,1054,483
24,0,159.221,212.376,93.8389,2,23.5444,126.342,62.7333,0.708732,6243,2793224,118320,490,0,0,0,0,0,1054,1172
25,0,72.4237,12.6748,124.021,2,14.0556,108.815,38.9146,0.539283,3105,1682428,136406,23,0,0,0,0,0,1054,25
26,0,249.907,89.7613,129.783,2,12.1823,120.918,48.9112,0.606706,2732,1457222,132894,14,0,0,0,0,0,1054,10
27,0,122.761,109.114,16.0431,1,8.52352,124.806,93.683,0.75671,2098,1015088,112220,0,0,0,0,0,0,1054,194
28,0,193.213,157.374,75.5056,1,11.3798,128.498,77.908,0.725952,3835,1330430,117456,1073,35,0,0,0,0,1048,1307
29,0,118.296,136.397,13.2222,1,8.67061,121.812,99.0519,0.765116,2156,1032082,113414,1,0,0,0,0,0,1054,233
30,0,107.868,115.796,19.4479,1,8.79398,121.479,95.161,0.751447,2175,1047048,113082,1,0,0,0,0,0,1054,208
31,0,177.437,9.41968,126.919,2,16.3768,122.302,46.3893,0.616895,3668,1959074,131303,130,0,0,0,0,0,1054,100
32,0,129.703,25.8588,99.2527,2,8.8967,131.299,60.1644,0.667867,2703,1047216,120825,177,0,0,0,0,0,1054,662
33,0,151.918,140.802,31.2134,1,9.75904,130.138,86.9413,0.756126,2490,1160120,110666,18,0,0,0,0,0,1054,316
34,0,109.923,70.2945,56.7451,1,10.0813,134.174,67.2256,0.704936,3040,1187202,113460,71,0,0,0,0,0,1054,823
35,0,86.947,247.791,128.552,2,16.0466,134.701,40.4956,0.637476,3667,1917814,130919,112,26,0,0,0,0,1048,111
36,0,186.595,218.781,112.2,2,11.4614,123.559,64.5943,0.665381,2887,1363386,124318,75,0,0,0,0,0,1054,327
37,0,232.888,138.746,108.76,2,9.65051,111.251,86.1681,0.690231,2657,1142546,127586,171,0,0,0,0,0,1054,391
38,0,222.332,45.7069,125.543,2,11.6857,134.094,39.7882,0.618559,2731,1395174,129148,85,0,0,0,0,0,1054,106
39,0,78.7687,18.5174,116.086,2,10.8372,113.119,52.6312,0.588624,3021,1282148,126774,39,0,0,0,0,0,1054,609
40,0,81.2311,233.74,117.218,2,11.0698,144.904,41.3251,0.657663,2604,1321232,129402,27,0,0,0,0,0,1054,123
41,0,235.853,20.8863,152.079,2,11.0645,113.801,30.016,0.516271,2531,1322314,135936,0,0,0,0,0,0,1054,36
42,0,48.7524,70.3629,93.8025,2,10.479,121.289,50.7418,0.608364,2963,1238760,119949,51,0,0,0,0,0,1054,562
