node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,42.7058,72.0099,97.879,2,10.899,53.0274,10.2442,0.247235,2276,1307754,53806,0,0,0,0,0,0,1054,0
1,0,41.0618,99.267,87.7941,1,22.4072,45.8026,14.459,0.275563,8253,2602830,52863,0,0,0,0,0,0,1054,3803
2,0,78.4453,5.35663,128.382,2,8.39043,51.6397,7.15001,0.223934,1755,1006684,61986,0,0,0,0,0,0,1054,0
3,0,121.815,233.662,108.709,2,7.20483,51.292,21.4887,0.266619,1508,864412,57089,0,0,0,0,0,0,1054,0
4,0,206.126,143.938,83.3072,1,15.5897,57.7855,17.6572,0.303442,8049,1755538,50135,0,0,0,0,0,0,1054,5100
5,0,222.624,214.86,132.685,2,8.53443,61.6056,10.7923,0.269774,1785,1023964,59139,0,0,0,0,0,0,1054,0
6,0,217.506,167.763,101.912,2,10.7605,62.5842,12.2325,0.285258,2248,1291114,50824,0,0,0,0,0,0,1054,0
7,0,200.343,119.847,75.5195,1,3.14795,61.6828,21.0561,0.286289,667,377486,52144,0,0,0,0,0,0,1054,0
8,0,160.695,133.825,36.7697,1,10.8325,60.2121,23.4823,0.31509,2263,1299754,48114,0,0,0,0,0,0,1054,0
9,0,40.404,139.299,85.7959,1,0.008448,57.9691,17.6354,0.252043,12,768,53703,0,0,0,0,0,0,1054,0
10,0,236.861,216.08,144.251,2,9.41283,60.9052,9.15344,0.264905,1968,1129372,58987,0,0,0,0,0,0,1054,0
11,0,177.2,101.221,57.3611,1,10.2,51.8696,28.4276,0.301657,2132,1223836,51540,0,0,0,0,0,0,1054,0
12,0,54.6324,106.508,72.757,1,0.008448,69.4476,16.3988,0.286183,12,768,51858,0,0,0,0,0,0,1054,0
13,0,153.514,238.3,116.833,2,8.10314,66.1707,12.2409,0.288382,1696,972188,57406,0,0,0,0,0,0,1054,0
14,0,162.124,226.981,108.528,2,7.22883,68.1666,15.2939,0.302298,1513,867292,49843,0,0,0,0,0,0,1054,0
15,0,24.8121,80.3519,109.686,2,11.2693,45.1811,13.656,0.233688,2354,1352170,56096,0,0,0,0,0,0,1054,0
16,0,203.872,118.975,79.1015,1,3.80075,61.3372,20.6301,0.285893,803,455822,52149,0,0,0,0,0,0,1054,0
17,0,9.2104,131.552,115.975,2,12.1052,49.8293,10.0767,0.240037,2529,1452458,54390,0,0,0,0,0,0,1054,0
18,0,216.746,121.821,91.8011,2,12.1518,52.8366,17.8348,0.276077,2537,1458090,52611,0,0,0,0,0,0,1054,0
19,0,142.204,43.9009,82.9037,1,12.2316,39.8435,26.6453,0.262401,4338,1424844,57077,0,0,0,0,0,0,1054,1701
20,0,203.481,227.307,128.942,2,7.87274,67.754,12.6716,0.294328,1648,944540,57520,0,0,0,0,0,0,1054,0
21,0,188.552,204.539,101.81,2,10.5054,67.833,13.7547,0.306977,2194,1260522,49039,0,0,0,0,0,0,1054,0
22,0,99.8772,185.742,65.7328,1,21.6846,44.6602,30.7346,0.323598,6622,2551646,51608,0,0,0,0,0,0,1054,2171
23,0,170.996,53.7205,84.8317,1,0.008448,44.387,30.1724,0.24856,12,768,57052,0,0,0,0,0,0,1054,0
24,0,65.6709,107.155,61.9548,1,7.58544,62.4162,18.7019,0.295678,1589,910044,51150,0,0,0,0,0,0,1054,0
25,0,166.676,158.041,53.1849,1,11.3982,65.1607,16.3093,0.309561,2380,1367658,47839,0,0,0,0,0,0,1054,0
26,0,19.0084,229.318,148.716,-1,0.008448,25.79,19.997,0.152652,12,768,71782,0,0,0,0,0,0,1054,0
27,0,158.653,239.294,119.146,2,3.02795,71.1981,12.2957,0.288406,642,363086,57357,0,0,0,0,0,0,1054,0
28,0,75.8368,13.1681,122.161,2,12.723,47.8414,8.08633,0.228836,2656,1526634,61815,0,0,0,0,0,0,1054,0
29,0,10.4123,118.652,114.763,2,6.92163,53.5391,12.7914,0.244174,1449,830428,54841,0,0,0,0,0,0,1054,0
30,1,125,125,0,0,3.37621,60.0684,35.2636,0.329027,11077,156178,52267,0,0,0,0,0,0,0,0
