node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,199.818,169.961,87.2879,1,1.44466,70.1184,33.2855,0.349495,560,167142,63765,0,0,0,0,0,0,527,113
1,0,9.03692,237.9,161.845,2,11.1363,52.5618,5.64186,0.231133,2445,1333358,73225,0,0,0,0,0,0,527,0
2,0,174.418,39.2036,99.0111,2,4.03597,85.3188,20.7674,0.367074,1277,473848,60301,0,0,0,0,0,0,527,305
3,0,211.547,85.0845,95.308,2,10.7085,73.3766,25.4181,0.365011,2701,1273740,61333,3,0,0,0,0,0,527,358
4,0,206.088,43.6702,114.847,2,10.6833,75.3948,19.7676,0.352819,2643,1271976,62128,0,0,0,0,0,0,527,262
5,0,115.724,24.6412,100.787,2,4.52242,76.8558,26.7251,0.360345,1363,532590,62690,0,0,0,0,0,0,527,249
6,0,192.877,93.8212,74.6958,1,2.98582,84.8997,28.3477,0.387444,809,353812,58741,1,0,0,0,0,0,527,84
7,0,106.432,241.753,118.22,2,9.92037,64.7231,19.6643,0.314359,2247,1186118,69845,0,0,0,0,0,0,527,0
8,0,70.5104,145.54,58.2323,1,7.26094,64.572,36.2438,0.360256,1665,867658,60749,0,0,0,0,0,0,527,20
9,0,124.869,72.7661,52.2341,1,6.56885,75.4669,34.404,0.388132,1500,785106,58816,0,0,0,0,0,0,527,26
10,0,142.473,218.941,95.5519,2,5.59109,59.2377,34.1271,0.329853,1564,661350,66450,1,0,0,0,0,0,527,245
11,0,231.616,239.238,156.261,2,7.7924,29.513,14.6706,0.173254,1761,931786,80582,0,0,0,0,0,0,523,0
12,0,73.1894,58.1483,84.5783,1,4.42541,65.3879,33.6616,0.344916,1178,524904,63929,0,0,0,0,0,0,527,75
13,0,66.7425,21.293,118.95,2,11.2507,44.5443,20.6115,0.254688,2477,1346894,75639,0,0,0,0,0,0,527,0
14,0,187.714,96.3533,68.9468,1,7.11549,81.8219,29.1719,0.393698,1571,851732,58324,0,0,0,0,0,0,527,8
15,0,151.664,40.7137,88.4034,1,3.13254,81.3571,25.7898,0.367598,765,373208,61273,0,0,0,0,0,0,527,7
16,0,100.373,201.093,79.9794,1,1.45974,80.9293,20.0401,0.341431,706,165524,60990,0,0,0,0,0,0,527,242
17,0,135.228,189.378,65.1854,1,5.442,70.4151,35.2629,0.3704,1379,647154,60503,0,0,0,0,0,0,527,103
18,0,99.5811,200.366,79.5375,1,0.81416,81.6695,19.9974,0.341604,542,88762,60944,0,0,0,0,0,0,527,251
19,0,212.15,20.5747,136.014,2,8.5671,72.488,16.6971,0.325841,1918,1024856,69104,0,0,0,0,0,0,527,0
20,0,235.641,130.838,110.795,2,2.28178,70.4249,29.3256,0.340108,763,266910,64530,0,0,0,0,0,0,527,102
21,0,153.737,190.155,71.2108,1,9.96163,61.1157,37.0171,0.360315,2407,1187436,62175,0,0,0,0,0,0,527,171
22,0,53.8971,223.216,121.252,2,8.71874,71.4672,10.7263,0.303041,1936,1043378,68272,0,0,0,0,0,0,527,0
23,0,191.818,105.831,69.5136,1,2.83339,80.8388,32.8628,0.38845,766,335790,59577,0,0,0,0,0,0,527,81
24,0,208.035,7.19936,144.124,2,7.59968,71.9363,16.0025,0.318462,1721,908656,69633,0,0,0,0,0,0,527,0
25,0,70.3726,178.184,76.241,1,1.08034,77.6963,23.8576,0.342114,541,122058,61486,0,0,0,0,0,0,527,187
26,0,94.6764,149.347,38.8885,1,5.96854,71.5272,36.607,0.380342,1393,712636,57965,0,0,0,0,0,0,527,44
27,0,183.229,70.1084,80.023,1,6.94798,83.2678,24.4586,0.382248,1632,829330,59199,0,0,0,0,0,0,527,34
28,0,149.228,125.688,24.2378,1,5.66597,78.5398,38.5223,0.409094,1321,676542,55689,0,0,0,0,0,0,527,33
29,0,33.7569,159.069,97.396,2,14.7703,53.5456,27.4537,0.319232,4176,1746064,65100,0,0,0,0,0,0,527,893
30,0,105.237,75.1353,53.6383,1,6.68088,73.584,37.1652,0.391433,1578,797238,59699,0,0,0,0,0,0,527,71
31,0,237.071,171.635,121.387,2,8.38005,59.7821,22.0352,0.300658,1963,1000394,72404,0,0,0,0,0,0,527,20
32,0,181.947,98.0103,63.0189,1,4.39518,83.5754,31.0196,0.396634,1043,524366,57787,0,0,0,0,0,0,527,43
33,0,20.1942,97.3687,108.387,2,2.43819,46.8452,36.5645,0.28616,888,283462,71001,0,0,0,0,0,0,527,162
34,0,26.2154,238.88,150.755,2,8.04614,60.778,10.8816,0.265686,1823,962016,71695,0,0,0,0,0,0,527,0
35,0,179.201,93.7183,62.5804,1,4.28466,84.8184,30.1019,0.39735,990,511822,57448,0,0,0,0,0,0,527,16
36,0,236.942,59.0266,129.937,2,6.63197,71.2067,16.7447,0.315278,1514,792660,69957,0,0,0,0,0,0,527,4
