node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,120.2,228.73,103.841,2,8.49138,133.839,62.3073,0.682125,2426,1003198,118235,155,0,0,0,0,0,1054,504
1,0,116.989,96.147,29.9444,1,10.7079,98.601,99.7545,0.696878,2884,1269266,118296,7,0,0,0,0,0,1054,458
2,0,73.4618,210.242,99.6115,2,6.63419,156.885,42.294,0.686043,2044,780218,112749,119,0,0,0,0,0,1054,509
3,0,219.637,152.892,98.662,2,11.8841,97.732,67.7515,0.591226,3180,1409198,127192,305,0,0,0,0,0,1054,499
4,0,100.831,157.993,40.8987,1,9.77208,125.789,81.7477,0.724364,2462,1162422,111696,27,0,0,0,0,0,1054,311
5,0,87.1318,204.488,88.0472,1,14.4035,144.451,50.8183,0.69891,3795,1709354,112699,569,0,0,0,0,0,1054,649
6,0,1.22637,89.2531,128.832,2,12.9531,100.852,54.0789,0.559615,3084,1545124,136581,3,0,0,0,0,0,1053,167
7,0,0.364174,16.8468,165.019,2,9.6692,96.3561,12.3621,0.394625,2222,1155322,139219,0,0,0,0,0,0,1053,60
8,0,51.434,227.685,126.317,2,13.2359,150.529,31.6947,0.651533,3057,1581114,120811,122,0,0,0,0,0,1054,85
9,0,42.453,238.761,140.554,2,13.7218,145.102,28.8352,0.625529,3070,1641546,122791,102,0,0,0,0,0,1054,67
10,0,59.8873,0.13586,140.822,2,20.8148,98.9971,24.4441,0.480853,4785,2487014,133434,76,0,0,0,0,0,1054,268
11,0,141.425,155.592,34.7226,1,11.1991,126.29,76.3378,0.712756,3096,1325584,111493,0,0,0,0,0,0,1054,605
12,0,59.1761,247.949,139.461,2,11.4504,145.445,33.2675,0.633876,2596,1368994,123219,97,0,0,0,0,0,1054,56
13,0,46.6416,151.461,82.7057,1,8.06045,123.778,79.5141,0.704508,2451,948732,121378,504,0,0,0,0,0,1054,609
14,0,128.999,108.28,17.191,1,9.82334,96.3429,108.005,0.713905,2682,1163550,119089,3,0,0,0,0,0,1054,454
15,0,50.5022,145.728,77.3278,1,12.9038,117.205,81.5721,0.705602,3625,1525976,121625,748,0,0,0,0,0,1054,797
16,0,211.475,232.871,138.254,2,9.53984,103.66,31.8559,0.48352,2187,1139992,135814,0,0,0,0,0,0,1054,13
17,0,13.685,161.489,117.143,2,16.4961,108.566,69.4376,0.648334,3748,1972066,132853,194,0,0,0,0,0,1054,120
18,0,4.51629,31.6671,152.405,2,9.26291,97.0995,19.6188,0.419937,2106,1107320,139112,0,0,0,0,0,0,1052,46
19,0,184.051,51.749,94.0888,2,10.6127,98.4549,57.9319,0.556665,3260,1248342,125240,116,0,0,0,0,0,1054,813
20,0,220.939,128.42,96.0002,2,8.06608,104.693,63.798,0.588524,2347,951932,125340,65,0,0,0,0,0,1054,417
21,0,74.5224,185.671,78.924,1,9.45918,147.504,54.6152,0.70526,3744,1092542,112619,1266,0,0,0,0,0,1054,1716
22,0,163.338,114.683,39.7022,1,9.46366,109.868,82.7726,0.673681,3019,1110502,116209,3,0,0,0,0,0,1054,907
23,0,22.9142,65.8804,117.969,2,14.9706,115.96,41.3754,0.574353,3577,1785480,131177,46,1,0,0,0,0,1053,278
24,0,147.225,167.049,47.5606,1,11.7976,131.125,66.5175,0.698135,3191,1398112,111513,4,0,0,0,0,0,1054,597
25,0,205.718,151.569,84.9785,1,11.8303,113.265,64.1986,0.630978,3381,1397638,121482,527,0,0,0,0,0,1054,693
26,0,53.6391,244.705,139.362,2,8.87496,148.925,31.3346,0.630448,2084,1059354,122961,81,0,0,0,0,0,1054,82
27,0,64.603,19.6604,121.426,2,19.9944,103.903,32.8736,0.52257,4910,2381466,131798,124,0,0,0,0,0,1054,540
28,0,121.021,218.209,93.2938,2,8.18314,136.217,66.07,0.701568,2889,953556,116916,674,0,0,0,0,0,1054,1046
29,0,102.45,155.456,37.8955,1,5.33426,128.5,83.1521,0.723288,1440,632222,111823,14,0,0,0,0,0,1054,202
30,0,228.669,34.5623,137.572,2,11.3679,74.5635,34.4241,0.401185,2585,1358952,141514,0,0,0,0,0,0,1054,75
31,0,26.3203,247.674,157.438,2,13.4419,127.797,33.0684,0.581025,2946,1609528,128519,14,0,0,0,0,0,1054,0
32,0,103.782,213.003,90.525,2,5.51229,147.817,57.3466,0.702253,2178,636764,114442,343,0,0,0,0,0,1054,839
33,0,151.429,210.519,89.51,1,16.6615,125.097,62.0467,0.679352,4045,1985606,117619,458,0,0,0,0,0,1054,412
34,0,213.312,149.909,91.7578,2,9.54258,111.265,64.9344,0.61914,2898,1123270,123369,639,0,0,0,0,0,1054,704
35,0,16.0968,18.8344,152.089,2,8.41718,97.76,20.1342,0.421038,2028,1003476,139151,0,0,0,0,0,0,1054,144
36,0,107.459,172.393,50.5353,1,10.7048,130.212,77.042,0.726529,2935,1267656,110907,196,0,0,0,0,0,1054,599
37,0,190.14,232.796,125.949,2,13.4317,115.006,45.3046,0.579142,3015,1606608,131636,12,0,0,0,0,0,1054,29
38,0,136.627,203.291,79.15,1,8.5585,134.691,66.942,0.700638,2755,1003692,115571,594,0,0,0,0,0,1054,789
39,0,152.096,47.7506,81.8636,1,8.06158,93.7196,76.7968,0.59526,3348,927346,127030,85,0,0,0,0,0,1054,1430
40,0,49.7887,86.8814,84.3194,1,15.3058,109.906,70.7569,0.653229,4847,1796896,124073,770,0,0,0,0,0,1054,1531
41,0,88.3357,154.159,46.8458,1,6.24142,125.842,85.3809,0.724882,1810,736738,113170,18,0,0,0,0,0,1054,355
42,0,69.2327,69.1152,78.95,1,15.3092,112.025,67.1504,0.648284,5239,1787908,122358,1350,0,0,0,0,0,1054,1870
43,0,134.126,53.5667,72.014,1,5.53341,101.965,81.4124,0.629704,3527,607028,124489,51,0,0,0,0,0,1054,2207
44,0,242.882,1.64712,170.623,3,12.9165,53.7523,12.598,0.264223,2830,1546648,149371,0,0,0,0,0,0,1054,3
45,0,147.264,15.9302,111.319,2,12.3896,89.9895,53.3741,0.519177,3332,1468730,129491,90,0,0,0,0,0,1054,566
46,0,10.8051,187.932,130.387,2,11.4413,132.526,44.0968,0.62688,2638,1366856,128107,43,0,0,0,0,0,1054,55
47,0,202.443,177.171,93.3766,2,11.439,125.872,48.2446,0.618518,3501,1345846,118201,664,0,0,0,0,0,1054,935
