node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,200.132,86.6248,84.3654,1,2.06642,78.528,27.2932,0.359626,1675,218102,76454,0,0,0,0,0,0,1054,1125
1,0,242.521,122.571,117.546,2,14.4225,87.7993,12.64,0.382872,3122,1727882,78683,0,0,0,0,0,0,1054,0
2,0,83.3235,82.74,59.3535,1,14.1458,71.3293,36.3584,0.406111,3598,1681870,72173,0,0,0,0,0,0,1054,460
3,0,213.652,207.914,121.384,2,8.06285,87.807,15.9509,0.372736,1802,964608,81464,0,0,0,0,0,0,1054,0
4,0,167.793,210.368,95.4934,2,16.7492,65.1806,42.4746,0.414681,4441,1987066,76440,1,0,0,0,0,0,1054,704
5,0,32.6496,43.3369,123.278,2,14.5212,68.6165,12.7512,0.31963,3221,1737840,86847,0,0,0,0,0,0,1054,53
6,0,88.2026,125.274,36.7984,1,11.7197,74.4024,40.0848,0.42069,2800,1397766,69806,0,0,0,0,0,0,1054,219
7,0,37.4422,6.27541,147.519,2,4.14674,64.4652,11.866,0.26826,1020,493862,91109,0,0,0,0,0,0,1054,23
8,0,17.1623,248.805,164.185,2,18.2691,46.9978,7.64586,0.243043,3952,2188786,91307,0,0,0,0,0,0,1054,8
9,0,78.5534,162.34,59.5953,1,13.5297,75.2016,31.227,0.399861,3142,1615808,70661,0,0,0,0,0,0,1054,211
10,0,63.981,117.861,61.4352,1,19.1779,66.037,32.7234,0.393127,4984,2277616,72068,0,0,0,0,0,0,1054,904
11,0,193.14,98.9756,72.9403,1,22.6161,73.7863,25.9267,0.407763,5823,2687256,70789,0,0,0,0,0,0,1054,893
12,0,180.344,97.8419,61.648,1,14.4676,75.1736,36.3376,0.419929,3409,1726628,71782,0,0,0,0,0,0,1054,250
13,0,93.2514,169.262,54.4708,1,13.4134,76.1349,40.0299,0.431927,3326,1596848,69002,0,0,0,0,0,0,1054,346
14,0,60.1208,4.17103,137.146,2,3.4656,61.6558,13.6819,0.262678,885,411960,91910,0,0,0,0,0,0,1054,32
15,0,198.168,210.087,112.221,2,3.65485,91.2876,24.6051,0.398492,2473,397504,73673,0,0,0,0,0,0,1054,1570
16,0,86.2811,193.405,78.6026,1,12.3242,75.2027,37.0252,0.415174,3141,1465142,73532,0,0,0,0,0,0,1054,430
17,0,14.8674,160.759,115.793,2,4.19966,86.017,20.8004,0.370057,1847,480630,76113,0,0,0,0,0,0,1054,867
18,0,200.767,172.188,89.2603,1,22.1069,83.21,16.3344,0.405504,5942,2620750,70018,4,0,0,0,0,0,1054,1233
19,0,1.76357,163.359,129.068,2,12.9471,75.6885,19.0224,0.35886,2823,1550634,83974,0,0,0,0,0,0,1054,0
20,0,19.1273,226.053,146.358,2,14.7393,61.0152,17.3007,0.310184,3207,1765446,88257,0,0,0,0,0,0,1054,7
21,0,75.296,128.652,49.838,1,12.5436,72.9489,33.1861,0.395595,2927,1497698,70831,0,0,0,0,0,0,1054,174
22,0,226.077,34.4681,135.693,2,12.5735,46.9425,11.5589,0.236916,2740,1505928,91268,0,0,0,0,0,0,1054,0
23,0,248.4,139.16,124.21,2,10.5134,93.6602,9.86109,0.380116,2307,1258808,78106,0,0,0,0,0,0,1054,0
24,0,233.518,167.894,116.688,2,10.8377,92.1613,10.8061,0.37935,2384,1297496,78285,0,0,0,0,0,0,1054,1
25,0,24.5991,17.2694,147.262,2,31.6238,45.7423,7.19023,0.281854,6773,3790418,88934,0,0,0,0,0,0,1054,61
26,0,243.86,137.223,119.486,2,9.59942,94.5028,10.7631,0.382884,2169,1147872,78173,0,0,0,0,0,0,1054,0
27,0,10.7518,121.751,114.294,2,9.55312,72.4044,35.288,0.390818,2717,1128932,77431,6,0,0,0,0,0,1054,567
28,0,233.413,201.709,132.807,2,12.2882,79.5538,17.0776,0.363065,2680,1471704,82557,0,0,0,0,0,0,1054,0
29,0,198.1,74.8488,88.6499,1,1.33805,74.489,31.0832,0.356368,927,145008,77440,0,0,0,0,0,0,1054,523
30,1,125,125,0,0,5.14139,82.2872,41.4793,0.429693,15808,263282,68799,0,0,0,0,0,0,0,0
