node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,200.132,86.6248,84.3654,1,3.70181,86.0863,58.2234,0.493372,1629,423630,99719,28,0,0,0,0,0,527,660
1,0,242.521,122.571,117.546,2,6.10149,102.313,31.7508,0.467217,1480,727166,102101,8,0,0,0,0,0,527,6
2,0,83.3235,82.74,59.3535,1,4.93451,94.9447,55.7394,0.518729,1368,583982,94847,0,0,0,0,0,0,527,218
3,0,213.652,207.914,121.384,2,5.02024,109.774,28.5115,0.477687,1185,599090,100717,7,0,0,0,0,0,527,0
4,0,167.793,210.368,95.4934,2,4.96258,108.527,43.2514,0.52247,1605,581802,94646,147,0,0,0,0,0,527,398
5,0,32.6496,43.3369,123.278,2,6.97216,94.3601,27.7048,0.430123,1656,831776,106298,0,0,0,0,0,0,527,13
6,0,88.2026,125.274,36.7984,1,5.8657,92.1757,64.1513,0.540642,1441,698628,92742,0,0,0,0,0,0,527,98
7,0,37.4422,6.27541,147.519,2,8.34227,77.3464,19.0014,0.348967,1911,996920,110959,0,0,0,0,0,0,527,18
8,0,17.1623,248.805,164.185,2,5.44646,67.211,19.1287,0.305954,1299,649632,114420,0,0,0,0,0,0,527,7
9,0,78.5534,162.34,59.5953,1,6.93277,92.9377,56.4913,0.521206,1750,824596,94636,6,0,0,0,0,0,527,162
10,0,63.981,117.861,61.4352,1,6.70392,97.1259,51.3399,0.517232,1634,798774,94216,4,0,0,0,0,0,527,108
11,0,193.14,98.9756,72.9403,1,1.33718,98.1473,60.9626,0.534823,758,148956,95508,5,0,0,0,0,0,527,312
12,0,180.344,97.8419,61.648,1,5.25542,90.653,66.6867,0.541984,1461,621864,94658,4,0,0,0,0,0,527,230
13,0,93.2514,169.262,54.4708,1,6.30731,94.9896,61.1046,0.541338,1610,749774,93232,0,0,0,0,0,0,527,191
14,0,60.1208,4.17103,137.146,2,5.82944,83.2601,18.2111,0.357669,1380,695560,109666,0,0,0,0,0,0,527,11
15,0,198.168,210.087,112.221,2,12.9733,104.322,33.3254,0.50207,3530,1536938,94599,58,0,0,0,0,0,527,663
16,0,86.2811,193.405,78.6026,1,4.82077,97.8245,53.934,0.521931,1534,565780,96626,61,0,0,0,0,0,527,329
17,0,14.8674,160.759,115.793,2,3.00323,90.375,34.1514,0.425099,924,353228,102306,1,0,0,0,0,0,527,121
18,0,200.767,172.188,89.2603,1,3.44358,117.13,35.2767,0.519502,1280,399728,91814,23,0,0,0,0,0,527,413
19,0,1.76357,163.359,129.068,2,9.09483,78.6818,29.8127,0.391965,2095,1086574,109411,0,0,0,0,0,0,527,38
20,0,19.1273,226.053,146.358,2,5.56258,78.6121,23.5705,0.359151,1330,663402,111127,0,0,0,0,0,0,527,19
21,0,75.296,128.652,49.838,1,5.96813,96.7259,55.9251,0.52873,1430,711696,92883,0,0,0,0,0,0,527,78
22,0,226.077,34.4681,135.693,2,6.41443,50.5455,39.0971,0.32019,1530,765084,116325,0,0,0,0,0,0,527,21
23,0,248.4,139.16,124.21,2,8.01533,104.554,26.064,0.462111,1833,957924,101097,2,0,0,0,0,0,527,0
24,0,233.518,167.894,116.688,2,7.14917,112.334,25.3206,0.482678,1665,853686,98654,17,0,0,0,0,0,527,13
25,0,24.5991,17.2694,147.262,2,9.55534,80.5168,16.9975,0.356899,2180,1142098,109967,0,0,0,0,0,0,527,35
26,0,243.86,137.223,119.486,2,5.72075,106.566,28.1741,0.468204,1345,682814,101118,4,0,0,0,0,0,527,5
27,0,10.7518,121.751,114.294,2,12.3298,77.2413,46.0642,0.452118,3096,1466924,103461,56,0,0,0,0,0,527,329
28,0,233.413,201.709,132.807,2,4.63531,107.863,25.0705,0.458561,1112,552726,101604,2,0,0,0,0,0,527,5
29,0,198.1,74.8488,88.6499,1,2.8084,80.374,56.9025,0.46695,1299,319874,101605,24,0,0,0,0,0,527,503
30,0,184.532,204.256,99.1236,2,9.77594,108.332,37.9041,0.52004,2631,1158848,93645,103,0,0,0,0,0,527,448
31,0,12.1767,108.129,114.078,2,4.51723,89.6847,43.4248,0.458756,1430,530334,102532,5,0,0,0,0,0,527,309
32,0,229.199,214.045,137.064,2,6.33373,102.583,25.0978,0.446714,1472,756388,102910,2,0,0,0,0,0,527,6
33,0,174.667,149.413,55.3431,1,4.7603,104.18,54.9481,0.546295,1339,562902,92113,25,0,0,0,0,0,527,227
34,0,73.9348,140.827,53.4618,1,1.61744,98.3186,57.2789,0.52405,523,189628,93661,0,0,0,0,0,0,527,44
35,0,103.332,10.3009,116.728,2,6.47534,83.1538,32.1157,0.405816,1580,771498,108773,0,0,0,0,0,0,527,15
36,0,144.249,178.423,56.7846,1,7.34358,99.8466,58.045,0.550784,1919,871892,91887,6,0,0,0,0,0,527,276
37,0,168.473,113.388,44.9975,1,3.87614,91.5969,71.9435,0.558055,1005,460398,91786,0,0,0,0,0,0,527,84
38,0,90.5723,240.5,120.522,2,11.3908,79.6935,47.7586,0.462809,2580,1361930,108379,7,0,0,0,0,0,527,24
39,0,248.476,167.797,130.683,2,8.07485,108.405,23.1204,0.465336,1843,965124,99875,4,0,0,0,0,0,527,5
40,0,229.851,199.48,128.612,2,5.36083,109.054,25.5618,0.466589,1263,639792,100951,3,0,0,0,0,0,527,1
41,0,240.41,95.4151,119.142,2,5.60317,79.4789,41.8281,0.423034,1402,666748,108626,11,0,0,0,0,0,527,16
