node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,167.274,46.2471,89.3819,1,3.71811,76.2696,28.0421,0.360099,2269,410308,70917,7,0,0,0,0,0,1054,1345
1,0,195.42,143.477,72.8036,1,9.88946,82.3484,38.2426,0.434935,2478,1176710,66856,1,0,0,0,0,0,1054,230
2,0,110.478,45.9988,80.3248,1,8.19624,53.9308,43.9268,0.353513,2944,953874,73189,133,0,0,0,0,0,1054,1056
3,0,24.955,54.9132,122.152,2,11.399,46.7186,18.2627,0.254601,2548,1363724,82821,0,0,0,0,0,0,1054,11
4,0,208.335,106.691,85.3223,1,16.8844,64.906,39.1084,0.402996,4112,2011866,70446,100,0,0,0,0,0,1054,419
5,0,188.643,249.216,139.571,3,13.689,70.505,22.891,0.35695,3018,1638698,78546,3,0,0,0,0,0,1054,11
6,0,0.0207735,243.989,172.563,3,7.89363,49.179,10.8716,0.226481,1775,944104,85387,0,0,0,0,0,0,1054,0
7,0,104.78,170.389,49.6893,1,11.442,77.1502,39.6604,0.427509,2749,1364276,65869,0,0,0,0,0,0,1054,220
8,0,188.157,144.715,66.1629,1,8.5595,83.6776,37.8889,0.433754,2128,1018866,66100,1,0,0,0,0,0,1054,201
9,0,98.7352,119.893,26.7566,1,12.2435,56.3048,56.3092,0.416192,3117,1455632,69035,0,0,0,0,0,0,1054,386
10,0,97.7351,166.79,49.8981,1,10.3115,74.7092,40.8494,0.419567,2291,1233948,66793,0,0,0,0,0,0,1054,21
11,0,189.032,208.42,105.162,2,14.4357,83.465,31.1006,0.430004,3472,1721134,68208,44,0,0,0,0,0,1054,273
12,0,43.046,53.0384,109.064,2,10.4262,47.6196,22.4003,0.268154,3025,1230674,76255,24,0,0,0,0,0,1054,713
13,0,218.679,108.182,95.1762,2,16.6326,63.0305,36.9504,0.388712,3902,1985422,71952,100,0,0,0,0,0,1054,297
14,0,219.019,117.652,94.3062,2,3.25635,75.3721,39.2383,0.392889,1321,375340,72312,0,0,0,0,0,0,1054,408
15,0,75.607,191.831,83.1023,1,23.4791,60.0113,27.0269,0.368391,5711,2797824,69466,83,0,0,0,0,0,1054,669
16,0,2.58594,169.061,130.102,2,10.3915,67.162,21.38,0.329778,2442,1240326,79811,8,0,0,0,0,0,1054,86
17,0,117.92,158.541,34.2804,1,10.1737,80.814,44.6196,0.452024,2366,1214924,63921,0,0,0,0,0,0,1054,90
18,0,230.107,32.9205,139.736,2,12.2156,60.4475,18.8107,0.304913,2765,1460594,80302,0,0,0,0,0,0,1054,29
19,0,209.849,176.215,99.1078,2,17.3587,82.1417,24.6811,0.413938,4726,2056414,67666,30,0,0,0,0,0,1054,1024
20,0,241.973,226.056,154.58,3,13.0005,58.9911,22.0919,0.313612,2850,1556658,81463,0,0,0,0,0,0,1054,0
21,0,73.2015,36.8591,102.235,2,7.80363,53.0653,22.2289,0.276993,3084,901438,73957,11,0,0,0,0,0,1054,1219
22,0,35.3138,238.575,144.716,2,4.6079,68.6676,11.6216,0.28299,1115,549228,81092,1,0,0,0,0,0,1054,16
23,0,0.105888,72.678,135.411,3,13.0195,39.9106,16.7113,0.232138,3130,1552314,84742,9,0,1,0,0,0,1054,216
24,0,122.193,7.48434,117.549,2,16.3007,45.6926,24.1086,0.287006,3722,1948256,80855,3,0,0,0,0,0,1054,127
25,0,219.606,27.6606,135.74,2,12.8077,59.9169,17.8376,0.301874,2899,1531386,79938,0,0,0,0,0,0,1054,37
26,0,176.198,6.79998,128.812,2,13.3349,59.7311,16.9718,0.300126,2976,1595436,79665,5,0,0,0,0,0,1054,12
27,0,47.4455,192.801,103.013,2,9.03549,71.153,18.0145,0.327343,2282,1074668,71898,28,0,0,0,0,0,1054,268
28,0,194.663,242.746,136.81,3,12.7638,70.3078,24.9006,0.359907,2816,1527896,78796,1,0,0,0,0,0,1054,12
29,0,103.138,198.953,77.1172,1,13.6531,76.5509,35.101,0.417683,3515,1622278,67726,21,0,0,0,0,0,1054,445
30,1,125,125,0,0,4.18936,67.0906,60.2362,0.438387,12556,222326,68449,0,0,0,0,0,0,0,0
