node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,199.818,169.961,87.2879,1,14.3948,40.1289,24.3619,0.262952,4578,1689484,37811,0,0,0,0,0,0,1054,1574
1,0,9.03692,237.9,161.845,2,5.28184,41.5681,7.79838,0.182161,1109,633614,48697,0,0,0,0,0,0,1054,0
2,0,174.418,39.2036,99.0111,2,7.10883,43.034,10.1661,0.20103,1488,852892,39376,0,0,0,0,0,0,1054,0
3,0,211.547,85.0845,95.308,2,11.4528,42.1011,12.7168,0.220902,2393,1374172,37947,0,0,0,0,0,0,1054,0
4,0,206.088,43.6702,114.847,2,11.7198,37.9239,8.43846,0.193607,2447,1406250,40061,0,0,0,0,0,0,1054,0
5,0,115.724,24.6412,100.787,2,10.9518,35.1476,13.5237,0.198744,2287,1314090,40971,0,0,0,0,0,0,1054,0
6,0,192.877,93.8212,74.6958,1,0.67336,59.2744,12.7843,0.24244,2190,31610,35988,0,0,0,0,0,0,1054,2170
7,0,106.432,241.753,118.22,2,7.09923,56.792,10.1225,0.246713,1486,851740,45173,0,0,0,0,0,0,1054,0
8,0,70.5104,145.54,58.2323,1,16.7138,49.3813,14.6695,0.269215,4096,1990924,35111,0,0,0,0,0,0,1054,647
9,0,124.869,72.7661,52.2341,1,10.7218,37.7044,18.575,0.223337,3234,1262606,38826,0,0,0,0,0,0,1054,1054
10,0,142.473,218.941,95.5519,2,6.35224,64.1233,14.2764,0.282506,1332,762062,34893,0,0,0,0,0,0,1054,0
11,0,231.616,239.238,156.261,2,0.008448,27.0207,13.2662,0.134318,12,768,52911,0,0,0,0,0,0,1054,0
12,0,73.1894,58.1483,84.5783,1,6.13174,34.3118,20.7658,0.204031,1287,735580,41380,0,0,0,0,0,0,1054,0
13,0,66.7425,21.293,118.95,2,0.008448,22.5618,17.6768,0.134157,12,768,54295,0,0,0,0,0,0,1054,0
14,0,187.714,96.3533,68.9468,1,5.95384,50.6755,16.7933,0.244742,1249,714254,36589,0,0,0,0,0,0,1054,0
15,0,151.664,40.7137,88.4034,1,0.008448,46.7657,13.1971,0.199904,12,768,40045,0,0,0,0,0,0,1054,0
16,0,100.373,201.093,79.9794,1,15.4093,60.601,10.275,0.287618,3825,1834366,33566,0,0,0,0,0,0,1054,647
17,0,135.228,189.378,65.1854,1,7.88643,66.65,13.1399,0.292254,1650,946204,32954,0,0,0,0,0,0,1054,0
18,0,99.5811,200.366,79.5375,1,7.45624,68.1146,10.78,0.287836,1562,894542,33570,0,0,0,0,0,0,1054,0
19,0,212.15,20.5747,136.014,2,6.42424,39.1916,3.0779,0.162313,1347,770702,47539,0,0,0,0,0,0,1054,0
20,0,235.641,130.838,110.795,2,5.51224,40.6398,19.1513,0.217678,1157,661262,40082,0,0,0,0,0,0,1054,0
21,0,153.737,190.155,71.2108,1,9.33194,63.5538,14.0882,0.289913,1952,1119644,33511,0,0,0,0,0,0,1054,0
22,0,53.8971,223.216,121.252,2,0.008448,61.02,10.9687,0.23999,12,768,45544,0,0,0,0,0,0,1054,0
23,0,191.818,105.831,69.5136,1,0.008448,55.4524,17.8141,0.24425,12,768,36866,0,0,0,0,0,0,1054,0
24,0,208.035,7.19936,144.124,2,0.008448,42.3927,4.77298,0.157247,12,768,48182,0,0,0,0,0,0,1054,0
25,0,70.3726,178.184,76.241,1,11.5586,55.9935,10.3609,0.25971,2636,1381558,35525,0,0,0,0,0,0,1054,235
26,0,94.6764,149.347,38.8885,1,10.9957,63.5603,14.3667,0.296409,2297,1319338,32338,0,0,0,0,0,0,1054,0
27,0,183.229,70.1084,80.023,1,0.008448,52.2132,16.6405,0.22954,12,768,38206,0,0,0,0,0,0,1054,0
28,0,149.228,125.688,24.2378,1,10.2558,55.3322,24.3484,0.299788,2142,1230570,32989,0,0,0,0,0,0,1054,0
29,0,33.7569,159.069,97.396,2,7.22403,49.2408,15.7628,0.240759,1512,866716,38504,0,0,0,0,0,0,1054,0
30,1,125,125,0,0,3.32704,60.8348,24.3582,0.295067,10910,154040,34242,0,0,0,0,0,0,0,0
