node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,199.818,169.961,87.2879,1,34.3569,110.661,66.5821,0.705333,11029,4029922,94853,1199,0,0,0,0,0,1054,3839
1,0,9.03692,237.9,161.845,2,15.5637,120.016,12.8965,0.494921,3252,1867420,110805,0,0,0,0,0,0,1054,0
2,0,174.418,39.2036,99.0111,2,5.83683,152.643,27.6647,0.620481,1223,700252,91432,0,0,0,0,0,0,1054,0
3,0,211.547,85.0845,95.308,2,17.9036,147.848,38.3539,0.680353,3737,2148266,89735,8,0,0,0,0,0,1054,0
4,0,206.088,43.6702,114.847,2,5.49603,149.567,29.5921,0.615516,1152,659356,93200,0,0,0,0,0,0,1054,0
5,0,115.724,24.6412,100.787,2,9.33422,124.335,50.0332,0.612342,1950,1119978,97824,0,0,0,0,0,0,1054,0
6,0,192.877,93.8212,74.6958,1,24.8431,140.842,42.5554,0.694136,7693,2920750,89057,1261,0,0,0,0,0,1054,2661
7,0,106.432,241.753,118.22,2,9.51394,136.511,39.5017,0.618421,1990,1141482,109243,0,0,0,0,0,0,1054,0
8,0,70.5104,145.54,58.2323,1,28.6505,106.327,58.7158,0.645645,8175,3385116,92015,351,0,0,0,0,0,1054,2315
9,0,124.869,72.7661,52.2341,1,13.5286,123.784,58.7678,0.653601,4806,1575730,91732,5,0,0,0,0,0,1054,2108
10,0,142.473,218.941,95.5519,2,14.5192,130.568,59.8833,0.683234,3032,1742136,97358,3,0,0,0,0,0,1054,0
11,0,231.616,239.238,156.261,2,13.2261,61.1818,39.309,0.379056,2765,1586908,124510,0,0,0,0,0,0,1054,0
12,0,73.1894,58.1483,84.5783,1,5.87704,87.4142,78.0778,0.57123,1233,705038,101947,10,0,0,0,0,0,1054,0
13,0,66.7425,21.293,118.95,2,0.008448,53.3671,54.3022,0.358926,12,768,130619,0,0,0,0,0,0,1054,0
14,0,187.714,96.3533,68.9468,1,14.4524,150.363,44.9153,0.699103,3018,1734122,88821,70,0,0,0,0,0,1054,0
15,0,151.664,40.7137,88.4034,1,10.9432,144.891,30.9857,0.622731,2291,1312910,90966,51,0,0,0,0,0,1054,0
16,0,100.373,201.093,79.9794,1,34.1117,133.927,38.1567,0.687319,8931,4049618,90354,517,0,0,0,0,0,1054,1933
17,0,135.228,189.378,65.1854,1,7.48803,146.004,66.1548,0.732156,1567,898396,90486,26,0,0,0,0,0,1054,0
18,0,99.5811,200.366,79.5375,1,8.33464,158.421,39.9632,0.689064,1745,999950,90295,8,0,0,0,0,0,1054,0
19,0,212.15,20.5747,136.014,2,11.329,141.639,18.2811,0.570832,2369,1359274,107461,0,0,0,0,0,0,1054,0
20,0,235.641,130.838,110.795,2,6.03363,141.476,50.4593,0.659898,1264,723868,96113,0,0,0,0,0,0,1054,0
21,0,153.737,190.155,71.2108,1,8.59754,141.013,69.0226,0.728778,1799,1031516,91594,40,0,0,0,0,0,1054,0
