node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,178.278,73.7291,73.9407,1,8.60594,46.2166,14.7071,0.231766,4258,973550,34003,0,0,0,0,0,0,527,2604
1,0,139.835,24.8351,101.258,2,4.41603,38.8972,10.9336,0.180823,927,529756,37046,0,0,0,0,0,0,527,0
2,0,27.1248,56.5281,119.449,2,5.95573,14.3937,16.6201,0.123232,1247,714538,50316,0,0,0,0,0,0,527,0
3,0,187.696,203.712,100.63,2,1.60984,41.3903,17.2306,0.200769,344,192974,37913,0,0,0,0,0,0,527,0
4,0,153.248,96.804,39.9121,1,3.27843,49.0724,19.7208,0.240239,690,393244,33030,0,0,0,0,0,0,527,0
5,0,158.588,53.1744,79.291,1,0.008448,46.1831,13.0406,0.19744,12,768,36041,0,0,0,0,0,0,527,0
6,0,1.85794,105.955,124.606,2,0.008448,33.391,10.3161,0.145719,12,768,47221,0,0,0,0,0,0,527,0
7,0,221.339,165.95,104.681,2,5.27342,44.2069,14.8026,0.214276,1104,632682,36518,0,0,0,0,0,0,527,0
8,0,45.8361,8.93434,140.493,2,5.90222,13.9233,6.93127,0.0891893,1235,708138,50438,0,0,0,0,0,0,527,0
9,0,214.279,178.931,104.304,2,5.10062,46.2793,16.3281,0.225693,1068,611946,36078,0,0,0,0,0,0,527,0
10,0,103.031,162.155,43.164,1,11.4077,43.3448,16.6932,0.238152,3378,1344888,33617,0,0,0,0,0,0,527,1049
11,0,122.577,179.502,54.5559,1,4.80619,47.8253,14.361,0.223308,1350,568374,34929,0,0,0,0,0,0,527,354
12,0,121.182,131.513,7.55001,1,2.53262,47.2816,24.2019,0.246721,533,303786,33966,0,0,0,0,0,0,527,0
13,0,213.374,41.3988,121.652,2,2.62744,40.5519,9.35159,0.175103,556,315086,43772,0,0,0,0,0,0,527,0
14,0,229.748,153.954,108.676,2,5.43182,44.8154,14.0194,0.214222,1137,651690,36150,0,0,0,0,0,0,527,0
15,0,194.074,180.035,88.3182,1,13.7144,37.1271,16.9242,0.225886,4358,1609710,35577,0,0,0,0,0,0,527,1581
16,0,201.491,60.3697,100.139,2,3.50403,41.4603,12.528,0.191641,737,420316,37050,0,0,0,0,0,0,527,0
17,0,144.735,70.8551,57.6292,1,1.40344,45.3647,18.2901,0.216861,301,168206,35432,0,0,0,0,0,0,527,0
18,0,242.563,33.6998,148.852,2,0.008448,37.2593,8.8039,0.153572,12,768,45092,0,0,0,0,0,0,527,0
19,0,68.9064,233.976,122.565,2,0.008448,39.9583,7.29481,0.157539,12,768,45754,0,0,0,0,0,0,527,0
20,0,157.026,201.042,82.5111,1,0.008448,44.7744,18.238,0.21007,12,768,36316,0,0,0,0,0,0,527,0
21,0,158.032,91.3302,47.1677,1,5.35022,48.5032,18.0429,0.239654,1120,641898,33076,0,0,0,0,0,0,527,0
22,0,17.517,232.974,152.351,2,2.28664,26.6959,10.2215,0.13068,485,274190,48498,0,0,0,0,0,0,527,0
23,0,66.22,53.1215,92.8526,2,0.008448,36.2935,22.6572,0.196531,12,768,39918,0,0,0,0,0,0,527,0
24,0,198.448,16.887,130.702,2,4.12323,36.5021,7.62769,0.160843,866,494620,44379,0,0,0,0,0,0,527,0
25,0,141.722,229.315,105.647,2,2.44504,42.6716,15.3345,0.201504,518,293198,37390,0,0,0,0,0,0,527,0
26,0,49.7778,215.718,117.848,2,2.58424,36.9877,6.93288,0.155016,547,309902,45843,0,0,0,0,0,0,527,0
27,0,169.874,15.5235,118.316,2,0.008448,41.7972,9.45324,0.170863,12,768,43886,0,0,0,0,0,0,527,0
28,0,62.6033,170.558,77.2584,1,9.04619,35.0983,11.4569,0.185338,1999,1082798,37396,0,0,0,0,0,0,527,110
29,0,130.855,176.009,51.3443,1,3.50914,50.1313,17.1057,0.23582,739,420906,34332,0,0,0,0,0,0,527,0
30,0,85.6778,223.072,105.662,2,3.92163,38.8536,11.1221,0.179658,824,470428,38457,0,0,0,0,0,0,527,0
31,0,162.881,56.7952,78.0183,1,5.79064,39.909,13.0979,0.195992,1215,694670,36205,0,0,0,0,0,0,527,0
32,0,178.543,223.905,112.468,2,3.39544,37.9227,15.2706,0.188629,716,407246,38450,0,0,0,0,0,0,527,0
33,0,127.467,193.443,68.4879,1,0.008448,49.3893,14.5712,0.21323,12,768,35641,0,0,0,0,0,0,527,0
34,0,33.5207,166.029,100.259,2,8.27822,32.8832,9.4467,0.168694,1730,993258,38794,0,0,0,0,0,0,527,0
35,0,113.071,95.7891,31.5526,1,1.22584,42.6621,22.9888,0.222923,264,146894,35521,0,0,0,0,0,0,527,0
36,0,166.445,143.985,45.586,1,5.34613,50.0272,16.8326,0.240687,1120,641386,32750,0,0,0,0,0,0,527,0
37,0,73.7226,56.1034,85.8842,1,6.26408,33.1852,21.7521,0.204005,2306,727666,39166,0,0,0,0,0,0,527,1054
38,0,195.795,55.4109,99.27,2,3.54243,40.9807,12.9062,0.191431,745,424924,37196,0,0,0,0,0,0,527,0
39,0,84.7077,50.9539,84.2988,1,0.008448,39.8865,20.8795,0.202581,12,768,37996,0,0,0,0,0,0,527,0
40,0,39.2283,70.577,101.581,2,0.008448,31.3119,17.9153,0.164119,12,768,41356,0,0,0,0,0,0,527,0
41,0,170.199,77.4615,65.5959,1,6.26702,49.813,15.7209,0.239336,1311,751914,33262,0,0,0,0,0,0,527,0
42,0,211.187,70.4748,101.986,2,5.48942,47.3022,10.7458,0.211792,1149,658602,35122,0,0,0,0,0,0,527,0
43,0,167.877,61.577,76.5566,1,0.008448,45.0649,14.6453,0.199062,12,768,36344,0,0,0,0,0,0,527,0
44,0,228.416,72.593,115.937,2,3.43203,48.8589,10.6221,0.20971,722,411676,35303,0,0,0,0,0,0,527,0
45,0,144.957,172.356,51.3897,1,3.42243,48.751,18.7966,0.236567,720,410524,33494,0,0,0,0,0,0,527,0
46,0,238.573,114.667,114.042,2,2.73304,49.5484,11.2086,0.211634,578,327758,35235,0,0,0,0,0,0,527,0
47,0,65.2077,122.525,59.8435,1,6.54093,39.8059,14.7844,0.203771,1369,784760,36785,0,0,0,0,0,0,527,0
48,0,168.114,83.2656,60.0048,1,5.92142,49.3296,16.5652,0.239387,1239,710442,33396,0,0,0,0,0,0,527,0
49,0,74.0318,174.046,70.7337,1,2.45944,40.4778,12.6002,0.185125,521,294926,37604,0,0,0,0,0,0,527,0
50,1,125,125,0,0,2.93509,48.7469,20.8238,0.241686,9597,136558,33930,0,0,0,0,0,0,0,0
