node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,174.016,108.312,51.7793,1,25.252,72.6044,42.2395,0.466986,8209,2959484,76652,22,0,0,0,0,0,527,3081
1,0,24.7061,45.2061,128.164,2,0.008448,62.9772,23.0468,0.286775,12,768,101426,0,0,0,0,0,0,527,0
2,0,37.6545,64.7946,106.085,2,3.31683,69.3961,38.5212,0.370781,698,397852,88312,0,0,0,0,0,0,527,0
3,0,155.227,43.7977,86.6459,1,5.41533,85.9103,37.8951,0.430736,3053,603644,80848,480,0,0,0,0,0,527,2026
4,0,67.8888,190.314,86.7616,1,18.947,86.2118,33.616,0.462583,8009,2176154,79404,325,0,0,0,0,0,527,4236
5,0,236.627,4.68248,164.124,2,3.23915,41.8136,27.0288,0.240272,686,388430,105722,0,0,0,0,0,0,527,0
6,0,132.985,101.702,24.6287,1,3.05763,99.7369,50.4163,0.510703,644,366748,72159,0,0,0,0,0,0,527,0
7,0,151.978,164.836,48.1116,1,5.92155,96.9585,46.8293,0.499031,2041,691210,76347,0,0,0,0,0,0,527,849
8,0,90.5151,76.4426,59.557,1,15.9934,84.8352,46.9436,0.492574,4862,1882492,76227,108,0,0,0,0,0,527,1613
9,0,226.782,64.1468,118.586,2,5.09354,84.0035,27.0263,0.387078,1069,611036,94042,1,0,0,0,0,0,527,0
10,0,57.8787,235.812,129.555,2,1.19704,84.7854,20.6213,0.355346,258,143438,94239,0,0,0,0,0,0,527,0
11,0,119.386,157.943,33.4182,1,3.17283,94.8131,53.5606,0.505155,668,380572,75485,0,0,0,0,0,0,527,0
12,0,212.419,77.832,99.3324,2,3.09123,89.6247,33.7694,0.421618,651,370780,81441,0,0,0,0,0,0,527,0
13,0,151.415,114.501,28.4249,1,4.97582,95.9982,52.1242,0.510327,1042,596970,72996,0,0,0,0,0,0,527,0
