node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,167.274,46.2471,89.3819,1,0.528928,33.5809,11.7652,0.152917,1707,25148,32278,0,0,0,0,0,0,527,1625
1,0,195.42,143.477,72.8036,1,14.4245,29.0164,13.2074,0.188828,4700,1690268,30494,0,0,0,0,0,0,527,1763
2,0,110.478,45.9988,80.3248,1,4.61856,21.9579,11.2343,0.126036,1584,539304,33652,0,0,0,0,0,0,527,646
3,0,24.955,54.9132,122.152,2,0.045328,20.4338,7.01926,0.0916612,132,2498,42458,0,0,0,0,0,0,527,119
4,0,208.335,106.691,85.3223,1,3.68344,31.1958,16.935,0.172714,776,441806,32045,0,0,0,0,0,0,527,0
5,0,188.643,249.216,139.571,2,9.92163,31.4377,8.50324,0.166209,2074,1190428,36498,0,0,0,0,0,0,527,0
6,0,0.0207735,243.989,172.563,2,6.05974,12.4709,2.42902,0.0698656,1272,726940,42760,0,0,0,0,0,0,527,0
7,0,104.78,170.389,49.6893,1,4.82432,36.7714,15.5208,0.190388,1454,568144,29683,0,0,0,0,0,0,527,469
8,0,188.157,144.715,66.1629,1,1.43224,41.6047,14.3854,0.191408,307,171662,29796,0,0,0,0,0,0,527,0
9,0,98.7352,119.893,26.7566,1,5.23022,35.4282,14.6517,0.184367,1095,627498,29690,0,0,0,0,0,0,527,0
10,0,97.7351,166.79,49.8981,1,3.36483,36.4152,15.0895,0.182898,708,403612,30172,0,0,0,0,0,0,527,0
11,0,189.032,208.42,105.162,2,4.35723,41.3102,9.94805,0.185385,1219,515398,30734,0,0,0,0,0,0,527,323
12,0,43.046,53.0384,109.064,2,3.58083,19.5774,7.24691,0.10135,753,429532,36141,0,0,0,0,0,0,527,0
13,0,218.679,108.182,95.1762,2,0.008448,33.4845,16.5922,0.166951,12,768,32789,0,0,0,0,0,0,527,0
14,0,219.019,117.652,94.3062,2,1.83574,32.7514,16.4283,0.170051,392,220060,33054,0,0,0,0,0,0,527,0
15,0,75.607,191.831,83.1023,1,4.35688,28.4158,11.6533,0.148087,1581,506666,33260,0,0,0,0,0,0,527,703
16,0,2.58594,169.061,130.102,2,3.08344,24.2095,6.1979,0.111636,651,369806,40526,0,0,0,0,0,0,527,0
17,0,117.92,158.541,34.2804,1,1.17784,40.4435,16.9772,0.195328,254,141134,29134,0,0,0,0,0,0,527,0
18,0,230.107,32.9205,139.736,2,4.02243,24.4694,8.15314,0.12215,845,482524,39052,0,0,0,0,0,0,527,0
19,0,209.849,176.215,99.1078,2,3.36003,43.1664,8.87628,0.184676,707,403036,30642,0,0,0,0,0,0,527,0
20,0,241.973,226.056,154.58,3,3.79203,39.5082,5.54581,0.16282,797,454876,35647,0,0,0,0,0,0,527,0
21,0,73.2015,36.8591,102.235,2,3.17763,21.0006,6.21334,0.101305,669,381148,34858,0,0,0,0,0,0,527,0
22,0,35.3138,238.575,144.716,2,5.51523,21.5417,7.47725,0.115114,1156,661660,40058,0,0,0,0,0,0,527,0
