node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,120.2,228.73,103.841,2,7.04571,114.067,37.0827,0.527319,2208,827722,73085,219,0,0,0,0,0,1054,600
1,0,116.989,96.147,29.9444,1,9.14067,75.5064,72.6477,0.524316,2728,1077112,75372,2,0,0,0,0,0,1054,630
2,0,73.4618,210.242,99.6115,2,27.5897,112.634,19.2925,0.53172,7071,3279012,67651,407,0,0,0,0,0,1054,1252
3,0,219.637,152.892,98.662,2,10.8969,65.9217,31.0512,0.359566,3146,1286606,82275,47,0,0,0,0,0,1054,738
4,0,100.831,157.993,40.8987,1,10.2835,117.458,40.0717,0.559376,2423,1227286,65228,0,0,0,0,0,0,1054,144
5,0,87.1318,204.488,88.0472,1,21.9748,117.15,23.9325,0.543524,5698,2610092,66854,312,0,0,0,0,0,1054,1014
6,0,1.22637,89.2531,128.832,2,23.0259,70.3183,26.8184,0.400542,5479,2746736,89680,49,0,0,0,0,0,1054,511
7,0,0.364174,16.8468,165.019,3,9.98643,72.9506,5.07317,0.293367,2205,1195384,93126,0,0,0,0,0,0,1049,0
8,0,51.434,227.685,126.317,2,16.6376,118.412,16.1965,0.504153,3601,1993278,78586,18,0,0,0,0,0,1054,3
9,0,42.453,238.761,140.554,2,13.6176,115.278,13.6792,0.475251,3007,1630026,80837,1,0,0,0,0,0,1054,2
10,0,59.8873,0.13586,140.822,3,6.24579,77.5878,12.9305,0.322547,1803,737452,92349,0,0,0,0,0,0,1054,360
11,0,141.425,155.592,34.7226,1,11.5569,104.619,49.6678,0.552813,3002,1372560,67704,1,0,0,0,0,0,1054,392
12,0,59.1761,247.949,139.461,2,5.97688,120.265,17.854,0.480321,1410,713270,81417,11,0,0,0,0,0,1054,21
13,0,46.6416,151.461,82.7057,1,6.23594,108.422,56.6803,0.571129,2108,728900,74005,192,0,0,0,0,0,1054,627
14,0,128.999,108.28,17.191,1,13.2118,82.0858,71.5407,0.556128,3687,1562988,72599,0,0,0,0,0,0,1054,782
15,0,50.5022,145.728,77.3278,1,12.1019,99.1993,60.6846,0.573286,3534,1427918,74815,92,0,0,0,0,0,1054,905
16,0,211.475,232.871,138.254,2,20.1414,53.9815,17.6066,0.305765,4343,2413448,95517,0,0,0,0,0,0,1054,0
17,0,13.685,161.489,117.143,2,13.325,88.8914,49.822,0.506795,3024,1593054,87401,19,0,0,0,0,0,1054,62
18,0,4.51629,31.6671,152.405,3,9.87099,73.1563,8.47227,0.304998,2195,1181194,93106,0,0,0,0,0,0,1049,15
19,0,184.051,51.749,94.0888,2,11.4037,50.4458,38.3722,0.334073,2851,1357044,85580,17,0,0,0,0,0,1054,261
20,0,220.939,128.42,96.0002,2,7.83946,73.3622,22.9114,0.347044,2343,923700,80144,13,0,1,0,0,0,1054,448
21,0,74.5224,185.671,78.924,1,5.52358,128.938,30.3883,0.549501,1617,651640,66841,56,0,0,0,0,0,1054,297
22,0,163.338,114.683,39.7022,1,10.8582,84.0429,39.4181,0.447731,2480,1297750,74343,0,0,0,0,0,0,1054,84
23,0,22.9142,65.8804,117.969,2,24.7762,81.7854,17.7985,0.414534,6547,2939894,85347,262,0,0,0,0,0,1054,1246
24,0,147.225,167.049,47.5606,1,11.7105,106.264,46.9943,0.549895,3053,1390536,68167,0,0,0,0,0,0,1054,442
25,0,205.718,151.569,84.9785,1,17.4407,79.7244,24.4323,0.405325,4212,2079002,76283,55,0,0,0,0,0,1054,382
26,0,53.6391,244.705,139.362,2,6.2613,119.593,17.9312,0.479286,1467,747454,81483,5,0,0,0,0,0,1054,8
27,0,64.603,19.6604,121.426,3,24.7058,65.8018,17.0496,0.358524,6329,2936332,90236,97,0,0,0,0,0,1054,1013
28,0,121.021,218.209,93.2938,2,14.0342,110.282,38.8377,0.543847,3317,1674670,71636,124,0,0,0,0,0,1054,232
29,0,102.45,155.456,37.8955,1,10.0317,115.697,42.1291,0.559527,2315,1198402,65441,0,0,0,0,0,0,1054,112
30,1,125,125,0,0,5.13539,86.583,67.5923,0.531036,15979,258428,73935,0,0,0,0,0,0,0,0
