timestamp,protocol,nodes,trafficLevel,offered_rate_kbps,seed,simTime,txPkts,rxPkts,pdr,throughputKbps,avgDelaySec,avgJitterSec,unreachableSensors,routingOverheadPkts,total_phy_rx_drops,total_mac_queue_drops,total_max_retry_drops,total_ip_drop_no_route,total_ip_drop_ttl,total_ip_drop_route_error,total_ip_drop_queue,total_ip_drop_other,gw_airtime_busy_frac,ring1_airtime_busy_frac_mean,rest_airtime_busy_frac_mean,ring1_node_count
1789073792,olsr,75,high,4,20,300,19725,8595,43.5741,137.52,0.275639,0.156546,0,0,4830582,345,2191,0,1,0,0,0,0.383429,0.354015,0.285136,28
1789074043,olsr,75,high,4,25,300,19725,7972,40.4157,127.552,0.206142,0.131563,0,0,3868013,30,1592,0,0,0,0,0,0.332366,0.311525,0.228842,38
1789074229,olsr,75,high,4,30,300,19725,7663,38.8492,122.608,0.258197,0.153755,0,0,4693629,191,2222,0,1,0,0,0,0.360493,0.338494,0.26889,30
1789074634,olsr,100,high,4,20,300,26300,9344,35.5285,149.504,0.338975,0.188306,0,0,8594193,1655,2511,0,2,0,0,0,0.492627,0.450838,0.369782,33
1789075234,olsr,100,high,4,25,300,26300,11661,44.3384,186.576,0.34055,0.207992,0,0,8640333,1956,2583,0,0,0,0,0,0.550483,0.512011,0.399085,49
1789075706,olsr,100,high,4,30,300,26300,10349,39.3498,165.584,0.357737,0.207753,0,0,8913130,2191,2904,0,0,0,0,0,0.545905,0.502484,0.398504,43
