Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788350670,v4,v4,75,medium,8kbps,medium,5,20,300,39525,4641,34884,11.7419,74.256,0.0924893,0.0442495,0,1.62667,exact,0,0.00747731,0.0380774,0,5,0.5,5,0.5,0.75,0.25
1788350703,v4,v4,75,medium,8kbps,medium,5,21,300,39525,6609,32916,16.7211,105.744,0.106937,0.055303,0,1.45333,exact,0,0.0086932,0.0465101,0,5,0.5,5,0.5,0.75,0.25
1788350743,v4,v4,75,medium,8kbps,medium,5,22,300,39525,4543,34982,11.494,72.688,0.15134,0.065352,0,1.65333,exact,0,0.00727726,0.0355584,0,5,0.5,5,0.5,0.75,0.25
1788350784,v4,v4,75,medium,8kbps,medium,5,23,300,39525,7386,32139,18.6869,118.176,0.117558,0.0553367,0,1.65333,exact,0,0.00897037,0.0668006,0,5,0.5,5,0.5,0.75,0.25
1788350824,v4,v4,75,medium,8kbps,medium,5,24,300,39525,5781,33744,14.6262,92.496,0.10699,0.0509234,0,1.52,exact,0,0.00797229,0.0378163,0,5,0.5,5,0.5,0.75,0.25
1788350865,v4,v4,75,medium,8kbps,medium,5,25,300,39525,4810,34715,12.1695,76.96,0.0967482,0.0507779,0,1.49333,exact,0,0.00915604,0.0428851,0,5,0.5,5,0.5,0.75,0.25
1788350907,v4,v4,75,medium,8kbps,medium,5,26,300,39525,7442,32083,18.8286,119.072,0.164445,0.0699593,0,1.57333,exact,0,0.0095247,0.0600422,0,5,0.5,5,0.5,0.75,0.25
1788350951,v4,v4,75,medium,8kbps,medium,5,27,300,39525,5272,34253,13.3384,84.352,0.106587,0.0530699,0,1.61333,exact,0,0.00808148,0.0436224,0,5,0.5,5,0.5,0.75,0.25
1788350982,v4,v4,75,medium,8kbps,medium,5,28,300,39525,3882,35643,9.82163,62.112,0.103644,0.0486503,0,1.57333,exact,0,0.00750132,0.0374323,0,5,0.5,5,0.5,0.75,0.25
1788351030,v4,v4,75,medium,8kbps,medium,5,29,300,39525,5588,33937,14.1379,89.408,0.155431,0.0720607,0,1.6,exact,0,0.00885989,0.0469248,0,5,0.5,5,0.5,0.75,0.25
1788351055,v4,v4,75,medium,8kbps,medium,5,30,300,39525,3695,35830,9.34851,59.12,0.0724427,0.0395638,0,1.61333,exact,0,0.00610351,0.0254669,0,5,0.5,5,0.5,0.75,0.25
