Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320951,v4,v4,20,high,16kbps,static,0,20,300,21080,17979,3101,85.2894,287.664,0.0814674,0.0318764,0,1.85,exact,0,0.0256776,0.148147,0,5,0.5,5,0.5,0.75,0.25
1788320961,v4,v4,20,high,16kbps,static,0,21,300,21080,5672,15408,26.907,90.752,0.0550665,0.0240937,0,1.47368,exact,0,0.0154913,0.0618547,1,5,0.5,5,0.5,0.75,0.25
1788320975,v4,v4,20,high,16kbps,static,0,22,300,21080,10165,10915,48.2211,162.64,0.0597609,0.0251457,0,1.9,exact,0,0.0237512,0.093143,0,5,0.5,5,0.5,0.75,0.25
1788320985,v4,v4,20,high,16kbps,static,0,23,300,21080,8188,12892,38.8425,131.008,0.0461228,0.0202112,0,1.6,exact,0,0.0164168,0.0507341,0,5,0.5,5,0.5,0.75,0.25
1788320996,v4,v4,20,high,16kbps,static,0,24,300,21080,10879,10201,51.6082,174.064,0.0540016,0.0259166,0,1.42105,exact,0,0.0135931,0.0711475,1,5,0.5,5,0.5,0.75,0.25
1788321007,v4,v4,20,high,16kbps,static,0,25,300,21080,12309,8771,58.3918,196.944,0.0624013,0.0266637,0,1.5,exact,0,0.0164656,0.07296,0,5,0.5,5,0.5,0.75,0.25
1788321013,v4,v4,20,high,16kbps,static,0,26,300,21080,6762,14318,32.0778,108.192,0.0451859,0.0153481,0,1.52941,exact,0,0.0145421,0.0610406,3,5,0.5,5,0.5,0.75,0.25
1788321025,v4,v4,20,high,16kbps,static,0,27,300,21080,10241,10839,48.5816,163.856,0.0539558,0.0207583,0,1.9,exact,0,0.0195613,0.0756173,0,5,0.5,5,0.5,0.75,0.25
1788321040,v4,v4,20,high,16kbps,static,0,28,300,21080,9174,11906,43.5199,146.784,0.0693241,0.0306796,0,1.75,exact,0,0.0211192,0.10752,0,5,0.5,5,0.5,0.75,0.25
1788321049,v4,v4,20,high,16kbps,static,0,29,300,21080,9005,12075,42.7182,144.08,0.054981,0.0225539,0,1.5,exact,0,0.0162189,0.0832512,0,5,0.5,5,0.5,0.75,0.25
1788321061,v4,v4,20,high,16kbps,static,0,30,300,21080,11428,9652,54.2125,182.848,0.0604478,0.0196179,0,1.88889,exact,0,0.0208021,0.109793,2,5,0.5,5,0.5,0.75,0.25
