Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320403,v4,v4,10,medium,8kbps,medium,5,20,300,5270,3025,2245,57.4004,48.4,0.0409843,0.0234457,0,1.5,exact,0,0.0107618,0.0285696,8,5,0.5,5,0.5,0.75,0.25
1788320404,v4,v4,10,medium,8kbps,medium,5,21,300,5270,1407,3863,26.6983,22.512,0.0243751,0.00988706,0,1.5,exact,0,0.00583585,0.0344218,2,5,0.5,5,0.5,0.75,0.25
1788320406,v4,v4,10,medium,8kbps,medium,5,22,300,5270,2668,2602,50.6262,42.688,0.0405452,0.0223376,0,1.625,exact,0,0.0113511,0.0337306,2,5,0.5,5,0.5,0.75,0.25
1788320407,v4,v4,10,medium,8kbps,medium,5,23,300,5270,3119,2151,59.1841,49.904,0.0387969,0.022736,0,1.125,exact,0,0.0104868,0.0312115,2,5,0.5,5,0.5,0.75,0.25
1788320409,v4,v4,10,medium,8kbps,medium,5,24,300,5270,2406,2864,45.6546,38.496,0.0389771,0.021679,0,1.44444,exact,0,0.0124476,0.0346982,1,5,0.5,5,0.5,0.75,0.25
1788320411,v4,v4,10,medium,8kbps,medium,5,25,300,5270,1099,4171,20.8539,17.584,0.0334415,0.0178818,0,1.5,exact,0,0.00678571,0.0234394,0,5,0.5,5,0.5,0.75,0.25
1788320412,v4,v4,10,medium,8kbps,medium,5,26,300,5270,2997,2273,56.8691,47.952,0.0358081,0.0189328,0,1.25,exact,0,0.0101374,0.0288768,6,5,0.5,5,0.5,0.75,0.25
1788320414,v4,v4,10,medium,8kbps,medium,5,27,300,5270,2510,2760,47.6281,40.16,0.0439893,0.024276,0,1.57143,exact,0,0.00928666,0.0300749,3,5,0.5,5,0.5,0.75,0.25
1788320416,v4,v4,10,medium,8kbps,medium,5,28,300,5270,1713,3557,32.5047,27.408,0.0275398,0.0123014,0,1.55556,exact,0,0.00629845,0.0237005,1,5,0.5,5,0.5,0.75,0.25
1788320417,v4,v4,10,medium,8kbps,medium,5,29,300,5270,1467,3803,27.8368,23.472,0.0241339,0.0116083,0,1.42857,exact,0,0.00760939,0.032087,3,5,0.5,5,0.5,0.75,0.25
1788320419,v4,v4,10,medium,8kbps,medium,5,30,300,5270,1639,3631,31.1006,26.224,0.0260423,0.0127927,0,1.42857,exact,0,0.00906947,0.023808,3,5,0.5,5,0.5,0.75,0.25
