Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788321709,v4,v4,30,low,4kbps,static,0,20,300,7890,5408,2482,68.5425,86.528,0.0951997,0.033209,0,1.93333,exact,0,0.00507025,0.0444365,0,5,0.5,5,0.5,0.75,0.25
1788321713,v4,v4,30,low,4kbps,static,0,21,300,7890,2679,5211,33.9544,42.864,0.065307,0.0334477,0,1.46667,exact,0,0.00447465,0.0283238,0,5,0.5,5,0.5,0.75,0.25
1788321719,v4,v4,30,low,4kbps,static,0,22,300,7890,3134,4756,39.7212,50.144,0.0879363,0.040616,0,1.8,exact,0,0.00418532,0.0225024,0,5,0.5,5,0.5,0.75,0.25
1788321725,v4,v4,30,low,4kbps,static,0,23,300,7890,3263,4627,41.3561,52.208,0.0772063,0.0338397,0,1.8,exact,0,0.00511723,0.0270029,0,5,0.5,5,0.5,0.75,0.25
1788321730,v4,v4,30,low,4kbps,static,0,24,300,7890,2937,4953,37.2243,46.992,0.0481355,0.0206444,0,1.43333,exact,0,0.00315081,0.00870912,0,5,0.5,5,0.5,0.75,0.25
1788321735,v4,v4,30,low,4kbps,static,0,25,300,7890,3326,4564,42.1546,53.216,0.0578164,0.0267488,0,1.56667,exact,0,0.00407139,0.018816,0,5,0.5,5,0.5,0.75,0.25
1788321741,v4,v4,30,low,4kbps,static,0,26,300,7890,2443,5447,30.9632,39.088,0.0484209,0.0208054,0,1.7,exact,0,0.003659,0.0122726,0,5,0.5,5,0.5,0.75,0.25
1788321745,v4,v4,30,low,4kbps,static,0,27,300,7890,2665,5225,33.7769,42.64,0.0621978,0.0237248,0,1.73333,exact,0,0.0035223,0.0140851,0,5,0.5,5,0.5,0.75,0.25
1788321749,v4,v4,30,low,4kbps,static,0,28,300,7890,3042,4848,38.5551,48.672,0.0690008,0.0286487,0,1.55172,exact,0,0.00409414,0.0283699,1,5,0.5,5,0.5,0.75,0.25
1788321753,v4,v4,30,low,4kbps,static,0,29,300,7890,2070,5820,26.2357,33.12,0.0460685,0.0191739,0,1.6,exact,0,0.00360294,0.0149146,0,5,0.5,5,0.5,0.75,0.25
1788321759,v4,v4,30,low,4kbps,static,0,30,300,7890,3281,4609,41.5843,52.496,0.0570365,0.0243928,0,1.7,exact,0,0.00406972,0.014976,0,5,0.5,5,0.5,0.75,0.25
