Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788321874,v4,v4,30,medium,8kbps,static,0,20,300,15810,8431,7379,53.327,134.896,0.0754856,0.0257915,0,1.93333,exact,0,0.00900096,0.0677683,0,5,0.5,5,0.5,0.75,0.25
1788321883,v4,v4,30,medium,8kbps,static,0,21,300,15810,4915,10895,31.0879,78.64,0.0584658,0.0271146,0,1.46667,exact,0,0.00846813,0.039552,0,5,0.5,5,0.5,0.75,0.25
1788321894,v4,v4,30,medium,8kbps,static,0,22,300,15810,6026,9784,38.1151,96.416,0.0728686,0.0330193,0,1.8,exact,0,0.00798766,0.0323328,0,5,0.5,5,0.5,0.75,0.25
1788321906,v4,v4,30,medium,8kbps,static,0,23,300,15810,4730,11080,29.9178,75.68,0.0556469,0.0202025,0,1.8,exact,0,0.00752437,0.0270029,0,5,0.5,5,0.5,0.75,0.25
1788321915,v4,v4,30,medium,8kbps,static,0,24,300,15810,4934,10876,31.2081,78.944,0.0405712,0.0201968,0,1.43333,exact,0,0.00624025,0.0255437,0,5,0.5,5,0.5,0.75,0.25
1788321926,v4,v4,30,medium,8kbps,static,0,25,300,15810,7565,8245,47.8495,121.04,0.0739669,0.0335477,0,1.56667,exact,0,0.0091841,0.0417946,0,5,0.5,5,0.5,0.75,0.25
1788321938,v4,v4,30,medium,8kbps,static,0,26,300,15810,9001,6809,56.9323,144.016,0.107324,0.0409166,0,1.7,exact,0,0.0116619,0.0767693,0,5,0.5,5,0.5,0.75,0.25
1788321946,v4,v4,30,medium,8kbps,static,0,27,300,15810,5303,10507,33.5421,84.848,0.0599984,0.0194042,0,1.73333,exact,0,0.0072753,0.0321024,0,5,0.5,5,0.5,0.75,0.25
1788321956,v4,v4,30,medium,8kbps,static,0,28,300,15810,6221,9589,39.3485,99.536,0.0796046,0.0351006,0,1.55172,exact,0,0.00815852,0.0493517,1,5,0.5,5,0.5,0.75,0.25
1788321964,v4,v4,30,medium,8kbps,static,0,29,300,15810,4235,11575,26.7868,67.76,0.0496185,0.021773,0,1.6,exact,0,0.00661923,0.0206131,0,5,0.5,5,0.5,0.75,0.25
1788321975,v4,v4,30,medium,8kbps,static,0,30,300,15810,6197,9613,39.1967,99.152,0.0664211,0.0274534,0,1.7,exact,0,0.00729409,0.0414413,0,5,0.5,5,0.5,0.75,0.25
