Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320420,v4,v4,10,high,16kbps,static,0,20,300,10540,2107,8433,19.9905,33.712,0.011571,0.00140594,0,1.5,exact,0,0.0163725,0.0331162,8,5,0.5,5,0.5,0.75,0.25
1788320424,v4,v4,10,high,16kbps,static,0,21,300,10540,4747,5793,45.038,75.952,0.0310472,0.0104172,0,1.5,exact,0,0.0153916,0.0662016,2,5,0.5,5,0.5,0.75,0.25
1788320427,v4,v4,10,high,16kbps,static,0,22,300,10540,5600,4940,53.1309,89.6,0.0389187,0.0158159,0,1.625,exact,0,0.0205241,0.0772762,2,5,0.5,5,0.5,0.75,0.25
1788320430,v4,v4,10,high,16kbps,static,0,23,300,10540,6373,4167,60.4649,101.968,0.0284495,0.0137489,0,1.125,exact,0,0.0164497,0.0491674,2,5,0.5,5,0.5,0.75,0.25
1788320433,v4,v4,10,high,16kbps,static,0,24,300,10540,7411,3129,70.3131,118.576,0.0357244,0.015765,0,1.44444,exact,0,0.0182268,0.0619622,1,5,0.5,5,0.5,0.75,0.25
1788320438,v4,v4,10,high,16kbps,static,0,25,300,10540,9084,1456,86.186,145.344,0.0372195,0.0163467,0,1.5,exact,0,0.0221838,0.0745267,0,5,0.5,5,0.5,0.75,0.25
1788320440,v4,v4,10,high,16kbps,static,0,26,300,10540,4045,6495,38.3776,64.72,0.0173175,0.00743264,0,1.25,exact,0,0.0146377,0.0519322,6,5,0.5,5,0.5,0.75,0.25
1788320590,v4,v4,10,high,16kbps,static,0,27,300,10540,7376,3164,69.981,118.016,0.0391605,0.0111203,0,1.57143,exact,0,0.0220354,0.098519,3,5,0.5,5,0.5,0.75,0.25
1788320593,v4,v4,10,high,16kbps,static,0,28,300,10540,3285,7255,31.167,52.56,0.0209358,0.00844385,0,1.55556,exact,0,0.0169763,0.0438374,1,5,0.5,5,0.5,0.75,0.25
1788320596,v4,v4,10,high,16kbps,static,0,29,300,10540,3401,7139,32.2676,54.416,0.015392,0.00366999,0,1.42857,exact,0,0.0150666,0.0578918,3,5,0.5,5,0.5,0.75,0.25
1788320599,v4,v4,10,high,16kbps,static,0,30,300,10540,6320,4220,59.962,101.12,0.0280987,0.0112295,0,1.42857,exact,0,0.0229709,0.056617,3,5,0.5,5,0.5,0.75,0.25
