Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320765,v4,v4,20,medium,8kbps,static,0,20,300,10540,8381,2159,79.5161,134.096,0.0814693,0.0338201,0,1.85,exact,0,0.0122438,0.0597965,0,5,0.5,5,0.5,0.75,0.25
1788320770,v4,v4,20,medium,8kbps,static,0,21,300,10540,3670,6870,34.8197,58.72,0.0514663,0.02275,0,1.47368,exact,0,0.00829554,0.0376474,1,5,0.5,5,0.5,0.75,0.25
1788320777,v4,v4,20,medium,8kbps,static,0,22,300,10540,3887,6653,36.8786,62.192,0.0577263,0.0226478,0,1.9,exact,0,0.00752286,0.0342989,0,5,0.5,5,0.5,0.75,0.25
1788320782,v4,v4,20,medium,8kbps,static,0,23,300,10540,4040,6500,38.3302,64.64,0.0463931,0.0221674,0,1.6,exact,0,0.00762594,0.0228096,0,5,0.5,5,0.5,0.75,0.25
1788320786,v4,v4,20,medium,8kbps,static,0,24,300,10540,4311,6229,40.9013,68.976,0.038839,0.0197546,0,1.42105,exact,0,0.00587216,0.0248525,1,5,0.5,5,0.5,0.75,0.25
1788320790,v4,v4,20,medium,8kbps,static,0,25,300,10540,5517,5023,52.3435,88.272,0.0499883,0.0222959,0,1.5,exact,0,0.00802574,0.0380006,0,5,0.5,5,0.5,0.75,0.25
1788320794,v4,v4,20,medium,8kbps,static,0,26,300,10540,2413,8127,22.8937,38.608,0.0355852,0.0123793,0,1.52941,exact,0,0.006528,0.0175104,3,5,0.5,5,0.5,0.75,0.25
1788320801,v4,v4,20,medium,8kbps,static,0,27,300,10540,5249,5291,49.8008,83.984,0.0594178,0.023272,0,1.9,exact,0,0.00939887,0.0385075,0,5,0.5,5,0.5,0.75,0.25
1788320807,v4,v4,20,medium,8kbps,static,0,28,300,10540,5413,5127,51.3567,86.608,0.0896821,0.0392481,0,1.75,exact,0,0.010297,0.0601805,0,5,0.5,5,0.5,0.75,0.25
1788320813,v4,v4,20,medium,8kbps,static,0,29,300,10540,5644,4896,53.5484,90.304,0.0720606,0.034259,0,1.5,exact,0,0.00829875,0.036265,0,5,0.5,5,0.5,0.75,0.25
1788320818,v4,v4,20,medium,8kbps,static,0,30,300,10540,4891,5649,46.4042,78.256,0.0536541,0.0193468,0,1.88889,exact,0,0.00924268,0.0399821,2,5,0.5,5,0.5,0.75,0.25
