Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788348296,v4,v4,50,high,16kbps,medium,5,20,300,52700,8113,44587,15.3947,129.808,0.118713,0.0593545,0,1.62,exact,0,0.0167024,0.0650957,0,5,0.5,5,0.5,0.75,0.25
1788348325,v4,v4,50,high,16kbps,medium,5,21,300,52700,10317,42383,19.5769,165.072,0.117262,0.0644209,0,1.44,exact,0,0.0162263,0.0813619,0,5,0.5,5,0.5,0.75,0.25
1788348373,v4,v4,50,high,16kbps,medium,5,22,300,52700,8376,44324,15.8937,134.016,0.139205,0.0680705,0,1.66,exact,0,0.0161894,0.063913,0,5,0.5,5,0.5,0.75,0.25
1788348414,v4,v4,50,high,16kbps,medium,5,23,300,52700,10840,41860,20.5693,173.44,0.104724,0.0510675,0,1.62,exact,0,0.0145265,0.0652032,0,5,0.5,5,0.5,0.75,0.25
1788348463,v4,v4,50,high,16kbps,medium,5,24,300,52700,11353,41347,21.5427,181.648,0.113704,0.0577533,0,1.54,exact,0,0.0164044,0.0827443,0,5,0.5,5,0.5,0.75,0.25
1788348506,v4,v4,50,high,16kbps,medium,5,25,300,52700,5437,47263,10.3169,86.992,0.103372,0.0567235,0,1.5,exact,0,0.0163894,0.086016,0,5,0.5,5,0.5,0.75,0.25
1788348549,v4,v4,50,high,16kbps,medium,5,26,300,52700,11072,41628,21.0095,177.152,0.133851,0.0663805,0,1.52,exact,0,0.0165972,0.092375,0,5,0.5,5,0.5,0.75,0.25
1788348592,v4,v4,50,high,16kbps,medium,5,27,300,52700,6170,46530,11.7078,98.72,0.134552,0.0652873,0,1.62,exact,0,0.0133799,0.0790733,0,5,0.5,5,0.5,0.75,0.25
1788348637,v4,v4,50,high,16kbps,medium,5,28,300,52700,10278,42422,19.5028,164.448,0.109861,0.0565322,0,1.6,exact,0,0.0173184,0.103818,0,5,0.5,5,0.5,0.75,0.25
1788348687,v4,v4,50,high,16kbps,medium,5,29,300,52700,8879,43821,16.8482,142.064,0.138987,0.0658711,0,1.62,exact,0,0.0164363,0.0658176,0,5,0.5,5,0.5,0.75,0.25
1788348725,v4,v4,50,high,16kbps,medium,5,30,300,52700,6287,46413,11.9298,100.592,0.0906333,0.0473595,0,1.64,exact,0,0.0127006,0.075479,0,5,0.5,5,0.5,0.75,0.25
