Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788322355,v4,v4,30,medium,8kbps,medium,5,20,300,15810,818,14992,5.17394,13.088,0.0388035,0.0179215,0,1.93333,exact,0,0.00781636,0.0377702,0,5,0.5,5,0.5,0.75,0.25
1788322364,v4,v4,30,medium,8kbps,medium,5,21,300,15810,2967,12843,18.7666,47.472,0.061697,0.0313941,0,1.46667,exact,0,0.00851649,0.0346829,0,5,0.5,5,0.5,0.75,0.25
1788322372,v4,v4,30,medium,8kbps,medium,5,22,300,15810,1910,13900,12.081,30.56,0.0577521,0.0264883,0,1.8,exact,0,0.00979712,0.0398131,0,5,0.5,5,0.5,0.75,0.25
1788322379,v4,v4,30,medium,8kbps,medium,5,23,300,15810,1092,14718,6.90702,17.472,0.0416428,0.0226253,0,1.8,exact,0,0.00883141,0.038016,0,5,0.5,5,0.5,0.75,0.25
1788322386,v4,v4,30,medium,8kbps,medium,5,24,300,15810,2633,13177,16.654,42.128,0.051677,0.0257757,0,1.43333,exact,0,0.00886689,0.0275712,0,5,0.5,5,0.5,0.75,0.25
1788322395,v4,v4,30,medium,8kbps,medium,5,25,300,15810,4566,11244,28.8805,73.056,0.0654878,0.0311788,0,1.56667,exact,0,0.0093312,0.0467098,0,5,0.5,5,0.5,0.75,0.25
1788322403,v4,v4,30,medium,8kbps,medium,5,26,300,15810,2396,13414,15.155,38.336,0.0812607,0.03661,0,1.7,exact,0,0.00814407,0.0394291,0,5,0.5,5,0.5,0.75,0.25
1788322413,v4,v4,30,medium,8kbps,medium,5,27,300,15810,2571,13239,16.2619,41.136,0.0566453,0.0275425,0,1.73333,exact,0,0.00803502,0.0362035,0,5,0.5,5,0.5,0.75,0.25
1788322423,v4,v4,30,medium,8kbps,medium,5,28,300,15810,3985,11825,25.2056,63.76,0.0698467,0.0336698,0,1.55172,exact,0,0.00988217,0.0460032,1,5,0.5,5,0.5,0.75,0.25
1788322432,v4,v4,30,medium,8kbps,medium,5,29,300,15810,2032,13778,12.8526,32.512,0.0538483,0.0275944,0,1.6,exact,0,0.00909448,0.0347904,0,5,0.5,5,0.5,0.75,0.25
1788322440,v4,v4,30,medium,8kbps,medium,5,30,300,15810,2902,12908,18.3555,46.432,0.0596483,0.0316591,0,1.7,exact,0,0.00840836,0.0333466,0,5,0.5,5,0.5,0.75,0.25
