Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788321073,v4,v4,20,high,16kbps,low,1,20,300,21080,5045,16035,23.9326,80.72,0.0616223,0.0233335,0,1.85,exact,0,0.0143664,0.0624077,0,5,0.5,5,0.5,0.75,0.25
1788321081,v4,v4,20,high,16kbps,low,1,21,300,21080,4703,16377,22.3102,75.248,0.0351825,0.0147165,0,1.47368,exact,0,0.0117134,0.045696,1,5,0.5,5,0.5,0.75,0.25
1788321092,v4,v4,20,high,16kbps,low,1,22,300,21080,5972,15108,28.3302,95.552,0.055303,0.0212124,0,1.9,exact,0,0.014458,0.0434227,0,5,0.5,5,0.5,0.75,0.25
1788321105,v4,v4,20,high,16kbps,low,1,23,300,21080,6589,14491,31.2571,105.424,0.0447036,0.0208364,0,1.6,exact,0,0.0162119,0.0762317,0,5,0.5,5,0.5,0.75,0.25
1788321115,v4,v4,20,high,16kbps,low,1,24,300,21080,8539,12541,40.5076,136.624,0.0577676,0.0252103,0,1.42105,exact,0,0.0173694,0.06144,1,5,0.5,5,0.5,0.75,0.25
1788321124,v4,v4,20,high,16kbps,low,1,25,300,21080,2510,18570,11.907,40.16,0.024465,0.0121511,0,1.5,exact,0,0.0123179,0.0441293,0,5,0.5,5,0.5,0.75,0.25
1788321134,v4,v4,20,high,16kbps,low,1,26,300,21080,7523,13557,35.6879,120.368,0.0442169,0.0199189,0,1.52941,exact,0,0.0155591,0.0759091,3,5,0.5,5,0.5,0.75,0.25
1788321146,v4,v4,20,high,16kbps,low,1,27,300,21080,7079,14001,33.5816,113.264,0.0677755,0.0300903,0,1.9,exact,0,0.0165993,0.0490291,0,5,0.5,5,0.5,0.75,0.25
1788321158,v4,v4,20,high,16kbps,low,1,28,300,21080,7868,13212,37.3245,125.888,0.0664519,0.0294389,0,1.75,exact,0,0.0165593,0.0647117,0,5,0.5,5,0.5,0.75,0.25
1788321168,v4,v4,20,high,16kbps,low,1,29,300,21080,7263,13817,34.4545,116.208,0.0406992,0.0165782,0,1.5,exact,0,0.0132141,0.0524698,0,5,0.5,5,0.5,0.75,0.25
1788321179,v4,v4,20,high,16kbps,low,1,30,300,21080,6361,14719,30.1755,101.776,0.0555825,0.0238581,0,1.88889,exact,0,0.0146352,0.097367,2,5,0.5,5,0.5,0.75,0.25
