Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788350022,v4,v4,75,medium,8kbps,low,1,20,300,39525,11489,28036,29.0677,183.824,0.166268,0.0666723,0,1.62667,exact,0,0.00904347,0.0660173,0,5,0.5,5,0.5,0.75,0.25
1788350063,v4,v4,75,medium,8kbps,low,1,21,300,39525,8768,30757,22.1834,140.288,0.120462,0.0496306,0,1.45333,exact,0,0.00752234,0.0624998,0,5,0.5,5,0.5,0.75,0.25
1788350130,v4,v4,75,medium,8kbps,low,1,22,300,39525,12844,26681,32.4959,205.504,0.186735,0.0782621,0,1.65333,exact,0,0.00966079,0.0901478,0,5,0.5,5,0.5,0.75,0.25
1788350189,v4,v4,75,medium,8kbps,low,1,23,300,39525,7244,32281,18.3276,115.904,0.111591,0.0492818,0,1.65333,exact,0,0.00724699,0.0371098,0,5,0.5,5,0.5,0.75,0.25
1788350261,v4,v4,75,medium,8kbps,low,1,24,300,39525,10490,29035,26.5402,167.84,0.206681,0.0888204,0,1.52,exact,0,0.00906039,0.0648346,0,5,0.5,5,0.5,0.75,0.25
1788350322,v4,v4,75,medium,8kbps,low,1,25,300,39525,9809,29716,24.8172,156.944,0.135301,0.0605069,0,1.49333,exact,0,0.00890624,0.054144,0,5,0.5,5,0.5,0.75,0.25
1788350381,v4,v4,75,medium,8kbps,low,1,26,300,39525,9392,30133,23.7622,150.272,0.164604,0.0727573,0,1.57333,exact,0,0.00864247,0.0530995,0,5,0.5,5,0.5,0.75,0.25
1788350452,v4,v4,75,medium,8kbps,low,1,27,300,39525,10232,29293,25.8874,163.712,0.174738,0.074342,0,1.61333,exact,0,0.00919143,0.0995174,0,5,0.5,5,0.5,0.75,0.25
1788350510,v4,v4,75,medium,8kbps,low,1,28,300,39525,10020,29505,25.351,160.32,0.17384,0.075485,0,1.57333,exact,0,0.0082949,0.0688589,0,5,0.5,5,0.5,0.75,0.25
1788350578,v4,v4,75,medium,8kbps,low,1,29,300,39525,10418,29107,26.358,166.688,0.165573,0.0662572,0,1.6,exact,0,0.00875193,0.0711936,0,5,0.5,5,0.5,0.75,0.25
1788350632,v4,v4,75,medium,8kbps,low,1,30,300,39525,9582,29943,24.2429,153.312,0.162665,0.0664385,0,1.61333,exact,0,0.00904772,0.101376,0,5,0.5,5,0.5,0.75,0.25
