Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788321765,v4,v4,30,low,4kbps,low,1,20,300,7890,1031,6859,13.0672,16.496,0.0677932,0.0303058,0,1.93333,exact,0,0.00384853,0.0178637,0,5,0.5,5,0.5,0.75,0.25
1788321770,v4,v4,30,low,4kbps,low,1,21,300,7890,2124,5766,26.9202,33.984,0.0680044,0.0293532,0,1.46667,exact,0,0.00369395,0.0113203,0,5,0.5,5,0.5,0.75,0.25
1788321776,v4,v4,30,low,4kbps,low,1,22,300,7890,1370,6520,17.3638,21.92,0.0723101,0.0342091,0,1.8,exact,0,0.00410251,0.0185856,0,5,0.5,5,0.5,0.75,0.25
1788321781,v4,v4,30,low,4kbps,low,1,23,300,7890,1195,6695,15.1458,19.12,0.0697342,0.0315574,0,1.8,exact,0,0.00449811,0.0183398,0,5,0.5,5,0.5,0.75,0.25
1788321785,v4,v4,30,low,4kbps,low,1,24,300,7890,2563,5327,32.4842,41.008,0.0638499,0.0309288,0,1.43333,exact,0,0.00371349,0.0144384,0,5,0.5,5,0.5,0.75,0.25
1788321790,v4,v4,30,low,4kbps,low,1,25,300,7890,2090,5800,26.4892,33.44,0.0463214,0.0197194,0,1.56667,exact,0,0.00312393,0.0103987,0,5,0.5,5,0.5,0.75,0.25
1788321796,v4,v4,30,low,4kbps,low,1,26,300,7890,2206,5684,27.9594,35.296,0.0697949,0.0274482,0,1.7,exact,0,0.00393591,0.0206592,0,5,0.5,5,0.5,0.75,0.25
1788321802,v4,v4,30,low,4kbps,low,1,27,300,7890,2154,5736,27.3004,34.464,0.0661638,0.0289986,0,1.73333,exact,0,0.00349911,0.0134554,0,5,0.5,5,0.5,0.75,0.25
1788321806,v4,v4,30,low,4kbps,low,1,28,300,7890,2499,5391,31.673,39.984,0.072427,0.0318795,0,1.55172,exact,0,0.00389303,0.016343,1,5,0.5,5,0.5,0.75,0.25
1788321812,v4,v4,30,low,4kbps,low,1,29,300,7890,2269,5621,28.7579,36.304,0.0705669,0.0294438,0,1.6,exact,0,0.0040469,0.0279245,0,5,0.5,5,0.5,0.75,0.25
1788321817,v4,v4,30,low,4kbps,low,1,30,300,7890,2527,5363,32.0279,40.432,0.0845227,0.0337572,0,1.7,exact,0,0.00423193,0.0160512,0,5,0.5,5,0.5,0.75,0.25
