Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788351168,v4,v4,75,high,16kbps,static,0,20,300,79050,24647,54403,31.179,394.352,0.174465,0.0620541,0,1.62667,exact,0,0.014089,0.105615,0,5,0.5,5,0.5,0.75,0.25
1788351264,v4,v4,75,high,16kbps,static,0,21,300,79050,22061,56989,27.9077,352.976,0.166847,0.0636749,0,1.45333,exact,0,0.01288,0.134661,0,5,0.5,5,0.5,0.75,0.25
1788351356,v4,v4,75,high,16kbps,static,0,22,300,79050,21156,57894,26.7628,338.496,0.189406,0.0706768,0,1.65333,exact,0,0.0125409,0.0794112,0,5,0.5,5,0.5,0.75,0.25
1788351451,v4,v4,75,high,16kbps,static,0,23,300,79050,22707,56343,28.7249,363.312,0.173945,0.0638935,0,1.65333,exact,0,0.0144685,0.103235,0,5,0.5,5,0.5,0.75,0.25
1788351549,v4,v4,75,high,16kbps,static,0,24,300,79050,23472,55578,29.6926,375.552,0.159359,0.0563072,0,1.52,exact,0,0.0123152,0.0782285,0,5,0.5,5,0.5,0.75,0.25
1788351656,v4,v4,75,high,16kbps,static,0,25,300,79050,28258,50792,35.747,452.128,0.184306,0.0863259,0,1.49333,exact,0,0.0146624,0.101161,0,5,0.5,5,0.5,0.75,0.25
1788351763,v4,v4,75,high,16kbps,static,0,26,300,79050,22520,56530,28.4883,360.32,0.148142,0.0626682,0,1.57333,exact,0,0.0132573,0.058967,0,5,0.5,5,0.5,0.75,0.25
1788351867,v4,v4,75,high,16kbps,static,0,27,300,79050,19247,59803,24.3479,307.952,0.179227,0.0711722,0,1.61333,exact,0,0.0140595,0.061225,0,5,0.5,5,0.5,0.75,0.25
1788351960,v4,v4,75,high,16kbps,static,0,28,300,79050,22171,56879,28.0468,354.736,0.162781,0.0639578,0,1.57333,exact,0,0.0131599,0.0672154,0,5,0.5,5,0.5,0.75,0.25
1788352045,v4,v4,75,high,16kbps,static,0,29,300,79050,21414,57636,27.0892,342.624,0.154033,0.060088,0,1.6,exact,0,0.0117318,0.0889805,0,5,0.5,5,0.5,0.75,0.25
1788352120,v4,v4,75,high,16kbps,static,0,30,300,79050,21689,57361,27.4371,347.024,0.136303,0.0541763,0,1.61333,exact,0,0.012705,0.0883354,0,5,0.5,5,0.5,0.75,0.25
