Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320737,v4,v4,20,low,4kbps,medium,5,20,300,5260,409,4851,7.77567,6.544,0.0383876,0.0189604,0,1.85,exact,0,0.00450783,0.0157133,0,5,0.5,5,0.5,0.75,0.25
1788320739,v4,v4,20,low,4kbps,medium,5,21,300,5260,1134,4126,21.5589,18.144,0.0449817,0.0266215,0,1.47368,exact,0,0.00415179,0.0154368,1,5,0.5,5,0.5,0.75,0.25
1788320741,v4,v4,20,low,4kbps,medium,5,22,300,5260,448,4812,8.51711,7.168,0.0547071,0.0320912,0,1.9,exact,0,0.00427952,0.019584,0,5,0.5,5,0.5,0.75,0.25
1788320743,v4,v4,20,low,4kbps,medium,5,23,300,5260,1366,3894,25.9696,21.856,0.0349411,0.0189531,0,1.6,exact,0,0.00394023,0.0139008,0,5,0.5,5,0.5,0.75,0.25
1788320745,v4,v4,20,low,4kbps,medium,5,24,300,5260,1360,3900,25.8555,21.76,0.0440957,0.023558,0,1.42105,exact,0,0.00386615,0.015575,1,5,0.5,5,0.5,0.75,0.25
1788320747,v4,v4,20,low,4kbps,medium,5,25,300,5260,676,4584,12.8517,10.816,0.0371008,0.0199324,0,1.5,exact,0,0.00402826,0.0189389,0,5,0.5,5,0.5,0.75,0.25
1788320749,v4,v4,20,low,4kbps,medium,5,26,300,5260,1107,4153,21.0456,17.712,0.0466178,0.0219747,0,1.52941,exact,0,0.00483602,0.0151296,3,5,0.5,5,0.5,0.75,0.25
1788320751,v4,v4,20,low,4kbps,medium,5,27,300,5260,347,4913,6.59696,5.552,0.0437582,0.0293989,0,1.9,exact,0,0.0035045,0.013056,0,5,0.5,5,0.5,0.75,0.25
1788320753,v4,v4,20,low,4kbps,medium,5,28,300,5260,1221,4039,23.2129,19.536,0.0392177,0.0190737,0,1.75,exact,0,0.00442491,0.017879,0,5,0.5,5,0.5,0.75,0.25
1788320755,v4,v4,20,low,4kbps,medium,5,29,300,5260,1272,3988,24.1825,20.352,0.0506069,0.0262458,0,1.5,exact,0,0.00385387,0.0139776,0,5,0.5,5,0.5,0.75,0.25
1788320758,v4,v4,20,low,4kbps,medium,5,30,300,5260,1537,3723,29.2205,24.592,0.0604824,0.0283087,0,1.88889,exact,0,0.005466,0.0186624,2,5,0.5,5,0.5,0.75,0.25
