Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788346512,v4,v4,50,medium,8kbps,low,1,20,300,26350,7142,19208,27.1044,114.272,0.11869,0.0521938,0,1.62,exact,0,0.00929908,0.042409,0,5,0.5,5,0.5,0.75,0.25
1788346536,v4,v4,50,medium,8kbps,low,1,21,300,26350,7881,18469,29.9089,126.096,0.092707,0.0429221,0,1.44,exact,0,0.00807853,0.0375859,0,5,0.5,5,0.5,0.75,0.25
1788346566,v4,v4,50,medium,8kbps,low,1,22,300,26350,10267,16083,38.9639,164.272,0.127396,0.0504242,0,1.66,exact,0,0.0088448,0.0595661,0,5,0.5,5,0.5,0.75,0.25
1788346596,v4,v4,50,medium,8kbps,low,1,23,300,26350,7227,19123,27.4269,115.632,0.119879,0.0540724,0,1.62,exact,0,0.00825232,0.0508262,0,5,0.5,5,0.5,0.75,0.25
1788346623,v4,v4,50,medium,8kbps,low,1,24,300,26350,6034,20316,22.8994,96.544,0.102161,0.0436541,0,1.54,exact,0,0.00827327,0.044329,0,5,0.5,5,0.5,0.75,0.25
1788346651,v4,v4,50,medium,8kbps,low,1,25,300,26350,6734,19616,25.556,107.744,0.104716,0.0441079,0,1.5,exact,0,0.00831264,0.0509798,0,5,0.5,5,0.5,0.75,0.25
1788346676,v4,v4,50,medium,8kbps,low,1,26,300,26350,5837,20513,22.1518,93.392,0.0861771,0.0413785,0,1.52,exact,0,0.00730495,0.0514867,0,5,0.5,5,0.5,0.75,0.25
1788346706,v4,v4,50,medium,8kbps,low,1,27,300,26350,7913,18437,30.0304,126.608,0.12452,0.0515151,0,1.62,exact,0,0.0085651,0.0394138,0,5,0.5,5,0.5,0.75,0.25
1788346731,v4,v4,50,medium,8kbps,low,1,28,300,26350,4281,22069,16.2467,68.496,0.0929352,0.039324,0,1.6,exact,0,0.00723547,0.0485069,0,5,0.5,5,0.5,0.75,0.25
1788346762,v4,v4,50,medium,8kbps,low,1,29,300,26350,6065,20285,23.0171,97.04,0.117444,0.0432188,0,1.62,exact,0,0.00850145,0.0533914,0,5,0.5,5,0.5,0.75,0.25
1788346789,v4,v4,50,medium,8kbps,low,1,30,300,26350,6633,19717,25.1727,106.128,0.115878,0.0525735,0,1.64,exact,0,0.00805928,0.0431155,0,5,0.5,5,0.5,0.75,0.25
