Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788370336,v4,v4,100,low,4kbps,medium,5,20,300,26300,2445,23855,9.29658,39.12,0.128732,0.0592024,0,1.67,exact,0,0.00421011,0.0255283,0,5,0.5,5,0.5,0.75,0.25
1788370366,v4,v4,100,low,4kbps,medium,5,21,300,26300,2916,23384,11.0875,46.656,0.107357,0.0552883,0,1.49,exact,0,0.00425289,0.0159283,0,5,0.5,5,0.5,0.75,0.25
1788370396,v4,v4,100,low,4kbps,medium,5,22,300,26300,1731,24569,6.58175,27.696,0.095528,0.0556047,0,1.68,exact,0,0.00389368,0.020352,0,5,0.5,5,0.5,0.75,0.25
1788370424,v4,v4,100,low,4kbps,medium,5,23,300,26300,2768,23532,10.5247,44.288,0.146626,0.0651848,0,1.59,exact,0,0.00421726,0.0228864,0,5,0.5,5,0.5,0.75,0.25
1788370452,v4,v4,100,low,4kbps,medium,5,24,300,26300,3193,23107,12.1407,51.088,0.140162,0.0633306,0,1.57,exact,0,0.00403075,0.020352,0,5,0.5,5,0.5,0.75,0.25
1788370485,v4,v4,100,low,4kbps,medium,5,25,300,26300,3273,23027,12.4449,52.368,0.115274,0.0643103,0,1.51,exact,0,0.00440666,0.0200602,0,5,0.5,5,0.5,0.75,0.25
1788370504,v4,v4,100,low,4kbps,medium,5,26,300,26300,1646,24654,6.25856,26.336,0.0964018,0.0526071,0,1.57,exact,0,0.00324448,0.0117965,0,5,0.5,5,0.5,0.75,0.25
1788370532,v4,v4,100,low,4kbps,medium,5,27,300,26300,2595,23705,9.86692,41.52,0.119865,0.054271,0,1.62,exact,0,0.0038634,0.0250675,0,5,0.5,5,0.5,0.75,0.25
1788370557,v4,v4,100,low,4kbps,medium,5,28,300,26300,1866,24434,7.09506,29.856,0.112479,0.0558892,0,1.62,exact,0,0.00418785,0.0173568,0,5,0.5,5,0.5,0.75,0.25
1788370583,v4,v4,100,low,4kbps,medium,5,29,300,26300,2259,24041,8.58935,36.144,0.102247,0.0524878,0,1.61,exact,0,0.00368492,0.0160819,0,5,0.5,5,0.5,0.75,0.25
1788370610,v4,v4,100,low,4kbps,medium,5,30,300,26300,1845,24455,7.01521,29.52,0.108096,0.0544285,0,1.58,exact,0,0.00405684,0.0164352,0,5,0.5,5,0.5,0.75,0.25
