Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788376720,v4,v4,100,high,16kbps,medium,5,20,300,105400,10034,95366,9.51992,160.544,0.159043,0.0807007,0,1.67,exact,0,0.0120607,0.0631757,0,5,0.5,5,0.5,0.75,0.25
1788376835,v4,v4,100,high,16kbps,medium,5,21,300,105400,13250,92150,12.5712,212,0.141736,0.0769644,0,1.49,exact,0,0.0111203,0.0659405,0,5,0.5,5,0.5,0.75,0.25
1788376960,v4,v4,100,high,16kbps,medium,5,22,300,105400,9212,96188,8.74004,147.392,0.140719,0.07912,0,1.68,exact,0,0.0119486,0.0616397,0,5,0.5,5,0.5,0.75,0.25
1788377071,v4,v4,100,high,16kbps,medium,5,23,300,105400,11229,94171,10.6537,179.664,0.173778,0.0853783,0,1.59,exact,0,0.0113691,0.0804557,0,5,0.5,5,0.5,0.75,0.25
1788377191,v4,v4,100,high,16kbps,medium,5,24,300,105400,12012,93388,11.3966,192.192,0.170571,0.0827776,0,1.57,exact,0,0.0111709,0.0708403,0,5,0.5,5,0.5,0.75,0.25
1788377325,v4,v4,100,high,16kbps,medium,5,25,300,105400,15780,89620,14.9715,252.48,0.165295,0.0841465,0,1.51,exact,0,0.0125296,0.112036,0,5,0.5,5,0.5,0.75,0.25
1788377406,v4,v4,100,high,16kbps,medium,5,26,300,105400,8250,97150,7.82732,132,0.14869,0.0716444,0,1.57,exact,0,0.00876687,0.0475546,0,5,0.5,5,0.5,0.75,0.25
1788377516,v4,v4,100,high,16kbps,medium,5,27,300,105400,11165,94235,10.593,178.64,0.161879,0.0828649,0,1.62,exact,0,0.0114834,0.0635597,0,5,0.5,5,0.5,0.75,0.25
1788377616,v4,v4,100,high,16kbps,medium,5,28,300,105400,9893,95507,9.38615,158.288,0.176769,0.0889773,0,1.62,exact,0,0.0113438,0.0659251,0,5,0.5,5,0.5,0.75,0.25
1788377718,v4,v4,100,high,16kbps,medium,5,29,300,105400,9220,96180,8.74763,147.52,0.139123,0.0780785,0,1.61,exact,0,0.0111161,0.0572006,0,5,0.5,5,0.5,0.75,0.25
1788377826,v4,v4,100,high,16kbps,medium,5,30,300,105400,9918,95482,9.40987,158.688,0.164831,0.0873481,0,1.58,exact,0,0.0111565,0.0663245,0,5,0.5,5,0.5,0.75,0.25
