Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788321189,v4,v4,20,high,16kbps,medium,5,20,300,21080,4235,16845,20.0901,67.76,0.0606243,0.0270676,0,1.85,exact,0,0.02192,0.0773376,0,5,0.5,5,0.5,0.75,0.25
1788321197,v4,v4,20,high,16kbps,medium,5,21,300,21080,6461,14619,30.6499,103.376,0.0562545,0.0305523,0,1.47368,exact,0,0.021471,0.0700416,1,5,0.5,5,0.5,0.75,0.25
1788321632,v4,v4,20,high,16kbps,medium,5,22,300,21080,3896,17184,18.482,62.336,0.0789971,0.0332207,0,1.9,exact,0,0.0175228,0.0788275,0,5,0.5,5,0.5,0.75,0.25
1788321639,v4,v4,20,high,16kbps,medium,5,23,300,21080,4896,16184,23.2258,78.336,0.0340359,0.016328,0,1.6,exact,0,0.0159671,0.0537754,0,5,0.5,5,0.5,0.75,0.25
1788321647,v4,v4,20,high,16kbps,medium,5,24,300,21080,6053,15027,28.7144,96.848,0.0467536,0.0234921,0,1.42105,exact,0,0.0203743,0.0688742,1,5,0.5,5,0.5,0.75,0.25
1788321654,v4,v4,20,high,16kbps,medium,5,25,300,21080,3904,17176,18.5199,62.464,0.032054,0.0164139,0,1.5,exact,0,0.0138238,0.0489062,0,5,0.5,5,0.5,0.75,0.25
1788321663,v4,v4,20,high,16kbps,medium,5,26,300,21080,3107,17973,14.7391,49.712,0.0415911,0.0217983,0,1.52941,exact,0,0.015184,0.0645734,3,5,0.5,5,0.5,0.75,0.25
1788321673,v4,v4,20,high,16kbps,medium,5,27,300,21080,2053,19027,9.73909,32.848,0.0547719,0.0256961,0,1.9,exact,0,0.0162561,0.0714854,0,5,0.5,5,0.5,0.75,0.25
1788321682,v4,v4,20,high,16kbps,medium,5,28,300,21080,4282,16798,20.3131,68.512,0.0336165,0.0168159,0,1.75,exact,0,0.0181556,0.0693658,0,5,0.5,5,0.5,0.75,0.25
1788321692,v4,v4,20,high,16kbps,medium,5,29,300,21080,6646,14434,31.5275,106.336,0.0516006,0.0243328,0,1.5,exact,0,0.0172517,0.0585062,0,5,0.5,5,0.5,0.75,0.25
1788321703,v4,v4,20,high,16kbps,medium,5,30,300,21080,7936,13144,37.6471,126.976,0.063989,0.0317725,0,1.88889,exact,0,0.0237903,0.0746496,2,5,0.5,5,0.5,0.75,0.25
