Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788346813,v4,v4,50,medium,8kbps,medium,5,20,300,26350,3454,22896,13.1082,55.264,0.0864705,0.0415424,0,1.62,exact,0,0.00877571,0.0490906,0,5,0.5,5,0.5,0.75,0.25
1788346824,v4,v4,50,medium,8kbps,medium,5,21,300,26350,2908,23442,11.0361,46.528,0.0643366,0.035332,0,1.44,exact,0,0.00880102,0.0350208,0,5,0.5,5,0.5,0.75,0.25
1788346846,v4,v4,50,medium,8kbps,medium,5,22,300,26350,3772,22578,14.315,60.352,0.100458,0.0458164,0,1.66,exact,0,0.00824575,0.0360499,0,5,0.5,5,0.5,0.75,0.25
1788346864,v4,v4,50,medium,8kbps,medium,5,23,300,26350,5304,21046,20.129,84.864,0.0912451,0.0434051,0,1.62,exact,0,0.00849052,0.0532685,0,5,0.5,5,0.5,0.75,0.25
1788346883,v4,v4,50,medium,8kbps,medium,5,24,300,26350,3581,22769,13.5901,57.296,0.074391,0.035079,0,1.54,exact,0,0.00943302,0.0511488,0,5,0.5,5,0.5,0.75,0.25
1788346901,v4,v4,50,medium,8kbps,medium,5,25,300,26350,3325,23025,12.6186,53.2,0.0961579,0.0464076,0,1.5,exact,0,0.00860652,0.0466176,0,5,0.5,5,0.5,0.75,0.25
1788346918,v4,v4,50,medium,8kbps,medium,5,26,300,26350,4059,22291,15.4042,64.944,0.0857567,0.0386657,0,1.52,exact,0,0.0105866,0.0610253,0,5,0.5,5,0.5,0.75,0.25
1788346934,v4,v4,50,medium,8kbps,medium,5,27,300,26350,1847,24503,7.00949,29.552,0.100319,0.04457,0,1.62,exact,0,0.00646723,0.0262502,0,5,0.5,5,0.5,0.75,0.25
1788346957,v4,v4,50,medium,8kbps,medium,5,28,300,26350,5022,21328,19.0588,80.352,0.0961895,0.0493468,0,1.6,exact,0,0.0103021,0.053591,0,5,0.5,5,0.5,0.75,0.25
1788346980,v4,v4,50,medium,8kbps,medium,5,29,300,26350,3603,22747,13.6736,57.648,0.0855892,0.0391864,0,1.62,exact,0,0.00760682,0.0322406,0,5,0.5,5,0.5,0.75,0.25
1788346998,v4,v4,50,medium,8kbps,medium,5,30,300,26350,3023,23327,11.4725,48.368,0.0957112,0.045299,0,1.64,exact,0,0.00863878,0.0437299,0,5,0.5,5,0.5,0.75,0.25
