Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320357,v4,v4,10,low,4kbps,medium,5,20,300,2630,1213,1417,46.1217,19.408,0.0259617,0.0118413,0,1.5,exact,0,0.00396049,0.0165734,8,5,0.5,5,0.5,0.75,0.25
1788320358,v4,v4,10,low,4kbps,medium,5,21,300,2630,884,1746,33.6122,14.144,0.0308606,0.0183488,0,1.5,exact,0,0.00382047,0.0177715,2,5,0.5,5,0.5,0.75,0.25
1788320359,v4,v4,10,low,4kbps,medium,5,22,300,2630,1230,1400,46.7681,19.68,0.0362959,0.0195669,0,1.625,exact,0,0.00518836,0.0171571,2,5,0.5,5,0.5,0.75,0.25
1788320359,v4,v4,10,low,4kbps,medium,5,23,300,2630,1592,1038,60.5323,25.472,0.0412514,0.0251601,0,1.125,exact,0,0.00526208,0.0153907,2,5,0.5,5,0.5,0.75,0.25
1788320360,v4,v4,10,low,4kbps,medium,5,24,300,2630,1223,1407,46.5019,19.568,0.0411452,0.0235378,0,1.44444,exact,0,0.00601481,0.0167117,1,5,0.5,5,0.5,0.75,0.25
1788320361,v4,v4,10,low,4kbps,medium,5,25,300,2630,542,2088,20.6084,8.672,0.0309184,0.0185901,0,1.5,exact,0,0.00316066,0.0114278,0,5,0.5,5,0.5,0.75,0.25
1788320362,v4,v4,10,low,4kbps,medium,5,26,300,2630,1405,1225,53.4221,22.48,0.0334251,0.0173264,0,1.25,exact,0,0.00465707,0.0169114,6,5,0.5,5,0.5,0.75,0.25
1788320363,v4,v4,10,low,4kbps,medium,5,27,300,2630,1295,1335,49.2395,20.72,0.0512068,0.0340537,0,1.57143,exact,0,0.00517888,0.0170803,3,5,0.5,5,0.5,0.75,0.25
1788320364,v4,v4,10,low,4kbps,medium,5,28,300,2630,994,1636,37.7947,15.904,0.0347805,0.0178724,0,1.55556,exact,0,0.00490231,0.0205517,1,5,0.5,5,0.5,0.75,0.25
1788320365,v4,v4,10,low,4kbps,medium,5,29,300,2630,949,1681,36.0837,15.184,0.0260861,0.0136635,0,1.42857,exact,0,0.00465803,0.0160819,3,5,0.5,5,0.5,0.75,0.25
1788320366,v4,v4,10,low,4kbps,medium,5,30,300,2630,886,1744,33.6882,14.176,0.0275725,0.0139199,0,1.42857,exact,0,0.00413045,0.0117658,3,5,0.5,5,0.5,0.75,0.25
