Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788371614,v4,v4,100,medium,8kbps,low,1,20,300,52700,14447,38253,27.4137,231.152,0.257,0.0935115,0,1.67,exact,0,0.00890503,0.0993178,0,5,0.5,5,0.5,0.75,0.25
1788371704,v4,v4,100,medium,8kbps,low,1,21,300,52700,10080,42620,19.1271,161.28,0.161348,0.0716601,0,1.49,exact,0,0.00680216,0.0456806,0,5,0.5,5,0.5,0.75,0.25
1788371802,v4,v4,100,medium,8kbps,low,1,22,300,52700,9056,43644,17.1841,144.896,0.206234,0.0842184,0,1.68,exact,0,0.00823613,0.102006,0,5,0.5,5,0.5,0.75,0.25
1788371919,v4,v4,100,medium,8kbps,low,1,23,300,52700,14014,38686,26.592,224.224,0.216894,0.0939504,0,1.59,exact,0,0.00848441,0.0729754,0,5,0.5,5,0.5,0.75,0.25
1788372003,v4,v4,100,medium,8kbps,low,1,24,300,52700,9935,42765,18.852,158.96,0.165186,0.065351,0,1.57,exact,0,0.00672385,0.092544,0,5,0.5,5,0.5,0.75,0.25
1788372108,v4,v4,100,medium,8kbps,low,1,25,300,52700,13487,39213,25.592,215.792,0.238912,0.0955761,0,1.51,exact,0,0.00809284,0.0678758,0,5,0.5,5,0.5,0.75,0.25
1788372202,v4,v4,100,medium,8kbps,low,1,26,300,52700,10813,41887,20.518,173.008,0.178034,0.0666848,0,1.57,exact,0,0.00690758,0.0767693,0,5,0.5,5,0.5,0.75,0.25
1788372295,v4,v4,100,medium,8kbps,low,1,27,300,52700,13588,39112,25.7837,217.408,0.235113,0.100901,0,1.62,exact,0,0.00893106,0.0760474,0,5,0.5,5,0.5,0.75,0.25
1788372412,v4,v4,100,medium,8kbps,low,1,28,300,52700,10871,41829,20.6281,173.936,0.204707,0.0856377,0,1.62,exact,0,0.0084623,0.0562022,0,5,0.5,5,0.5,0.75,0.25
1788372520,v4,v4,100,medium,8kbps,low,1,29,300,52700,10375,42325,19.6869,166,0.166186,0.0765917,0,1.61,exact,0,0.00767104,0.0595046,0,5,0.5,5,0.5,0.75,0.25
1788372625,v4,v4,100,medium,8kbps,low,1,30,300,52700,10800,41900,20.4934,172.8,0.187741,0.0821782,0,1.58,exact,0,0.00718735,0.0323942,0,5,0.5,5,0.5,0.75,0.25
