Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788346116,v4,v4,50,low,4kbps,medium,5,20,300,13150,1720,11430,13.0798,27.52,0.0950684,0.0466624,0,1.62,exact,0,0.00486062,0.0313037,0,5,0.5,5,0.5,0.75,0.25
1788346124,v4,v4,50,low,4kbps,medium,5,21,300,13150,1816,11334,13.8099,29.056,0.075572,0.0427727,0,1.44,exact,0,0.0043904,0.0183091,0,5,0.5,5,0.5,0.75,0.25
1788346134,v4,v4,50,low,4kbps,medium,5,22,300,13150,2042,11108,15.5285,32.672,0.0952836,0.0427794,0,1.66,exact,0,0.00403182,0.018048,0,5,0.5,5,0.5,0.75,0.25
1788346143,v4,v4,50,low,4kbps,medium,5,23,300,13150,1980,11170,15.057,31.68,0.0656833,0.0322614,0,1.62,exact,0,0.00408049,0.0145766,0,5,0.5,5,0.5,0.75,0.25
1788346153,v4,v4,50,low,4kbps,medium,5,24,300,13150,1769,11381,13.4525,28.304,0.0833782,0.0379146,0,1.54,exact,0,0.00457048,0.0264038,0,5,0.5,5,0.5,0.75,0.25
1788346162,v4,v4,50,low,4kbps,medium,5,25,300,13150,1317,11833,10.0152,21.072,0.0629549,0.0336684,0,1.5,exact,0,0.00355474,0.0174182,0,5,0.5,5,0.5,0.75,0.25
1788346171,v4,v4,50,low,4kbps,medium,5,26,300,13150,1926,11224,14.6464,30.816,0.0828627,0.0428121,0,1.52,exact,0,0.00446503,0.025943,0,5,0.5,5,0.5,0.75,0.25
1788346181,v4,v4,50,low,4kbps,medium,5,27,300,13150,1070,12080,8.13688,17.12,0.0966736,0.0453631,0,1.62,exact,0,0.00361176,0.0174797,0,5,0.5,5,0.5,0.75,0.25
1788346190,v4,v4,50,low,4kbps,medium,5,28,300,13150,1707,11443,12.981,27.312,0.087934,0.0484599,0,1.6,exact,0,0.00466224,0.0193997,0,5,0.5,5,0.5,0.75,0.25
1788346200,v4,v4,50,low,4kbps,medium,5,29,300,13150,2153,10997,16.3726,34.448,0.0909967,0.0395986,0,1.62,exact,0,0.00397108,0.0192768,0,5,0.5,5,0.5,0.75,0.25
1788346209,v4,v4,50,low,4kbps,medium,5,30,300,13150,1594,11556,12.1217,25.504,0.0864501,0.0420535,0,1.64,exact,0,0.00411326,0.0206131,0,5,0.5,5,0.5,0.75,0.25
