Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788369936,v4,v4,100,low,4kbps,low,1,20,300,26300,5114,21186,19.4449,81.824,0.163897,0.0597281,0,1.67,exact,0,0.00351357,0.0399206,0,5,0.5,5,0.5,0.75,0.25
1788369972,v4,v4,100,low,4kbps,low,1,21,300,26300,3716,22584,14.1293,59.456,0.107624,0.0552479,0,1.49,exact,0,0.00328543,0.0148531,0,5,0.5,5,0.5,0.75,0.25
1788370006,v4,v4,100,low,4kbps,low,1,22,300,26300,4788,21512,18.2053,76.608,0.148815,0.0608368,0,1.68,exact,0,0.00363625,0.0281549,0,5,0.5,5,0.5,0.75,0.25
1788370047,v4,v4,100,low,4kbps,low,1,23,300,26300,5086,21214,19.3384,81.376,0.164978,0.0729164,0,1.59,exact,0,0.00398854,0.0381696,0,5,0.5,5,0.5,0.75,0.25
1788370083,v4,v4,100,low,4kbps,low,1,24,300,26300,4014,22286,15.2624,64.224,0.130646,0.0611949,0,1.57,exact,0,0.00366689,0.0241613,0,5,0.5,5,0.5,0.75,0.25
1788370121,v4,v4,100,low,4kbps,low,1,25,300,26300,4497,21803,17.0989,71.952,0.130289,0.0604692,0,1.51,exact,0,0.00365602,0.020183,0,5,0.5,5,0.5,0.75,0.25
1788370158,v4,v4,100,low,4kbps,low,1,26,300,26300,4154,22146,15.7947,66.464,0.123321,0.0564395,0,1.57,exact,0,0.00387633,0.0237926,0,5,0.5,5,0.5,0.75,0.25
1788370203,v4,v4,100,low,4kbps,low,1,27,300,26300,5844,20456,22.2205,93.504,0.218113,0.081429,0,1.62,exact,0,0.00465477,0.0488909,0,5,0.5,5,0.5,0.75,0.25
1788370239,v4,v4,100,low,4kbps,low,1,28,300,26300,4400,21900,16.73,70.4,0.152678,0.0632427,0,1.62,exact,0,0.00362474,0.0291072,0,5,0.5,5,0.5,0.75,0.25
1788370276,v4,v4,100,low,4kbps,low,1,29,300,26300,4156,22144,15.8023,66.496,0.136403,0.0619713,0,1.61,exact,0,0.00354251,0.0166195,0,5,0.5,5,0.5,0.75,0.25
1788370312,v4,v4,100,low,4kbps,low,1,30,300,26300,3812,22488,14.4943,60.992,0.123717,0.0595084,0,1.58,exact,0,0.00359135,0.0162355,0,5,0.5,5,0.5,0.75,0.25
