Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788348747,v4,v4,75,low,4kbps,static,0,20,300,19725,5015,14710,25.4246,80.24,0.100684,0.0379887,0,1.62667,exact,0,0.00365173,0.0154214,0,5,0.5,5,0.5,0.75,0.25
1788348768,v4,v4,75,low,4kbps,static,0,21,300,19725,4231,15494,21.4499,67.696,0.0962431,0.0387736,0,1.45333,exact,0,0.0033331,0.0191232,0,5,0.5,5,0.5,0.75,0.25
1788348787,v4,v4,75,low,4kbps,static,0,22,300,19725,3600,16125,18.251,57.6,0.0802885,0.0377358,0,1.65333,exact,0,0.00316,0.0162202,0,5,0.5,5,0.5,0.75,0.25
1788348807,v4,v4,75,low,4kbps,static,0,23,300,19725,4131,15594,20.943,66.096,0.0877598,0.0339697,0,1.65333,exact,0,0.00359361,0.0190157,0,5,0.5,5,0.5,0.75,0.25
1788348827,v4,v4,75,low,4kbps,static,0,24,300,19725,3692,16033,18.7174,59.072,0.0806949,0.0349263,0,1.52,exact,0,0.00312351,0.009984,0,5,0.5,5,0.5,0.75,0.25
1788348850,v4,v4,75,low,4kbps,static,0,25,300,19725,7045,12680,35.7161,112.72,0.133108,0.056454,0,1.49333,exact,0,0.00383473,0.0298138,0,5,0.5,5,0.5,0.75,0.25
1788348874,v4,v4,75,low,4kbps,static,0,26,300,19725,5752,13973,29.161,92.032,0.103343,0.0337113,0,1.57333,exact,0,0.00320255,0.0430541,0,5,0.5,5,0.5,0.75,0.25
1788348895,v4,v4,75,low,4kbps,static,0,27,300,19725,3940,15785,19.9747,63.04,0.0923752,0.0364138,0,1.61333,exact,0,0.00362387,0.0166502,0,5,0.5,5,0.5,0.75,0.25
1788348913,v4,v4,75,low,4kbps,static,0,28,300,19725,2946,16779,14.9354,47.136,0.0703737,0.0323218,0,1.57333,exact,0,0.0031853,0.0124262,0,5,0.5,5,0.5,0.75,0.25
1788348933,v4,v4,75,low,4kbps,static,0,29,300,19725,4415,15310,22.3828,70.64,0.0948226,0.0429235,0,1.6,exact,0,0.00355052,0.0143002,0,5,0.5,5,0.5,0.75,0.25
1788348952,v4,v4,75,low,4kbps,static,0,30,300,19725,4688,15037,23.7668,75.008,0.0960542,0.0397809,0,1.61333,exact,0,0.00365751,0.0235469,0,5,0.5,5,0.5,0.75,0.25
