Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788352220,v4,v4,75,high,16kbps,low,1,20,300,79050,20262,58788,25.6319,324.192,0.232293,0.0940923,0,1.62667,exact,0,0.0128335,0.077737,0,5,0.5,5,0.5,0.75,0.25
1788352305,v4,v4,75,high,16kbps,low,1,21,300,79050,13882,65168,17.561,222.112,0.165249,0.0824708,0,1.45333,exact,0,0.0110131,0.0523315,0,5,0.5,5,0.5,0.75,0.25
1788352411,v4,v4,75,high,16kbps,low,1,22,300,79050,16403,62647,20.7502,262.448,0.185979,0.0807642,0,1.65333,exact,0,0.0128169,0.128333,0,5,0.5,5,0.5,0.75,0.25
1788352788,v4,v4,75,high,16kbps,low,1,23,300,79050,17391,61659,22,278.256,0.166259,0.074798,0,1.65333,exact,0,0.0132332,0.0791654,0,5,0.5,5,0.5,0.75,0.25
1788359111,v4,v4,75,high,16kbps,low,1,24,300,79050,19427,59623,24.5756,310.832,0.212008,0.0942225,0,1.52,exact,0,0.0117495,0.0553728,0,5,0.5,5,0.5,0.75,0.25
1788360847,v4,v4,75,high,16kbps,low,1,25,300,79050,16812,62238,21.2676,268.992,0.155634,0.0769219,0,1.49333,exact,0,0.0128557,0.0565094,0,5,0.5,5,0.5,0.75,0.25
1788361136,v4,v4,75,high,16kbps,low,1,26,300,79050,18063,60987,22.8501,289.008,0.168813,0.0766867,0,1.57333,exact,0,0.0131378,0.105723,0,5,0.5,5,0.5,0.75,0.25
1788364013,v4,v4,75,high,16kbps,low,1,27,300,79050,17287,61763,21.8684,276.592,0.159218,0.0766129,0,1.61333,exact,0,0.0129007,0.0889958,0,5,0.5,5,0.5,0.75,0.25
1788366907,v4,v4,75,high,16kbps,low,1,28,300,79050,16930,62120,21.4168,270.88,0.145818,0.0726832,0,1.57333,exact,0,0.0128255,0.0713779,0,5,0.5,5,0.5,0.75,0.25
1788368082,v4,v4,75,high,16kbps,low,1,29,300,79050,20531,58519,25.9722,328.496,0.211531,0.0943921,0,1.6,exact,0,0.0120645,0.0769229,0,5,0.5,5,0.5,0.75,0.25
1788368177,v4,v4,75,high,16kbps,low,1,30,300,79050,15893,63157,20.105,254.288,0.187123,0.0880308,0,1.61333,exact,0,0.0117097,0.0834509,0,5,0.5,5,0.5,0.75,0.25
