Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320366,v4,v4,10,medium,8kbps,static,0,20,300,5270,1376,3894,26.1101,22.016,0.0164259,0.008165,0,1.5,exact,0,0.00806144,0.0165427,8,5,0.5,5,0.5,0.75,0.25
1788320368,v4,v4,10,medium,8kbps,static,0,21,300,5270,2549,2721,48.3681,40.784,0.0368043,0.013762,0,1.5,exact,0,0.0086333,0.0345446,2,5,0.5,5,0.5,0.75,0.25
1788320370,v4,v4,10,medium,8kbps,static,0,22,300,5270,2775,2495,52.6565,44.4,0.0392622,0.0198405,0,1.625,exact,0,0.00988181,0.0348518,2,5,0.5,5,0.5,0.75,0.25
1788320371,v4,v4,10,medium,8kbps,static,0,23,300,5270,3391,1879,64.3454,54.256,0.0299235,0.0141675,0,1.125,exact,0,0.00862027,0.0272947,2,5,0.5,5,0.5,0.75,0.25
1788320373,v4,v4,10,medium,8kbps,static,0,24,300,5270,3713,1557,70.4554,59.408,0.0368053,0.0172832,0,1.44444,exact,0,0.00907586,0.0313037,1,5,0.5,5,0.5,0.75,0.25
1788320375,v4,v4,10,medium,8kbps,static,0,25,300,5270,3464,1806,65.7306,55.424,0.0273663,0.0105335,0,1.5,exact,0,0.0083264,0.0314419,0,5,0.5,5,0.5,0.75,0.25
1788320376,v4,v4,10,medium,8kbps,static,0,26,300,5270,2140,3130,40.6072,34.24,0.0246263,0.0143615,0,1.25,exact,0,0.00828885,0.027095,6,5,0.5,5,0.5,0.75,0.25
1788320378,v4,v4,10,medium,8kbps,static,0,27,300,5270,3915,1355,74.2884,62.64,0.0456272,0.0184683,0,1.57143,exact,0,0.0115293,0.0556646,3,5,0.5,5,0.5,0.75,0.25
1788320379,v4,v4,10,medium,8kbps,static,0,28,300,5270,2758,2512,52.334,44.128,0.0398393,0.0199529,0,1.55556,exact,0,0.00777267,0.0423322,1,5,0.5,5,0.5,0.75,0.25
1788320381,v4,v4,10,medium,8kbps,static,0,29,300,5270,2259,3011,42.8653,36.144,0.0258701,0.0112444,0,1.42857,exact,0,0.00866597,0.0368486,3,5,0.5,5,0.5,0.75,0.25
1788320382,v4,v4,10,medium,8kbps,static,0,30,300,5270,3161,2109,59.981,50.576,0.0302794,0.0140926,0,1.42857,exact,0,0.0114688,0.0277555,3,5,0.5,5,0.5,0.75,0.25
