Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788373543,v4,v4,100,high,16kbps,static,0,20,300,105400,21809,83591,20.6917,348.944,0.183396,0.0753517,0,1.67,exact,0,0.0121085,0.0836352,0,5,0.5,5,0.5,0.75,0.25
1788373692,v4,v4,100,high,16kbps,static,0,21,300,105400,20472,84928,19.4231,327.552,0.160471,0.079199,0,1.49,exact,0,0.010893,0.0475699,0,5,0.5,5,0.5,0.75,0.25
1788373852,v4,v4,100,high,16kbps,static,0,22,300,105400,21238,84162,20.1499,339.808,0.162876,0.0778881,0,1.68,exact,0,0.0132187,0.0979354,0,5,0.5,5,0.5,0.75,0.25
1788374001,v4,v4,100,high,16kbps,static,0,23,300,105400,19675,85725,18.667,314.8,0.168963,0.072378,0,1.59,exact,0,0.0115702,0.056663,0,5,0.5,5,0.5,0.75,0.25
1788374140,v4,v4,100,high,16kbps,static,0,24,300,105400,23480,81920,22.277,375.68,0.149371,0.0754491,0,1.57,exact,0,0.0111917,0.048768,0,5,0.5,5,0.5,0.75,0.25
1788374297,v4,v4,100,high,16kbps,static,0,25,300,105400,26120,79280,24.7818,417.92,0.153186,0.0790822,0,1.51,exact,0,0.0104454,0.0948019,0,5,0.5,5,0.5,0.75,0.25
1788374444,v4,v4,100,high,16kbps,static,0,26,300,105400,23356,82044,22.1594,373.696,0.157144,0.0608612,0,1.57,exact,0,0.0105982,0.050519,0,5,0.5,5,0.5,0.75,0.25
1788374542,v4,v4,100,high,16kbps,static,0,27,300,105400,12569,92831,11.925,201.104,0.128946,0.056876,0,1.62,exact,0,0.00970754,0.0797798,0,5,0.5,5,0.5,0.75,0.25
1788374697,v4,v4,100,high,16kbps,static,0,28,300,105400,25596,79804,24.2846,409.536,0.160829,0.0731241,0,1.62,exact,0,0.0121886,0.0746189,0,5,0.5,5,0.5,0.75,0.25
1788374849,v4,v4,100,high,16kbps,static,0,29,300,105400,24459,80941,23.2059,391.344,0.160485,0.0737485,0,1.61,exact,0,0.011803,0.0667853,0,5,0.5,5,0.5,0.75,0.25
1788374978,v4,v4,100,high,16kbps,static,0,30,300,105400,20506,84894,19.4554,328.096,0.140067,0.0599886,0,1.58,exact,0,0.0110889,0.0639437,0,5,0.5,5,0.5,0.75,0.25
