Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320641,v4,v4,10,high,16kbps,medium,5,20,300,10540,6071,4469,57.5996,97.136,0.0349148,0.0184095,0,1.5,exact,0,0.0215736,0.0579072,8,5,0.5,5,0.5,0.75,0.25
1788320645,v4,v4,10,high,16kbps,medium,5,21,300,10540,3644,6896,34.5731,58.304,0.0313717,0.0142685,0,1.5,exact,0,0.0169926,0.0647885,2,5,0.5,5,0.5,0.75,0.25
1788320647,v4,v4,10,high,16kbps,medium,5,22,300,10540,4190,6350,39.7533,67.04,0.0336257,0.0145927,0,1.625,exact,0,0.0210198,0.0590131,2,5,0.5,5,0.5,0.75,0.25
1788320651,v4,v4,10,high,16kbps,medium,5,23,300,10540,6784,3756,64.3643,108.544,0.0411649,0.0226206,0,1.125,exact,0,0.0238766,0.0614093,2,5,0.5,5,0.5,0.75,0.25
1788320655,v4,v4,10,high,16kbps,medium,5,24,300,10540,5263,5277,49.9336,84.208,0.0424105,0.0226458,0,1.44444,exact,0,0.0268776,0.0749261,1,5,0.5,5,0.5,0.75,0.25
1788320658,v4,v4,10,high,16kbps,medium,5,25,300,10540,3135,7405,29.7438,50.16,0.0290922,0.0139289,0,1.5,exact,0,0.01518,0.0472013,0,5,0.5,5,0.5,0.75,0.25
1788320662,v4,v4,10,high,16kbps,medium,5,26,300,10540,5542,4998,52.5806,88.672,0.0318402,0.0156813,0,1.25,exact,0,0.0231959,0.0723763,6,5,0.5,5,0.5,0.75,0.25
1788320665,v4,v4,10,high,16kbps,medium,5,27,300,10540,4850,5690,46.0152,77.6,0.0430529,0.0216447,0,1.57143,exact,0,0.0182954,0.0598733,3,5,0.5,5,0.5,0.75,0.25
1788320669,v4,v4,10,high,16kbps,medium,5,28,300,10540,3806,6734,36.1101,60.896,0.035239,0.0176,0,1.55556,exact,0,0.0219546,0.0928358,1,5,0.5,5,0.5,0.75,0.25
1788320672,v4,v4,10,high,16kbps,medium,5,29,300,10540,3145,7395,29.8387,50.32,0.0249446,0.0113434,0,1.42857,exact,0,0.0158214,0.0634214,3,5,0.5,5,0.5,0.75,0.25
1788320676,v4,v4,10,high,16kbps,medium,5,30,300,10540,3714,6826,35.2372,59.424,0.0267839,0.0129341,0,1.42857,exact,0,0.0200454,0.0490291,3,5,0.5,5,0.5,0.75,0.25
