Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320679,v4,v4,20,low,4kbps,static,0,20,300,5260,4104,1156,78.0228,65.664,0.0800567,0.0358913,0,1.85,exact,0,0.00589346,0.0287693,0,5,0.5,5,0.5,0.75,0.25
1788320682,v4,v4,20,low,4kbps,static,0,21,300,5260,1927,3333,36.635,30.832,0.0633335,0.0310147,0,1.47368,exact,0,0.00366201,0.0156211,1,5,0.5,5,0.5,0.75,0.25
1788320684,v4,v4,20,low,4kbps,static,0,22,300,5260,1438,3822,27.3384,23.008,0.0390286,0.0140678,0,1.9,exact,0,0.00346897,0.0130406,0,5,0.5,5,0.5,0.75,0.25
1788320687,v4,v4,20,low,4kbps,static,0,23,300,5260,1788,3472,33.9924,28.608,0.043251,0.0212988,0,1.6,exact,0,0.00326632,0.01152,0,5,0.5,5,0.5,0.75,0.25
1788320689,v4,v4,20,low,4kbps,static,0,24,300,5260,2090,3170,39.7338,33.44,0.0342082,0.0176985,0,1.42105,exact,0,0.00315672,0.0101069,1,5,0.5,5,0.5,0.75,0.25
1788320692,v4,v4,20,low,4kbps,static,0,25,300,5260,2489,2771,47.3194,39.824,0.0485292,0.0211113,0,1.5,exact,0,0.00344132,0.0116736,0,5,0.5,5,0.5,0.75,0.25
1788320694,v4,v4,20,low,4kbps,static,0,26,300,5260,1234,4026,23.4601,19.744,0.0334869,0.0122814,0,1.52941,exact,0,0.00313503,0.0085248,3,5,0.5,5,0.5,0.75,0.25
1788320697,v4,v4,20,low,4kbps,static,0,27,300,5260,2475,2785,47.0532,39.6,0.0593713,0.0241886,0,1.9,exact,0,0.00453005,0.0156979,0,5,0.5,5,0.5,0.75,0.25
1788320699,v4,v4,20,low,4kbps,static,0,28,300,5260,1477,3783,28.0798,23.632,0.0555852,0.0264055,0,1.75,exact,0,0.00356627,0.0156979,0,5,0.5,5,0.5,0.75,0.25
1788320701,v4,v4,20,low,4kbps,static,0,29,300,5260,1982,3278,37.6806,31.712,0.0458035,0.0210152,0,1.5,exact,0,0.003496,0.0181248,0,5,0.5,5,0.5,0.75,0.25
1788320704,v4,v4,20,low,4kbps,static,0,30,300,5260,2645,2615,50.2852,42.32,0.0583356,0.025105,0,1.88889,exact,0,0.00477552,0.0237005,2,5,0.5,5,0.5,0.75,0.25
