Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788336271,v4,v4,30,high,16kbps,medium,5,20,300,31620,1235,30385,3.90576,19.76,0.0642365,0.029603,0,1.93333,exact,0,0.0173645,0.0655411,0,5,0.5,5,0.5,0.75,0.25
1788337249,v4,v4,30,high,16kbps,medium,5,21,300,31620,4548,27072,14.3833,72.768,0.0508676,0.0247443,0,1.46667,exact,0,0.0197062,0.0794726,0,5,0.5,5,0.5,0.75,0.25
1788339937,v4,v4,30,high,16kbps,medium,5,22,300,31620,4676,26944,14.7881,74.816,0.0861006,0.0416851,0,1.8,exact,0,0.0195304,0.0819456,0,5,0.5,5,0.5,0.75,0.25
1788342808,v4,v4,30,high,16kbps,medium,5,23,300,31620,2581,29039,8.16256,41.296,0.0353494,0.0188366,0,1.8,exact,0,0.0164276,0.0744653,0,5,0.5,5,0.5,0.75,0.25
1788344543,v4,v4,30,high,16kbps,medium,5,24,300,31620,7466,24154,23.6116,119.456,0.0733537,0.0353384,0,1.43333,exact,0,0.0197661,0.0720538,0,5,0.5,5,0.5,0.75,0.25
1788345745,v4,v4,30,high,16kbps,medium,5,25,300,31620,8463,23157,26.7647,135.408,0.0790128,0.0405853,0,1.56667,exact,0,0.0164419,0.0837427,0,5,0.5,5,0.5,0.75,0.25
1788345759,v4,v4,30,high,16kbps,medium,5,26,300,31620,3493,28127,11.0468,55.888,0.0690466,0.0311423,0,1.7,exact,0,0.0150295,0.0762778,0,5,0.5,5,0.5,0.75,0.25
1788345780,v4,v4,30,high,16kbps,medium,5,27,300,31620,5140,26480,16.2555,82.24,0.0612498,0.0300536,0,1.73333,exact,0,0.0172434,0.0721152,0,5,0.5,5,0.5,0.75,0.25
1788345799,v4,v4,30,high,16kbps,medium,5,28,300,31620,7312,24308,23.1246,116.992,0.0609062,0.0303451,0,1.55172,exact,0,0.0200554,0.0869222,1,5,0.5,5,0.5,0.75,0.25
1788345823,v4,v4,30,high,16kbps,medium,5,29,300,31620,9334,22286,29.5193,149.344,0.104712,0.0482462,0,1.6,exact,0,0.0204911,0.081623,0,5,0.5,5,0.5,0.75,0.25
1788345842,v4,v4,30,high,16kbps,medium,5,30,300,31620,7355,24265,23.2606,117.68,0.0838006,0.0403258,0,1.7,exact,0,0.0170253,0.0638362,0,5,0.5,5,0.5,0.75,0.25
