Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788320707,v4,v4,20,low,4kbps,low,1,20,300,5260,1496,3764,28.4411,23.936,0.0511527,0.0216121,0,1.85,exact,0,0.00381707,0.021888,0,5,0.5,5,0.5,0.75,0.25
1788320709,v4,v4,20,low,4kbps,low,1,21,300,5260,1219,4041,23.1749,19.504,0.0373791,0.0174319,0,1.47368,exact,0,0.0031683,0.012503,1,5,0.5,5,0.5,0.75,0.25
1788320712,v4,v4,20,low,4kbps,low,1,22,300,5260,1527,3733,29.0304,24.432,0.0592489,0.0228597,0,1.9,exact,0,0.00409836,0.0235315,0,5,0.5,5,0.5,0.75,0.25
1788320714,v4,v4,20,low,4kbps,low,1,23,300,5260,1480,3780,28.1369,23.68,0.0372796,0.0174669,0,1.6,exact,0,0.00461246,0.0192154,0,5,0.5,5,0.5,0.75,0.25
1788320717,v4,v4,20,low,4kbps,low,1,24,300,5260,1995,3265,37.9278,31.92,0.0526769,0.0232583,0,1.42105,exact,0,0.00390682,0.0130099,1,5,0.5,5,0.5,0.75,0.25
1788320719,v4,v4,20,low,4kbps,low,1,25,300,5260,638,4622,12.1293,10.208,0.0268288,0.0123953,0,1.5,exact,0,0.00315575,0.0114278,0,5,0.5,5,0.5,0.75,0.25
1788320722,v4,v4,20,low,4kbps,low,1,26,300,5260,2125,3135,40.3992,34,0.051465,0.0235508,0,1.52941,exact,0,0.00432247,0.0216269,3,5,0.5,5,0.5,0.75,0.25
1788320725,v4,v4,20,low,4kbps,low,1,27,300,5260,1443,3817,27.4335,23.088,0.0616012,0.0284022,0,1.9,exact,0,0.00363401,0.0188006,0,5,0.5,5,0.5,0.75,0.25
1788320728,v4,v4,20,low,4kbps,low,1,28,300,5260,1619,3641,30.7795,25.904,0.0602932,0.0292418,0,1.75,exact,0,0.00416139,0.0154675,0,5,0.5,5,0.5,0.75,0.25
1788320731,v4,v4,20,low,4kbps,low,1,29,300,5260,1678,3582,31.9011,26.848,0.0441128,0.0194669,0,1.5,exact,0,0.00353536,0.0144845,0,5,0.5,5,0.5,0.75,0.25
1788320735,v4,v4,20,low,4kbps,low,1,30,300,5260,2434,2826,46.2738,38.944,0.0756266,0.0313246,0,1.88889,exact,0,0.00545135,0.0478618,2,5,0.5,5,0.5,0.75,0.25
