Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors,SigmoidKRisk,SigmoidX0Risk,SigmoidKLoad,SigmoidX0Load,WeightRisk,WeightLoad
1788347658,v4,v4,50,high,16kbps,low,1,20,300,52700,15525,37175,29.4592,248.4,0.135527,0.0561095,0,1.62,exact,0,0.016291,0.109379,0,5,0.5,5,0.5,0.75,0.25
1788347724,v4,v4,50,high,16kbps,low,1,21,300,52700,18182,34518,34.5009,290.912,0.129646,0.0656602,0,1.44,exact,0,0.0168572,0.0725914,0,5,0.5,5,0.5,0.75,0.25
1788347789,v4,v4,50,high,16kbps,low,1,22,300,52700,19210,33490,36.4516,307.36,0.194337,0.0824731,0,1.66,exact,0,0.0158029,0.077015,0,5,0.5,5,0.5,0.75,0.25
1788347852,v4,v4,50,high,16kbps,low,1,23,300,52700,15741,36959,29.8691,251.856,0.136802,0.0647732,0,1.62,exact,0,0.015861,0.0732672,0,5,0.5,5,0.5,0.75,0.25
1788347907,v4,v4,50,high,16kbps,low,1,24,300,52700,13810,38890,26.2049,220.96,0.127401,0.0576289,0,1.54,exact,0,0.0154412,0.0725606,0,5,0.5,5,0.5,0.75,0.25
1788347967,v4,v4,50,high,16kbps,low,1,25,300,52700,14187,38513,26.9203,226.992,0.149031,0.0695762,0,1.5,exact,0,0.016106,0.0918374,0,5,0.5,5,0.5,0.75,0.25
1788348020,v4,v4,50,high,16kbps,low,1,26,300,52700,13588,39112,25.7837,217.408,0.110963,0.0574231,0,1.52,exact,0,0.0145667,0.062039,0,5,0.5,5,0.5,0.75,0.25
1788348080,v4,v4,50,high,16kbps,low,1,27,300,52700,15414,37286,29.2486,246.624,0.134469,0.0650836,0,1.62,exact,0,0.014855,0.0795034,0,5,0.5,5,0.5,0.75,0.25
1788348129,v4,v4,50,high,16kbps,low,1,28,300,52700,8435,44265,16.0057,134.96,0.0964457,0.0459257,0,1.6,exact,0,0.0143105,0.0660787,0,5,0.5,5,0.5,0.75,0.25
1788348188,v4,v4,50,high,16kbps,low,1,29,300,52700,12616,40084,23.9393,201.856,0.141256,0.0672295,0,1.62,exact,0,0.0162735,0.0765389,0,5,0.5,5,0.5,0.75,0.25
1788348246,v4,v4,50,high,16kbps,low,1,30,300,52700,14475,38225,27.4668,231.6,0.1271,0.0589537,0,1.64,exact,0,0.0143163,0.0766925,0,5,0.5,5,0.5,0.75,0.25
