x0_R,x0_L,k_R,k_L,w_R,n_seeds,seeds_tree_differs_from_static,route_change_pct,ACTIVATED,mean_hop_v4,mean_hop_static,mean_hop_diff,max_abs_hop_diff,median_abs_hop_diff,PDR_v4_mean,PDR_v4_sd,PDR_v4_median,PDR_v4_min,PDR_v4_max,PDR_static_mean,PDR_mean_diff,PDR_median_diff,PDR_pct_vs_static,PDR_seeds_v4_'better',PDR_sign_test_p,PDR_cohens_d,Throughput_v4_mean,Throughput_v4_sd,Throughput_v4_median,Throughput_v4_min,Throughput_v4_max,Throughput_static_mean,Throughput_mean_diff,Throughput_median_diff,Throughput_pct_vs_static,Throughput_seeds_v4_'better',Throughput_sign_test_p,Throughput_cohens_d,Delay_v4_mean,Delay_v4_sd,Delay_v4_median,Delay_v4_min,Delay_v4_max,Delay_static_mean,Delay_mean_diff,Delay_median_diff,Delay_pct_vs_static,Delay_seeds_v4_'better',Delay_sign_test_p,Delay_cohens_d,Jitter_v4_mean,Jitter_v4_sd,Jitter_v4_median,Jitter_v4_min,Jitter_v4_max,Jitter_static_mean,Jitter_mean_diff,Jitter_median_diff,Jitter_pct_vs_static,Jitter_seeds_v4_'better',Jitter_sign_test_p,Jitter_cohens_d,PacketLoss_v4_mean,PacketLoss_v4_sd,PacketLoss_v4_median,PacketLoss_v4_min,PacketLoss_v4_max,PacketLoss_static_mean,PacketLoss_mean_diff,PacketLoss_median_diff,PacketLoss_pct_vs_static,PacketLoss_seeds_v4_'better',PacketLoss_sign_test_p,PacketLoss_cohens_d,HopCount_v4_mean,HopCount_v4_sd,HopCount_v4_median,HopCount_v4_min,HopCount_v4_max,HopCount_static_mean,HopCount_mean_diff,HopCount_median_diff,HopCount_pct_vs_static,HopCount_seeds_v4_'better',HopCount_sign_test_p,HopCount_cohens_d,AvgLinkUtil_v4_mean,AvgLinkUtil_v4_sd,AvgLinkUtil_v4_median,AvgLinkUtil_v4_min,AvgLinkUtil_v4_max,AvgLinkUtil_static_mean,AvgLinkUtil_mean_diff,AvgLinkUtil_median_diff,AvgLinkUtil_pct_vs_static,AvgLinkUtil_seeds_v4_'better',AvgLinkUtil_sign_test_p,AvgLinkUtil_cohens_d,MaxLinkUtil_v4_mean,MaxLinkUtil_v4_sd,MaxLinkUtil_v4_median,MaxLinkUtil_v4_min,MaxLinkUtil_v4_max,MaxLinkUtil_static_mean,MaxLinkUtil_mean_diff,MaxLinkUtil_median_diff,MaxLinkUtil_pct_vs_static,MaxLinkUtil_seeds_v4_'better',MaxLinkUtil_sign_test_p,MaxLinkUtil_cohens_d
0.5,0.02,10,10,0.5,11,0,0.0,False,1.5781818181818181,1.5781818181818181,0.0,0.0,0.0,34.953599999999994,4.121298656491664,35.4953,27.8899,43.0854,36.444372727272736,-1.4907727272727278,-0.7742000000000004,-4.090542971966491,4,0.548828125,-0.23339730384446575,147.36436363636363,17.37533713786715,149.648,117.584,181.648,153.64945454545457,-6.285090909090911,-3.2639999999999816,-4.09053903099381,4,0.548828125,-0.23339702153079317,0.10111527272727273,0.016361397209718423,0.0996481,0.0675264,0.125701,0.09722782727272726,0.003887445454545456,0.0009360000000000063,3.998284815766832,5,1.0,0.21285777154799612,0.04069862727272728,0.005973868870855957,0.0391254,0.029724,0.0490664,0.03891210909090909,0.0017865181818181826,0.001386400000000003,4.59116255468034,5,1.0,0.2616749252287878,17139.727272727272,1085.958571116697,16997.0,14997.0,19001.0,16746.909090909092,392.8181818181818,204.0,2.345616015981239,4,0.548828125,0.23339702153079306,1.5781818181818181,0.06838394282551744,1.6,1.44,1.66,1.5781818181818181,0.0,0.0,0.0,0,,,0.007871587272727272,0.0008061980336380251,0.00795145,0.00676777,0.0090716,0.007821613636363635,4.9973636363636215e-05,7.071999999999981e-05,0.6389172194763327,6,,0.050892620776231065,0.05468160909090909,0.012950524832643235,0.05376,0.027817,0.0701491,0.052158363636363635,0.0025232454545454567,0.005007300000000006,4.8376622244841805,7,,0.13738471147168485
0.5,0.05,10,10,0.5,11,1,9.090909090909092,False,1.5799999999999998,1.5781818181818181,0.0018181818181818197,0.020000000000000018,0.0,35.152318181818174,4.125231799261268,35.7951,27.8899,43.0854,36.444372727272736,-1.2920545454545456,-0.7742000000000004,-3.5452785951990093,4,0.548828125,-0.2069563311115991,148.2021818181818,17.39191650059407,150.912,117.584,181.648,153.64945454545457,-5.447272727272729,-3.2639999999999816,-3.545260048847909,4,0.548828125,-0.2069553618521691,0.10115553636363636,0.016352540669833097,0.0996481,0.0675264,0.125701,0.09722782727272726,0.003927709090909093,0.0009360000000000063,4.039696454279226,5,1.0,0.21555008927602212,0.04065206363636364,0.006001297135998639,0.0391254,0.029724,0.0490664,0.03891210909090909,0.0017399545454545465,0.001386400000000003,4.471498939801869,5,1.0,0.2542317443175501,17087.363636363636,1086.9947812871296,16918.0,14997.0,19001.0,16746.909090909092,340.45454545454544,204.0,2.0329395926521037,4,0.548828125,0.20695536185216895,1.5799999999999998,0.0692820323027551,1.62,1.44,1.66,1.5781818181818181,0.0018181818181818197,0.0,0.11520737327188951,1,,0.30151134457776363,0.007904266363636364,0.0008169725045345497,0.00802019,0.00676777,0.0090716,0.007821613636363635,8.265272727272702e-05,0.00015123999999999867,1.056722194618057,7,,0.0844717606682639,0.05520384545454546,0.013025255365586018,0.053929,0.027817,0.0701491,0.052158363636363635,0.0030454818181818205,0.005007300000000006,5.838913658055367,8,,0.16655838932745493
0.5,0.5,10,10,0.5,11,8,72.72727272727273,True,1.6163636363636364,1.5781818181818181,0.038181818181818136,0.11999999999999988,0.039999999999999813,32.39918181818182,4.864082694983337,32.2846,23.9545,43.0095,36.444372727272736,-4.045190909090909,-6.7363,-11.09963104417417,3,0.2265625,-0.6121059457066973,136.5949090909091,20.50701445581265,136.112,100.992,181.328,153.64945454545457,-17.05454545454546,-28.399999999999977,-11.099645947327565,3,0.2265625,-0.6121040115803508,0.09055746363636365,0.02205626279723166,0.0863758,0.0675264,0.149715,0.09722782727272726,-0.0066703636363636375,-0.0128022,-6.860549930477257,8,0.2265625,-0.4135948742379425,0.03691079090909091,0.008344056094664577,0.0354015,0.0287475,0.0565048,0.03891210909090909,-0.002001318181818181,-0.002025899999999997,-5.143175809726906,8,0.2265625,-0.23385458635740694,17812.81818181818,1281.6884034882908,17843.0,15017.0,20038.0,16746.909090909092,1065.909090909091,1775.0,6.364810874191167,3,0.2265625,0.6121040115803509,1.6163636363636364,0.08570562726831035,1.64,1.46,1.72,1.5781818181818181,0.038181818181818136,0.039999999999999813,2.4193548387096744,8,,0.9678344297618551,0.007635583636363638,0.001168853082378386,0.00731852,0.00675746,0.0107248,0.007821613636363635,-0.00018603000000000014,-0.0006426900000000004,-2.3784094772352855,4,,-0.14499111871215742,0.04680052727272727,0.016801389315416203,0.0407962,0.0282931,0.0828979,0.052158363636363635,-0.005357836363636363,-0.011489300000000001,-10.272247804762417,4,,-0.26990225555698205
0.8,0.02,10,10,0.5,11,3,27.272727272727273,False,1.589090909090909,1.5781818181818181,0.010909090909090879,0.040000000000000036,0.0,34.887018181818185,5.3569726771411075,34.3188,24.9526,41.962,36.444372727272736,-1.5573545454545448,0.5730000000000004,-4.273237344785238,6,1.0,-0.18871072590859364,147.08363636363637,22.58499958500211,144.688,105.2,176.912,153.64945454545457,-6.565818181818181,2.415999999999997,-4.273245356608666,6,1.0,-0.18871051247429807,0.09843489090909091,0.019500582750084906,0.101449,0.067084,0.124469,0.09722782727272726,0.0012070636363636393,0.00038100000000000633,1.241479595114047,5,1.0,0.05123354298023435,0.03995880909090909,0.0073857992863947414,0.0391952,0.029724,0.048759,0.03891210909090909,0.0010467000000000009,-0.0039953,2.6899081660020787,6,1.0,0.1072897196361124,17157.272727272728,1411.562474062632,17307.0,15293.0,19775.0,16746.909090909092,410.3636363636364,-151.0,2.4503843314370086,6,1.0,0.1887105124742981,1.589090909090909,0.07341042779531329,1.6,1.44,1.66,1.5781818181818181,0.010909090909090879,0.0,0.6912442396313345,3,,0.5838742081211423,0.007989699090909092,0.0010051295968028654,0.00812079,0.00621646,0.00977906,0.007821613636363635,0.00016808545454545442,7.071999999999981e-05,2.1489869272499558,6,,0.1518854714232322,0.057168527272727275,0.015886659768566264,0.0548966,0.0342989,0.0834048,0.052158363636363635,0.005010163636363637,0.0083559,9.605676419017609,6,,0.29031797665181525
0.8,0.05,10,10,0.5,11,5,45.45454545454545,True,1.5945454545454545,1.5781818181818181,0.016363636363636316,0.040000000000000036,0.0,34.50612727272728,5.091391085958906,33.8254,24.9526,41.6167,36.444372727272736,-1.9382454545454544,0.5730000000000004,-5.318366895899378,6,1.0,-0.23480838351590186,145.47781818181818,21.465290484026447,142.608,105.2,175.456,153.64945454545457,-8.171636363636361,2.415999999999997,-5.31836340572164,6,1.0,-0.23480782992768232,0.09695368181818181,0.01959521441484212,0.0997087,0.067084,0.124469,0.09722782727272726,-0.0002741454545454514,0.00038100000000000633,-0.28196192616385884,5,1.0,-0.01161116329939832,0.03912143636363636,0.0074070765570868405,0.0391952,0.029724,0.048759,0.03891210909090909,0.00020932727272727353,-0.0039953,0.5379489254571862,6,1.0,0.021172461095027385,17257.636363636364,1341.580655251653,17437.0,15384.0,19775.0,16746.909090909092,510.72727272727275,-151.0,3.049680809484518,6,1.0,0.2348078299276824,1.5945454545454545,0.07903969083487564,1.6,1.44,1.7,1.5781818181818181,0.016363636363636316,0.0,1.0368663594470018,5,,0.8334762598987149,0.007999117272727275,0.0010125624512205744,0.00808086,0.00621646,0.00977906,0.007821613636363635,0.0001775036363636363,7.071999999999981e-05,2.2693991881470628,6,,0.15778842084801198,0.05642845454545454,0.015827336405811538,0.0534835,0.0342989,0.0825139,0.052158363636363635,0.004270090909090909,0.0083559,8.1867808178589,6,,0.2335164461324304
0.8,0.5,10,10,0.5,11,11,100.0,True,2.0181818181818185,1.5781818181818181,0.4399999999999999,1.1,0.42000000000000015,37.724,4.6535802816756044,37.7002,31.0057,47.6167,36.444372727272736,1.2796272727272724,-2.5503,3.5111793041499593,5,1.0,0.15254664790372321,159.04436363636364,19.619492140586758,158.944,130.72,200.752,153.64945454545457,5.394909090909089,-10.75200000000001,3.511180112463788,5,1.0,0.15254630548746967,0.1182055090909091,0.024404580425832136,0.112527,0.0934105,0.183324,0.09722782727272726,0.020977681818181815,0.014847399999999997,21.57580026892787,2,0.0654296875,0.6915934992224909,0.04104924545454546,0.004757103357372769,0.0408256,0.0344103,0.0495708,0.03891210909090909,0.0021371363636363636,0.0022051999999999974,5.492214155350566,4,0.548828125,0.5101368628021884,16409.727272727272,1226.2182587866723,16416.0,13803.0,18180.0,16746.909090909092,-337.1818181818182,672.0,-2.013397316194033,5,1.0,-0.15254630548746972,2.0181818181818185,0.32105507882038503,1.88,1.64,2.72,1.5781818181818181,0.4399999999999999,0.42000000000000015,27.88018433179723,11,,1.4653646986633497,0.009277466363636362,0.001428641863087266,0.00898197,0.00763225,0.0128512,0.007821613636363635,0.0014558527272727272,0.0012245699999999995,18.613201763179536,9,,0.8816722015277317,0.07449049090909092,0.021385963220460963,0.0709325,0.0384307,0.115953,0.052158363636363635,0.022332127272727268,0.023009299999999996,42.816004406161646,9,,0.8928206342885203
