node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,174.016,108.312,51.7793,1,2.29926,131.584,85.1545,0.730127,757,269240,124283,54,0,0,0,0,0,0,527,162
1,0,24.7061,45.2061,128.164,2,5.27869,125.569,38.8722,0.565733,1296,628732,140789,3,37,0,0,0,0,0,527,12
2,0,37.6545,64.7946,106.085,2,6.15891,135.143,51.3863,0.642294,1659,730048,129597,94,50,0,0,0,0,0,527,189
3,0,155.227,43.7977,86.6459,1,6.50598,129.616,70.9269,0.690164,1918,767216,130997,129,14,0,0,0,0,0,527,359
4,0,67.8888,190.314,86.7616,1,4.49882,136.332,67.1145,0.693149,1560,524912,127522,114,9,0,0,0,0,0,524,423
5,0,236.627,4.68248,164.124,2,6.11142,89.7835,30.6019,0.421656,1417,729920,153237,0,73,0,0,0,0,0,527,0
6,0,132.985,101.702,24.6287,1,1.88315,124.576,99.1675,0.752088,666,219410,124355,5,0,0,0,0,0,0,527,164
7,0,151.978,164.836,48.1116,1,6.66514,128.587,80.3711,0.718745,1774,790566,122493,16,0,0,0,0,0,0,527,278
8,0,90.5151,76.4426,59.557,1,5.29259,134.905,77.9719,0.727233,1568,623942,123942,187,1,0,0,0,0,0,527,362
9,0,226.782,64.1468,118.586,2,6.13085,126.698,49.8628,0.608972,1539,729420,140869,15,39,0,0,0,0,0,527,36
10,0,57.8787,235.812,129.555,2,6.58115,124.227,37.49,0.560992,1545,785564,139884,0,46,0,0,0,0,0,527,20
11,0,119.386,157.943,33.4182,1,5.75085,124.831,91.5401,0.740405,1520,682376,122387,22,0,0,0,0,0,0,527,200
12,0,212.419,77.832,99.3324,2,6.79269,130.116,58.5027,0.651371,1982,801518,131283,99,38,0,0,0,0,0,527,343
13,0,151.415,114.501,28.4249,1,5.68976,125.698,91.7003,0.743627,1508,675028,122926,48,0,0,0,0,0,0,527,213
14,0,159.946,200.03,82.7693,1,3.86984,133.005,65.6551,0.6751,1437,449242,126694,25,12,0,0,0,0,0,527,395
15,0,37.3611,57.669,110.517,2,6.47026,134.028,48.4246,0.629743,1670,768702,130345,19,52,0,0,0,0,0,527,143
16,0,152.113,125.592,27.1197,1,3.18838,128.847,91.6037,0.745462,818,378916,122469,13,1,0,0,0,0,0,527,55
17,0,179.965,153.887,62.0934,1,5.89643,136.813,68.5044,0.704045,1711,695990,122453,138,3,0,0,0,0,0,527,327
18,0,224.194,154.178,103.396,2,5.70195,118.105,63.2204,0.623426,1655,673024,133919,30,33,0,0,0,0,0,527,267
19,0,37.9802,225.896,133.239,2,7.17178,120.028,37.3798,0.5486,1714,855336,141188,0,68,0,0,0,0,0,527,23
20,0,117.845,239.301,114.525,2,5.03696,123.132,56.9853,0.617182,1445,594940,132369,13,32,0,0,0,0,0,527,172
21,0,127.726,160.121,35.2269,1,3.37363,128.997,88.9217,0.737641,885,400464,121900,10,0,0,0,0,0,0,527,103
22,0,189.51,166.546,76.7314,1,2.58784,134.469,65.8926,0.676499,1083,297488,125976,76,2,0,0,0,0,0,527,367
23,0,18.1895,13.2702,154.57,2,6.23491,107.538,28.5883,0.474537,1480,743844,145893,0,69,0,0,0,0,0,527,5
