node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,221.853,238.603,149.285,2,0.008448,31.231,9.53961,0.13593,12,768,42890,0,0,0,0,0,0,0,527,0
1,0,238.069,155.372,117.078,2,1.74424,30.4825,11.4668,0.145645,372,209102,43300,0,3,0,0,0,0,0,527,0
2,0,160.089,237.613,117.953,2,3.58563,42.0269,11.6515,0.19088,754,430108,39324,0,0,0,0,0,0,0,527,0
3,0,168.216,10.2933,122.578,2,0.008448,25.287,20.1468,0.151474,12,768,45224,0,0,0,0,0,0,0,527,0
4,0,210.394,204.139,116.426,2,0.008448,37.8068,13.3621,0.170591,12,768,36286,0,0,0,0,0,0,0,527,0
5,0,195.628,183.817,91.9114,2,3.06904,45.087,13.0328,0.203963,648,368078,33223,0,0,0,0,0,0,0,527,0
6,0,119.347,216.551,91.7249,2,5.30773,47.5362,11.2111,0.213517,1112,636778,32650,0,0,0,0,0,0,0,527,0
7,0,78.8811,226.633,111.608,2,0.008448,48.5593,11.9485,0.201721,12,768,34519,0,0,0,0,0,0,0,527,0
8,0,0.342743,143.872,126.078,2,3.60184,28.6152,18.9587,0.170586,759,432014,44242,0,87,0,0,0,0,0,527,0
9,0,118.631,68.0128,57.342,1,7.8343,37.62,12.711,0.193884,2756,913144,32941,0,3,0,0,0,0,0,527,1172
10,0,67.0997,246.779,134.842,2,2.69944,45.2636,8.01948,0.186608,571,323726,39011,0,11,0,0,0,0,0,527,0
11,0,232.429,46.2307,133.213,2,0.008448,19.8837,8.05139,0.093145,12,768,46417,0,0,0,0,0,0,0,527,0
12,0,113.361,111.836,17.5717,1,4.82702,44.568,19.5869,0.22994,1011,579114,30725,0,0,0,0,0,0,0,527,0
13,0,63.2435,218.549,112.095,2,0.008448,48.852,11.6076,0.20156,12,768,34613,0,0,0,0,0,0,0,527,0
14,0,72.2154,79.865,69.4506,1,13.5624,32.9338,11.4713,0.193225,3441,1612720,33357,0,40,0,0,0,0,0,527,646
15,0,143.985,202.009,79.3147,1,15.8869,35.8087,12.6997,0.214651,5426,1855644,32546,0,6,0,0,0,0,0,527,2161
16,0,60.3712,208.728,105.77,2,5.10243,45.3846,12.66,0.21049,1070,612124,34458,0,7,0,0,0,0,0,527,0
17,0,186.783,110.327,63.5013,1,4.40339,37.8926,18.4078,0.202346,1453,515552,33467,0,2,0,0,0,0,0,527,558
18,0,22.2629,95.8373,106.796,2,5.32142,38.2652,12.3873,0.18658,1114,638442,35904,0,0,0,0,0,0,0,527,0
19,0,104.514,191.243,69.3386,1,3.18,48.1647,17.1146,0.228198,1083,371508,32599,0,0,0,0,0,0,0,527,437
20,0,49.8195,12.2605,135.508,2,5.40184,30.7939,6.25888,0.141515,1134,648014,42263,0,29,0,0,0,0,0,527,0
21,0,168.51,4.95508,127.687,2,2.27704,21.308,18.6828,0.140893,483,273038,45633,0,2,0,0,0,0,0,527,0
22,0,199.142,178.877,91.6501,2,0.008448,48.6552,12.0525,0.202387,12,768,32980,0,0,0,0,0,0,0,527,0
23,0,73.8338,82.2056,66.7034,1,4.42563,42.196,12.1416,0.195877,929,530908,33189,0,3,0,0,0,0,0,527,0
24,0,67.0335,34.1387,107.777,2,6.16622,37.0476,8.88217,0.173653,1290,739818,34844,0,0,0,0,0,0,0,527,0
25,0,92.9887,3.93546,125.225,2,4.46883,35.3945,5.60228,0.151552,938,536092,41487,0,3,0,0,0,0,0,527,0
26,0,86.1819,240.905,122.233,2,6.84302,43.2212,8.28722,0.194505,1431,821034,38453,0,0,0,0,0,0,0,527,0
27,0,48.9636,241.969,139.511,2,2.00344,44.3509,9.45476,0.18603,426,240206,39652,0,4,0,0,0,0,0,527,0
28,0,20.9459,57.5367,124.01,2,1.27384,37.9526,8.71655,0.15981,274,152654,41897,0,0,0,0,0,0,0,527,0
29,0,40.1187,232.428,136.914,2,0.008448,45.4998,10.2276,0.185786,12,768,39990,0,0,0,0,0,0,0,527,0
30,0,231.438,211.776,137.329,2,0.008448,33.3127,11.0075,0.147762,12,768,42672,0,0,0,0,0,0,0,527,0
31,0,113.874,135.701,15.4371,1,4.54083,41.299,23.6609,0.231669,953,544732,31947,0,0,0,0,0,0,0,527,0
32,0,83.8339,175.238,64.9501,1,7.92058,42.0632,18.8381,0.229406,1925,943872,33356,0,0,0,0,0,0,0,527,276
33,0,158.488,95.4735,44.6462,1,3.25443,44.2967,19.2413,0.222642,685,390364,31459,0,0,0,0,0,0,0,527,0
34,0,224.757,100.035,102.834,2,3.36963,26.0369,14.6002,0.146689,709,404188,37986,0,0,0,0,0,0,0,527,0
35,0,90.1404,206.131,88.3029,1,0.008448,49.4186,14.8986,0.214419,12,768,33537,0,0,0,0,0,0,0,527,0
36,0,11.9831,179.055,125.279,2,1.76824,35.1702,18.405,0.184478,377,211982,43103,0,5,0,0,0,0,0,527,0
37,0,25.2956,241.566,153.39,2,7.00024,29.3422,10.3485,0.155637,1467,839822,43296,0,128,0,0,0,0,0,527,0
38,0,49.1196,202.475,108.445,2,3.51843,44.3947,15.2275,0.210469,740,422044,35566,0,0,0,0,0,0,0,527,0
39,0,73.8882,138.18,52.7837,1,3.27363,42.426,23.1422,0.229473,689,392668,33334,0,0,0,0,0,0,0,527,0
40,0,197.454,161.52,81.1379,1,3.75453,44.6676,13.0691,0.204971,905,447596,32937,0,7,0,0,0,0,0,527,116
41,0,118.165,213.886,89.1485,1,5.42104,47.4078,11.29,0.21373,1138,650318,32548,0,7,0,0,0,0,0,527,0
42,0,131.735,81.7919,43.7298,1,3.51843,40.9813,16.7418,0.204139,740,422044,32625,0,0,0,0,0,0,0,527,0
43,0,188.16,247.449,137.779,2,1.59544,35.3308,10.3176,0.157479,341,191246,41452,0,0,0,0,0,0,0,527,0
44,0,150.803,193.153,72.8737,1,4.23843,45.9768,14.9553,0.217235,890,508444,32471,0,0,0,0,0,0,0,527,0
45,0,220.187,52.7098,119.526,2,1.37464,20.3249,10.9008,0.108668,295,164750,45876,0,0,0,0,0,0,0,527,0
46,0,244.931,215.603,150.308,2,1.87384,23.9337,11.584,0.124639,399,224654,44563,0,3,0,0,0,0,0,527,0
47,0,195.086,97.6253,75.242,1,4.89784,34.5369,18.5922,0.193423,1029,587534,34182,0,15,0,0,0,0,0,527,0
48,0,115.201,44.1224,81.469,1,0.008448,41.834,12.1976,0.180133,12,768,34528,0,0,0,0,0,0,0,527,0
49,0,116.438,109.269,17.9099,1,4.56963,44.903,19.5425,0.23005,959,548188,30746,0,0,0,0,0,0,0,527,0
50,1,125,125,0,0,2.7421,44.9244,19.4582,0.223749,8974,127386,31793,0,0,0,0,0,0,0,0,0
