node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,221.853,238.603,149.285,2,6.31864,82.8401,29.0979,0.394189,1325,758030,142743,0,122,0,0,0,0,0,1054,0
1,0,238.069,155.372,117.078,2,3.11224,93.3658,50.344,0.489407,657,373262,143907,1,7,0,0,0,0,0,1054,0
2,0,160.089,237.613,117.953,2,8.79182,110.332,60.0971,0.597404,1837,1054890,133545,0,0,0,0,0,0,0,1054,0
3,0,168.216,10.2933,122.578,2,11.1511,120.572,42.5845,0.581027,2331,1337948,136634,7,50,0,0,0,0,0,1054,0
4,0,210.394,204.139,116.426,2,8.42403,100.24,49.8475,0.528372,1762,1010716,129474,3,18,0,0,0,0,0,1054,0
5,0,195.628,183.817,91.9114,2,4.71363,123.859,59.0847,0.625525,989,565468,121344,0,0,0,0,0,0,0,1054,0
6,0,119.347,216.551,91.7249,2,7.72173,132.75,60.6728,0.670482,1615,926456,119413,0,0,0,0,0,0,0,1054,0
7,0,78.8811,226.633,111.608,2,11.6307,138.938,42.9616,0.645101,2431,1395498,119975,25,7,0,0,0,0,0,1054,0
8,0,0.342743,143.872,126.078,2,7.83125,108.279,74.3919,0.635007,1642,939498,140747,282,57,0,0,0,0,0,1054,0
9,0,118.631,68.0128,57.342,1,38.5811,110.703,55.5237,0.682693,11885,4537402,109704,232,3,0,0,0,0,0,1054,4040
10,0,67.0997,246.779,134.842,2,9.31934,128.731,40.8767,0.596425,1951,1118094,131488,65,59,0,0,0,0,0,1054,0
11,0,232.429,46.2307,133.213,2,10.5474,102.978,37.2465,0.502574,2206,1265486,141369,0,101,0,0,0,0,0,1054,0
12,0,113.361,111.836,17.5717,1,8.0192,130.562,77.1097,0.718971,1787,959512,107261,0,0,0,0,0,0,0,1054,109
13,0,63.2435,218.549,112.095,2,10.3934,141.551,41.5454,0.644967,2174,1247004,120540,78,57,0,0,0,0,0,1054,0
14,0,72.2154,79.865,69.4506,1,22.3355,129.91,53.9999,0.687485,10081,2549992,108731,2257,0,0,0,0,0,0,1054,5728
15,0,143.985,202.009,79.3147,1,2.7379,123.755,73.3335,0.666089,8951,127414,121419,0,0,0,0,0,0,0,1054,8711
16,0,60.3712,208.728,105.77,2,5.84414,153.004,42.2866,0.670447,1227,701070,119010,76,1,0,0,0,0,0,1054,0
17,0,186.783,110.327,63.5013,1,14.3297,99.0981,87.7465,0.670581,5434,1660792,122534,537,3,0,0,0,0,0,1054,2579
18,0,22.2629,95.8373,106.796,2,7.82403,131.267,59.2114,0.661007,1637,938716,122237,0,0,0,0,0,0,0,1054,0
19,0,104.514,191.243,69.3386,1,8.32834,130.551,71.4377,0.701057,3475,957642,116893,1354,0,0,0,0,0,0,1054,1836
20,0,49.8195,12.2605,135.508,2,0.008448,106.744,55.2391,0.53997,12,768,138458,0,0,0,0,0,0,0,1054,0
21,0,168.51,4.95508,127.687,2,13.7568,114.522,37.3808,0.552199,2873,1650652,137554,2,152,0,0,0,0,0,1054,0
22,0,199.142,178.877,91.6501,2,5.19574,124.538,57.8337,0.625223,1092,623260,120971,0,0,0,0,0,0,0,1054,0
23,0,73.8338,82.2056,66.7034,1,6.18723,145.114,57.8877,0.697295,1296,742300,108409,19,0,0,0,0,0,0,1054,0
24,0,67.0335,34.1387,107.777,2,4.99754,133.371,53.0441,0.638041,1049,599516,117313,0,0,0,0,0,0,0,1054,0
25,0,92.9887,3.93546,125.225,2,13.9621,117.492,40.1674,0.572073,2915,1675306,134928,0,25,0,0,0,0,0,1054,0
26,0,86.1819,240.905,122.233,2,8.43984,138.519,40.6305,0.625297,1767,1012572,128394,16,17,0,0,0,0,0,1054,0
27,0,48.9636,241.969,139.511,2,11.4062,128.496,38.2486,0.593836,2385,1368540,132627,26,69,0,0,0,0,0,1054,0
28,0,20.9459,57.5367,124.01,2,10.0501,121.537,44.1542,0.585805,2100,1205866,133732,0,0,0,0,0,0,0,1054,0
29,0,40.1187,232.428,136.914,2,0.008448,141.242,39.5803,0.60277,12,768,133052,0,0,0,0,0,0,0,1054,0
30,0,231.438,211.776,137.329,2,5.78245,91.9881,32.6434,0.434713,1215,693646,141394,7,97,0,0,0,0,0,1054,0
31,0,113.874,135.701,15.4371,1,7.22773,112.163,96.7986,0.720631,1512,867178,115047,1,0,0,0,0,0,0,1054,0
32,0,83.8339,175.238,64.9501,1,12.5158,126.857,75.2275,0.715335,3444,1481816,119680,569,0,0,0,0,0,0,1054,865
33,0,158.488,95.4735,44.6462,1,8.39342,121.335,80.3638,0.700308,1754,1007082,111902,2,0,0,0,0,0,0,1054,0
34,0,224.757,100.035,102.834,2,8.72942,98.5031,74.5233,0.605853,1824,1047402,130318,0,0,0,0,0,0,0,1054,0
35,0,90.1404,206.131,88.3029,1,10.3163,140.577,53.6703,0.681879,2157,1237774,117388,52,9,0,0,0,0,0,1054,0
36,0,11.9831,179.055,125.279,2,7.25904,136.168,51.1693,0.648653,1521,870876,135290,53,0,0,0,0,0,0,1054,0
37,0,25.2956,241.566,153.39,2,13.8169,118.214,31.6506,0.545606,2888,1657806,138346,36,329,0,0,0,0,0,1054,0
38,0,49.1196,202.475,108.445,2,8.84083,151.033,41.3548,0.670761,1849,1060728,121115,0,0,0,0,0,0,0,1054,0
39,0,73.8882,138.18,52.7837,1,3.85923,128.254,83.9609,0.720248,811,462940,115264,11,0,0,0,0,0,0,1054,0
40,0,197.454,161.52,81.1379,1,3.30736,119.44,70.0887,0.642786,913,391508,120942,380,6,0,0,0,0,0,1054,224
41,0,118.165,213.886,89.1485,1,2.32235,139.586,60.7878,0.675655,495,278414,118640,197,5,0,0,0,0,0,1054,0
42,0,131.735,81.7919,43.7298,1,8.77742,130.66,70.3243,0.699204,1834,1053162,110042,1,0,0,0,0,0,0,1054,0
43,0,188.16,247.449,137.779,2,6.74954,94.636,48.9394,0.501083,1414,809756,138500,1,5,0,0,0,0,0,1054,0
44,0,150.803,193.153,72.8737,1,12.624,113.276,78.3703,0.680902,2637,1514716,120724,171,10,0,0,0,0,0,1054,0
45,0,220.187,52.7098,119.526,2,0.008448,117.381,44.1672,0.538523,12,768,139981,0,0,0,0,0,0,0,1054,0
46,0,244.931,215.603,150.308,2,0.008448,84.7426,32.857,0.392027,12,768,145426,0,0,0,0,0,0,0,1054,0
47,0,195.086,97.6253,75.242,1,2.97862,110.958,81.6188,0.651853,953,349456,125013,154,7,0,0,0,0,0,1054,336
48,0,115.201,44.1224,81.469,1,0.008448,147.925,50.4126,0.661153,12,768,113799,0,0,0,0,0,0,0,1054,0
49,0,116.438,109.269,17.9099,1,7.39502,129.522,78.948,0.719552,1546,887274,107717,0,0,0,0,0,0,0,1054,0
50,0,114.689,158.975,35.505,1,7.49582,108.146,100.82,0.721539,1567,899370,112512,2,0,0,0,0,0,0,1054,0
51,0,244.856,172.471,128.914,2,17.9088,82.3058,32.3819,0.441988,3738,2148892,142706,16,382,0,0,0,0,0,1054,0
52,0,20.0176,58.5412,124.25,2,10.0549,120.825,44.6203,0.585001,2101,1206442,133947,0,0,0,0,0,0,0,1054,0
53,0,84.5397,97.9239,48.6842,1,8.27342,141.898,64.2104,0.714606,1729,992682,106099,0,0,0,0,0,0,0,1054,0
54,0,200.343,13.1054,134.896,2,11.2456,114.519,24.9989,0.502546,2354,1349198,138165,1,144,0,0,0,0,0,1054,0
55,0,28.138,141.33,98.2289,2,11.7219,122.871,75.5986,0.700637,2450,1406442,125904,52,1,0,0,0,0,0,1054,0
56,0,20.204,116.303,105.156,2,9.50914,129.661,66.4732,0.685477,1989,1140906,123324,0,0,0,0,0,0,0,1054,0
57,0,169.278,1.88025,130.84,2,0.008448,124.291,36.161,0.534867,12,768,138355,0,0,0,0,0,0,0,1054,0
58,0,169.65,200.504,87.7183,1,8.36824,117.981,70.3075,0.655521,1752,1003982,121917,246,74,0,0,0,0,0,1054,0
59,0,243.028,215.045,148.454,2,3.11365,82.9279,32.9065,0.396493,659,373390,145052,0,10,0,0,0,0,0,1054,0
60,0,105.254,224.943,101.875,2,3.99843,141.96,54.159,0.667057,840,479644,119828,0,0,0,0,0,0,0,1054,0
61,0,77.2383,177.115,70.6907,1,11.4428,132.115,65.8573,0.69805,2391,1372970,120443,307,5,0,0,0,0,0,1054,0
62,0,139.664,80.1545,47.182,1,8.73493,129.824,70.6066,0.697219,1826,1048042,110786,0,1,0,0,0,0,0,1054,0
63,0,11.2119,68.3507,127.11,2,5.09834,118.204,53.204,0.588353,1070,611612,135959,0,0,0,0,0,0,0,1054,0
