node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,6.38349,126.651,52.347,0.617938,1542,760928,152911,8,50,0,0,0,0,0,527,19
1,0,102.328,160.765,42.346,1,6.21555,124.056,99.5725,0.766147,1704,736048,136767,32,0,0,0,0,0,0,527,286
2,0,176.604,150.018,57.3482,1,8.22198,135.359,78.9291,0.741699,2407,969980,137042,92,0,0,0,0,0,0,527,561
3,0,231.848,174.163,117.616,2,6.56461,122.711,51.2983,0.601912,1676,780352,154942,3,76,0,0,0,0,0,527,121
4,0,5.89971,110.056,120.034,2,5.62056,115.265,76.1915,0.656923,1410,668730,154350,21,22,0,0,0,0,0,520,37
5,0,44.2542,62.2877,102.238,2,4.77706,149.065,53.3773,0.690732,1517,560724,138569,45,10,0,0,0,0,0,525,310
6,0,243.576,18.146,159.619,2,7.38018,108.747,31.7305,0.492859,1791,879538,159362,6,108,0,0,0,0,0,527,93
7,0,132.174,57.8604,67.5218,1,8.11784,131.747,82.0299,0.73965,2624,951754,139164,688,14,0,0,0,0,0,527,781
8,0,72.8443,124.585,52.1573,1,7.53613,122.223,94.9849,0.749147,2183,889624,137428,97,0,0,0,0,0,0,527,474
9,0,15.0154,216.276,142.927,2,7.20875,124.636,35.4316,0.557589,1680,860774,153392,7,47,0,0,0,0,0,519,27
10,0,244.703,6.19701,168.65,3,7.79528,98.4225,30.0712,0.454297,1810,930970,162443,0,105,0,0,0,0,0,527,30
11,0,44.2104,80.8884,92.0477,2,5.30414,146.186,59.0801,0.701901,1751,620994,137263,75,11,0,0,0,0,0,527,442
12,0,132.342,232.833,108.082,2,9.87848,120.564,71.9732,0.674719,2370,1177930,147340,69,93,0,0,0,0,0,527,85
13,0,240.578,248.49,169.139,2,8.3916,92.4425,26.6903,0.425081,1922,1002822,164910,0,124,0,0,0,0,0,527,11
14,0,187.323,96.8154,68.3995,1,7.83541,123.054,89.1058,0.733317,2670,915346,142294,571,6,0,0,0,0,0,527,887
15,0,93.9984,159.691,46.5246,1,6.80872,124.772,96.8958,0.761589,1895,805610,136746,34,0,0,0,0,0,0,527,360
16,0,39.2039,242.302,145.33,2,8.47355,116.899,31.868,0.524134,1940,1012634,155855,10,89,0,0,0,0,0,519,27
17,0,243.783,14.1756,162.455,2,8.95038,106.23,29.7762,0.483188,2043,1069766,159720,0,126,0,0,0,0,0,527,28
18,0,65.6983,51.6378,94.333,2,4.83894,148.439,60.8274,0.713686,1435,570428,137977,95,4,0,0,0,0,0,527,238
19,0,66.1705,54.6681,91.6923,2,4.45251,148.918,61.4323,0.71601,1604,518068,137602,175,11,0,0,0,0,0,521,489
20,0,18.3102,100.277,109.517,2,4.51506,128.739,70.2053,0.678199,1268,533950,144285,35,19,0,0,0,0,0,522,138
21,0,85.4267,190.675,76.6761,1,5.86931,141.662,65.6207,0.710507,1751,691640,138091,206,9,0,0,0,0,0,527,356
22,0,189.53,80.8295,78.1994,1,3.86192,128.489,84.8834,0.724114,1325,450940,142757,123,3,0,0,0,0,0,527,321
23,0,22.0207,129.479,103.077,2,5.42848,114.194,85.0573,0.682268,1504,642464,147536,50,11,1,0,0,0,0,521,145
24,0,156.375,82.571,52.7692,1,6.53382,119.093,102.796,0.761411,1805,773408,138903,65,0,0,0,0,0,0,527,302
25,0,26.1888,161.918,105.482,2,6.60275,130.963,60.3794,0.659816,1735,783704,143945,15,24,0,0,0,0,0,519,134
26,0,65.3813,116.463,60.2268,1,5.7183,129.626,87.7425,0.743622,2285,659948,136845,585,3,0,0,0,0,0,527,968
27,0,106.405,129.779,19.1988,1,4.92232,114.799,112.468,0.773965,1301,584066,138833,26,0,0,0,0,0,0,527,146
28,0,167.045,248.296,130.268,2,6.44618,110.036,59.659,0.587137,1627,766724,159208,4,54,0,0,0,0,0,527,53
29,0,153.076,77.7526,54.9596,1,7.08285,121.273,100.104,0.761533,2094,835100,139268,215,1,0,0,0,0,0,527,473
30,0,81.2306,195.75,83.1948,1,6.39749,143.305,59.9599,0.698873,2063,750174,138228,383,24,0,0,0,0,0,527,523
31,0,228.29,217.853,138.89,2,6.91883,112.661,33.8638,0.511477,1662,824966,158801,2,77,0,0,0,0,0,527,24
32,0,103.286,56.3174,72.0332,1,3.17579,132.38,85.8639,0.738066,1264,366638,140678,146,0,0,0,0,0,0,527,419
33,0,156.587,2.24891,126.75,2,8.61834,126.821,56.6626,0.64034,2095,1027012,151609,48,75,0,0,0,0,0,527,79
34,0,110.929,214.968,91.0618,2,5.7925,136.808,66.4996,0.697001,1865,679302,142165,224,21,0,0,0,0,0,527,424
35,0,154.372,79.9804,53.7538,1,6.6661,120.19,101.573,0.761432,1800,790062,139234,78,0,0,0,0,0,0,527,312
36,0,181.925,25.2596,114.842,2,6.82206,138.263,51.125,0.654032,2154,801062,143399,26,42,0,0,0,0,0,527,551
37,0,54.452,5.30147,138.942,2,6.26267,123.466,50.9296,0.602193,1504,746738,153305,10,66,0,0,0,0,0,525,22
38,0,151.268,151.513,37.3228,1,6.2817,127.053,95.1266,0.761538,1747,743284,137271,9,1,0,0,0,0,0,527,315
39,0,3.48191,31.9603,153.046,2,7.96018,119.375,29.5081,0.52281,1815,951462,154668,0,112,0,0,0,0,0,519,7
40,0,151.674,145.784,33.8152,1,3.38901,130.113,95.2147,0.762388,978,400154,136802,7,0,0,0,0,0,0,527,140
41,0,110.552,71.2879,55.6214,1,7.3801,120.784,96.9962,0.750536,2133,871320,138660,176,0,0,0,0,0,0,527,464
42,0,44.2269,31.6602,123.437,2,5.17472,133.986,52.0527,0.637379,1264,616504,149824,27,26,0,0,0,0,0,521,33
43,0,51.0938,216.897,117.928,2,7.2228,137.869,45.0994,0.63397,1713,861738,149181,41,74,0,0,0,0,0,522,19
44,0,100.627,7.74493,119.761,2,6.20125,128.706,64.7051,0.665373,1535,738316,151338,30,23,0,0,0,0,0,519,22
45,0,81.1482,155.854,53.6186,1,6.59973,123.471,94.7226,0.749309,1772,782438,138309,45,0,0,0,0,0,0,527,258
46,0,46.3212,111.909,79.7605,1,5.55346,127.272,84.9563,0.725939,1800,650982,141305,315,4,0,0,0,0,0,527,472
47,0,71.4237,176.814,74.5325,1,7.70386,138.241,69.4464,0.717973,2713,897870,138037,633,10,0,0,0,0,0,527,971
48,0,157.478,119.805,32.8912,1,5.6965,124.292,100.52,0.76836,1567,674454,136735,41,0,0,0,0,0,0,527,247
49,0,203.567,29.6379,123.559,2,6.99875,132.507,47.201,0.622357,1698,834092,150787,24,45,0,0,0,0,0,527,37
50,0,129.157,79.2802,45.9085,1,4.44373,113.763,107.743,0.753166,1424,521290,139094,79,0,0,0,0,0,0,527,376
51,0,170.004,6.48762,126.77,2,8.71437,134.378,48.7194,0.639372,2092,1039088,149486,27,68,0,0,0,0,0,527,78
52,0,217.73,136.849,93.4841,2,5.74344,131.509,68.0454,0.684325,1632,678762,143714,159,18,0,0,0,0,0,527,238
53,0,227.356,145.681,104.424,2,5.81541,127.37,61.305,0.648301,1459,691910,146042,11,38,0,0,0,0,0,527,46
54,0,17.3287,39.7619,137.327,2,6.6301,127.948,39.839,0.581392,1556,791418,151824,2,70,0,0,0,0,0,519,13
55,0,174.632,66.0141,77.089,1,4.07509,134.323,78.9221,0.724401,1715,468226,140568,82,4,0,0,0,0,0,527,660
56,0,234.431,1.53245,164.983,2,6.02816,109.675,26.9155,0.475395,1401,719896,159681,0,42,0,0,0,0,0,527,6
57,0,163.961,212.456,95.7418,2,5.22466,129.908,69.056,0.680629,1462,617994,145400,51,19,0,0,0,0,0,527,145
58,0,242.069,133.811,117.4,2,6.5828,119.754,61.1316,0.624893,1586,784786,155223,7,44,0,0,0,0,0,527,16
59,0,233.898,167.817,117.013,2,7.71242,121.589,52.6851,0.606623,1952,917204,154779,16,71,0,0,0,0,0,527,142
60,0,181.027,186.724,83.3601,1,10.7199,135.989,65.1193,0.706094,2755,1273868,140541,223,58,0,0,0,0,0,527,319
61,0,46.6481,154.917,83.8692,1,4.53702,130.671,77.5691,0.709256,1860,522488,141078,55,5,0,0,0,0,0,527,723
62,0,55.9965,19.0661,126.426,2,5.27275,135.273,52.4236,0.643231,1286,628230,149563,23,31,0,0,0,0,0,521,30
63,0,80.1372,77.1645,65.5813,1,2.82008,139.374,79.7995,0.73998,1096,326206,136978,147,0,0,0,0,0,0,527,325
64,0,36.3318,225.247,133.834,2,6.87386,128.065,37.5301,0.574896,1595,820952,152561,7,80,0,0,0,0,0,520,15
65,0,163.662,7.60633,123.596,2,9.41378,130.276,53.6983,0.644627,2281,1121978,150319,64,70,0,0,0,0,0,527,102
66,0,140.079,52.1931,74.3519,1,3.71789,140.32,75.4294,0.731556,1409,430920,138897,221,1,0,0,0,0,0,527,441
67,0,32.6896,174.189,104.598,2,5.50314,139.061,53.573,0.660457,1709,646876,141660,27,11,0,0,0,0,0,527,361
68,0,57.5197,24.3117,121.209,2,7.01722,137.744,52.8425,0.658678,1675,836952,148178,49,43,0,0,0,0,0,521,35
69,0,198.296,157.618,80.2264,1,5.5729,135.824,69.7487,0.703818,1830,652692,140837,292,16,0,0,0,0,0,527,484
70,0,128.1,207.255,82.3132,1,4.95272,133.932,73.6076,0.708307,1621,580186,142969,179,11,0,0,0,0,0,527,354
71,0,61.1863,216.751,111.761,2,5.50381,143.6,45.946,0.650167,1502,651928,141162,8,27,0,0,0,0,0,527,154
72,0,23.4499,27.3174,140.905,2,7.09613,126.411,37.4958,0.570011,1675,846816,152217,10,84,1,0,0,0,0,519,22
73,0,1.97953,36.7595,151.395,2,5.66573,121.607,30.9868,0.527531,1359,675600,154577,0,52,0,0,0,0,0,519,0
74,0,80.4709,27.6231,107.075,2,4.51304,135.716,65.9403,0.68723,1356,531586,143202,43,8,0,0,0,0,0,527,183
