node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,3.66723,47.0847,18.3808,0.230442,771,439900,71256,0,0,0,0,0,0,0,527,0
1,0,102.328,160.765,42.346,1,11.6544,61.1234,34.8309,0.358696,3594,1370542,54223,0,0,0,0,0,0,0,527,1220
2,0,176.604,150.018,57.3482,1,11.8515,61.3722,25.1313,0.32785,3269,1402984,54997,0,3,0,0,0,0,0,527,835
3,0,231.848,174.163,117.616,2,3.70083,42.7261,16.297,0.20908,778,443932,72759,0,0,0,0,0,0,0,527,0
4,0,5.89971,110.056,120.034,2,0.008448,61.8584,31.5855,0.311508,12,768,69071,0,0,0,0,0,0,0,527,0
5,0,44.2542,62.2877,102.238,2,2.47595,75.0541,19.8732,0.324677,527,296846,58460,3,2,0,0,0,0,0,527,0
6,0,243.576,18.146,159.619,2,3.08075,30.2562,12.668,0.15335,653,369422,76466,0,53,0,0,0,0,0,527,0
7,0,132.174,57.8604,67.5218,1,9.68085,61.9923,28.7459,0.33473,5046,1089002,56330,71,2,0,0,0,0,0,527,3181
8,0,72.8443,124.585,52.1573,1,3.43398,65.2476,37.5931,0.354249,1530,392528,56607,0,0,0,0,0,0,0,527,847
9,0,15.0154,216.276,142.927,2,4.31224,62.0681,13.7123,0.266975,907,517262,67795,0,21,0,0,0,0,0,527,0
10,0,244.703,6.19701,168.65,3,2.20054,29.1557,9.40771,0.13588,468,263836,76949,0,14,0,0,0,0,0,527,0
11,0,44.2104,80.8884,92.0477,2,3.48963,73.7008,22.0976,0.33096,734,418588,58472,0,0,0,0,0,0,0,527,0
12,0,132.342,232.833,108.082,2,0.008448,63.8141,22.7182,0.288469,12,768,61175,0,0,0,0,0,0,0,527,0
13,0,240.578,248.49,169.139,2,0.008448,22.1848,17.2126,0.131353,12,768,79004,0,0,0,0,0,0,0,527,0
14,0,187.323,96.8154,68.3995,1,9.84904,55.7802,28.3544,0.313279,2365,1174370,57913,2,41,0,0,0,0,0,527,323
15,0,93.9984,159.691,46.5246,1,3.93299,67.7366,36.4769,0.360488,934,469208,54474,0,0,0,0,0,0,0,527,108
16,0,39.2039,242.302,145.33,2,5.84163,53.2157,12.268,0.237751,1224,700828,69623,0,31,0,0,0,0,0,527,0
17,0,243.783,14.1756,162.455,2,0.008448,33.0148,12.049,0.150241,12,768,76522,0,0,0,0,0,0,0,527,0
18,0,65.6983,51.6378,94.333,2,2.68504,74.7311,21.3167,0.32911,568,321998,57631,0,0,0,0,0,0,0,527,0
19,0,66.1705,54.6681,91.6923,2,2.73304,74.6319,21.4934,0.329528,578,327758,57266,0,0,0,0,0,0,0,527,0
20,0,18.3102,100.277,109.517,2,2.61304,64.3701,29.9026,0.322952,553,313358,62343,0,0,0,0,0,0,0,527,0
21,0,85.4267,190.675,76.6761,1,8.92211,63.784,25.4485,0.327182,2563,1053752,58142,13,17,0,0,0,0,0,527,737
22,0,189.53,80.8295,78.1994,1,0.029216,56.5313,30.8682,0.291429,79,1756,60456,0,0,0,0,0,0,0,527,66
23,0,22.0207,129.479,103.077,2,3.22264,61.0205,33.5503,0.325978,680,386510,62710,1,53,0,0,0,0,0,527,0
24,0,156.375,82.571,52.7692,1,3.31683,64.6408,34.8715,0.342764,698,397852,54939,1,0,0,0,0,0,0,527,0
25,0,26.1888,161.918,105.482,2,2.31275,68.3341,24.7172,0.31788,493,277262,60738,0,24,0,0,0,0,0,527,0
26,0,65.3813,116.463,60.2268,1,1.32184,69.9999,35.3303,0.355507,284,158414,57377,0,0,0,0,0,0,0,527,0
27,0,106.405,129.779,19.1988,1,3.98702,61.6065,42.9514,0.361816,836,478314,54666,0,0,0,0,0,0,0,527,0
28,0,167.045,248.296,130.268,2,3.92163,53.7309,18.2542,0.253023,824,470428,70146,0,1,0,0,0,0,0,527,0
29,0,153.076,77.7526,54.9596,1,0.008448,68.0246,34.8293,0.342875,12,768,55250,0,0,0,0,0,0,0,527,0
30,0,81.2306,195.75,83.1948,1,3.29464,69.7904,23.9904,0.323585,695,395150,58129,0,69,0,0,0,0,0,527,0
31,0,228.29,217.853,138.89,2,3.44824,34.6863,13.5234,0.172193,727,413582,74813,0,84,0,0,0,0,0,527,0
32,0,103.286,56.3174,72.0332,1,2.26995,69.9851,28.3492,0.335348,695,267064,57233,5,1,0,0,0,0,0,527,227
33,0,156.587,2.24891,126.75,2,2.91064,53.1305,17.5324,0.245245,615,349070,68697,0,4,0,0,0,0,0,527,0
34,0,110.929,214.968,91.0618,2,3.87843,63.8311,24.2527,0.306541,815,465244,59368,0,0,0,0,0,0,0,527,0
35,0,154.372,79.9804,53.7538,1,0.008448,68.3844,34.4615,0.342848,12,768,54968,0,0,0,0,0,0,0,527,0
36,0,181.925,25.2596,114.842,2,3.67683,52.5274,21.2879,0.258307,773,441052,62504,0,1,0,0,0,0,0,527,0
37,0,54.452,5.30147,138.942,2,4.38424,63.8693,14.7247,0.276594,922,525902,66952,0,8,0,0,0,0,0,527,0
38,0,151.268,151.513,37.3228,1,3.18723,70.6493,31.3913,0.350759,671,382300,53681,0,0,0,0,0,0,0,527,0
39,0,3.48191,31.9603,153.046,2,0.008448,62.1198,11.7901,0.246394,12,768,69903,0,0,0,0,0,0,0,527,0
40,0,151.674,145.784,33.8152,1,2.29144,71.9476,31.0255,0.350882,486,274766,53230,0,0,0,0,0,0,0,527,0
41,0,110.552,71.2879,55.6214,1,1.20664,68.278,33.3056,0.342634,260,144590,56138,0,0,0,0,0,0,0,527,0
42,0,44.2269,31.6602,123.437,2,0.008448,71.1848,16.0694,0.290875,12,768,66077,0,0,0,0,0,0,0,527,0
43,0,51.0938,216.897,117.928,2,2.56984,65.8048,18.746,0.290402,544,308174,66985,0,32,0,0,0,0,0,527,0
44,0,100.627,7.74493,119.761,2,6.29582,54.4941,24.1894,0.283264,1317,755370,67629,0,0,0,0,0,0,0,527,0
45,0,81.1482,155.854,53.6186,1,3.52803,67.0097,36.2952,0.35611,742,423196,56325,0,0,0,0,0,0,0,527,0
46,0,46.3212,111.909,79.7605,1,10.5534,61.3589,32.2,0.347041,2364,1262440,59915,6,5,0,0,0,0,0,527,161
47,0,71.4237,176.814,74.5325,1,2.99704,70.4453,26.1185,0.33187,633,359438,57607,0,1,0,0,0,0,0,527,0
48,0,157.478,119.805,32.8912,1,3.13443,69.2329,32.2527,0.348733,660,375964,53616,0,0,0,0,0,0,0,527,0
49,0,203.567,29.6379,123.559,2,0.008448,49.6432,21.3744,0.236753,12,768,70275,0,0,0,0,0,0,0,527,0
50,0,129.157,79.2802,45.9085,1,1.15115,66.5119,35.4063,0.343564,251,137870,54661,0,0,0,0,0,0,0,527,0
51,0,170.004,6.48762,126.77,2,3.10264,54.503,15.6857,0.244304,655,372110,68511,0,1,0,0,0,0,0,527,0
52,0,217.73,136.849,93.4841,2,1.17784,54.1911,25.6546,0.270079,254,141134,61404,0,0,0,0,0,0,0,527,0
53,0,227.356,145.681,104.424,2,1.25464,46.6155,21.3912,0.230871,270,150350,63906,0,0,0,0,0,0,0,527,0
54,0,17.3287,39.7619,137.327,2,0.008448,70.1757,12.699,0.276277,12,768,67253,0,0,0,0,0,0,0,527,0
55,0,174.632,66.0141,77.089,1,5.54485,52.3339,29.3112,0.290633,1189,664570,59644,4,71,0,0,0,0,0,527,26
56,0,234.431,1.53245,164.983,2,3.57995,29.4184,12.4124,0.151369,757,429326,76610,0,90,0,0,0,0,0,527,0
