node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,2.64451,86.6573,29.7295,0.396771,743,312732,94592,1,21,0,0,0,0,0,263,14
1,0,102.328,160.765,42.346,1,3.37168,97.3997,58.6962,0.531558,805,402140,81383,0,0,0,0,0,0,0,263,33
2,0,176.604,150.018,57.3482,1,3.78454,95.108,48.7071,0.491999,941,450484,83496,5,0,0,0,0,0,0,263,38
3,0,231.848,174.163,117.616,2,3.84184,78.5096,31.7387,0.3803,990,456470,96207,1,37,0,0,0,0,0,263,9
4,0,5.89971,110.056,120.034,2,3.24461,85.893,42.0969,0.437448,886,384312,93738,10,33,0,0,0,0,0,263,1
5,0,44.2542,62.2877,102.238,2,5.46722,104.534,29.9342,0.466451,1523,646850,83204,124,59,0,0,0,0,0,263,217
6,0,243.576,18.146,159.619,2,2.69466,70.6407,18.1762,0.305039,741,319048,99510,0,40,0,0,0,0,0,263,8
7,0,132.174,57.8604,67.5218,1,5.42491,104.028,45.4635,0.516389,1412,644226,82450,51,5,0,0,0,0,0,263,142
8,0,72.8443,124.585,52.1573,1,3.7887,96.0903,56.9179,0.522656,963,450476,82538,6,0,0,0,0,0,0,263,77
9,0,15.0154,216.276,142.927,2,3.32594,79.7372,20.8432,0.346354,853,395270,95874,0,34,0,0,0,0,0,263,6
10,0,244.703,6.19701,168.65,3,3.27501,65.3173,15.1549,0.279157,871,388472,100930,1,52,0,0,0,0,0,263,18
11,0,44.2104,80.8884,92.0477,2,2.33277,107.789,33.2341,0.477854,738,273884,82236,5,6,0,0,0,0,0,263,53
12,0,132.342,232.833,108.082,2,5.54699,81.6517,37.4741,0.415576,1471,658070,89688,10,87,0,0,0,0,0,263,79
13,0,240.578,248.49,169.139,2,3.34011,50.8519,17.9246,0.240389,860,396874,104137,0,52,0,0,0,0,0,263,3
14,0,187.323,96.8154,68.3995,1,1.10493,98.0953,48.1826,0.491276,478,126644,84921,3,0,0,0,0,0,0,263,90
15,0,93.9984,159.691,46.5246,1,2.74938,97.3795,56.1293,0.52086,692,327064,81937,0,0,0,0,0,0,0,263,38
16,0,39.2039,242.302,145.33,2,3.09605,77.13,16.4129,0.32213,829,367110,96811,3,27,0,0,0,0,0,263,16
17,0,243.783,14.1756,162.455,2,2.09283,70.3896,16.9112,0.297979,623,246652,99810,0,23,0,0,0,0,0,263,14
18,0,65.6983,51.6378,94.333,2,2.55534,107.199,35.955,0.485697,835,299378,82871,44,5,0,0,0,0,0,263,113
19,0,66.1705,54.6681,91.6923,2,8.53421,101.725,35.9863,0.487484,2201,1013952,82689,175,90,0,0,0,0,0,263,289
20,0,18.3102,100.277,109.517,2,3.84218,95.3909,38.2567,0.458299,1304,448976,86504,93,27,0,0,0,0,0,263,281
21,0,85.4267,190.675,76.6761,1,3.47653,96.2489,38.4745,0.460667,1135,407326,84416,54,11,0,0,0,0,0,263,244
22,0,189.53,80.8295,78.1994,1,7.24869,94.4505,43.4942,0.483978,1865,861326,84827,70,39,0,0,0,0,0,263,171
23,0,22.0207,129.479,103.077,2,5.97456,81.7914,48.9472,0.455711,1556,709476,89482,53,81,0,0,0,0,0,263,108
24,0,156.375,82.571,52.7692,1,3.64293,100.419,54.8447,0.529688,900,433766,81948,5,0,0,0,0,0,0,263,56
25,0,26.1888,161.918,105.482,2,2.23501,90.8856,37.8799,0.436668,770,260896,88432,2,10,0,0,0,0,0,263,94
26,0,65.3813,116.463,60.2268,1,3.38826,101.278,51.4528,0.520397,865,402772,81682,13,0,0,0,0,0,0,263,74
27,0,106.405,129.779,19.1988,1,3.30862,89.0698,71.9377,0.54772,819,393922,82990,3,0,0,0,0,0,0,263,45
28,0,167.045,248.296,130.268,2,4.78086,69.7377,29.014,0.345108,1191,569024,98672,2,55,0,0,0,0,0,263,13
29,0,153.076,77.7526,54.9596,1,1.01893,104.22,53.8153,0.53018,319,119710,81920,0,0,0,0,0,0,0,263,20
30,0,81.2306,195.75,83.1948,1,1.78914,97.4842,35.0406,0.447713,694,206986,84798,0,3,0,0,0,0,0,263,129
31,0,228.29,217.853,138.89,2,3.52853,64.184,23.8332,0.305152,911,419202,100331,0,36,0,0,0,0,0,263,10
